cons,averageTTL,life,Domain Name,active
1,48,19.000684462696782,agoniarecords.com,17.976728268309376
1,56,16.0,americancraftbeer.com,14.004106776180699
1,51,8.999315537303216,baconandbeerclassic.com,8.002737850787133
1,51,18.001368925393567,the-map-as-history.com,14.899383983572895
1,56,16.999315537303218,hotmilklingerie.com,15.014373716632443
1,45,23.000684462696782,newhollandpublishers.com,21.01574264202601
1,56,7.000684462696783,writingpapershelp.com,6.3025325119780975
1,57,26.99794661190965,azchildren.org,21.831622176591377
1,43,24.996577686516083,shemekiacopeland.com,20.451745379876797
1,42,20.0,yeniduzen.com,18.954140999315538
1,43,4.999315537303217,zsxh168.com,4.399726214921286
1,56,10.99794661190965,bellerobemariage.fr,8.985626283367557
1,47,21.998631074606433,osherfoundation.org,20.618754277891856
1,103,26.99794661190965,trails.org,26.036960985626283
1,49,13.998631074606434,scarsdale10583.com,13.00205338809035
1,51,10.99520876112252,undercovercrafter.com,9.998631074606434
1,57,17.998631074606433,vickiehowell.com,13.034907597535934
2,116,12.0,goorulearning.org,10.981519507186858
1,46,21.99041752224504,specialtysales.com,17.71937029431896
1,53,18.99794661190965,winfieldunited.com,17.848049281314168
1,43,14.028747433264886,esports.co.jp,13.541409993155373
2,119,22.001368925393567,iffboston.org,17.574264202600958
1,119,16.999315537303218,corridorbusiness.com,16.00273785078713
1,56,12.0,mrlovenstein.com,11.003422313483915
1,54,25.9958932238193,tripoli.org,23.039014373716633
1,50,11.000684462696784,goanspirit.com,9.982203969883642
1,39,7.000684462696783,here325.com,6.442162902121835
1,46,13.998631074606434,littlebirdtales.com,13.00205338809035
1,48,23.000684462696782,startxchange.com,20.470910335386723
1,47,12.999315537303216,webdesigncore.com,12.05201916495551
1,56,16.0,citizenvox.org,13.00479123887748
2,52,27.99726214921287,800loanmart.com,22.86652977412731
1,49,21.998631074606433,al-mishkat.com,18.978781656399725
1,47,21.998631074606433,cbjonline.com,20.00273785078713
1,49,20.999315537303218,farmersmarketsontario.com,20.583162217659137
1,43,20.0,hlass.com,18.05612594113621
1,48,13.998631074606434,ilib2.com,13.070499657768652
1,41,21.998631074606433,imajeenyus.com,20.980150581793293
1,56,29.9958932238193,shaungroves.com,21.00479123887748
1,47,15.000684462696784,relax.ua,13.869952087611225
1,51,0.999315537303217,koreatech21.com,0.0
1,241,16.999315537303218,sizemoregolf.com,15.969883641341546
1,241,9.998631074606434,verbalsex.com,7.737166324435318
1,57,16.999315537303218,xdevs.com,13.314168377823409
1,56,19.000684462696782,againstthegrain.org,17.919233401779604
1,56,13.998631074606434,be-a-magpie.com,13.00205338809035
1,48,21.998631074606433,fuck.com,20.908966461327857
1,49,9.998631074606434,hogash-demo.com,9.00205338809035
1,229,9.998631074606434,tusholdings.com,8.829568788501026
1,54,17.998631074606433,carolinaperformingarts.org,12.919917864476385
2,57,21.998631074606433,foodalliance.org,20.917180013689254
1,38,6.997946611909651,culturalianet.com,5.935660506502396
1,45,1.998631074606434,haoshuoweb.com,1.08145106091718
1,241,19.000684462696782,hlow.com,18.00684462696783
1,116,9.998631074606434,hrfacets.com,0.0
1,231,15.000684462696784,moviestarplanet.com,13.91649555099247
2,45,21.998631074606433,cchrc.org,20.960985626283367
2,54,22.99794661190965,foodaddictsanonymous.org,21.998631074606433
1,56,3.0006844626967832,bedehbestan.com,1.9794661190965093
1,56,21.9958932238193,chiccoshop.com,14.603696098562628
1,47,25.998631074606433,erginternational.com,22.99520876112252
1,48,16.0,jph-dayraut.com,14.984257357973991
1,56,16.999315537303218,madmamas.com,16.00273785078713
1,56,12.0,ondemandkorea.com,6.521560574948666
1,49,24.993839835728952,presspublications.com,23.99726214921287
1,49,18.99794661190965,southernjewels.com,17.848049281314168
1,56,10.001368925393566,centerforbiosimilars.com,5.004791238877481
1,57,8.999315537303216,goabode.com,7.906913073237509
1,46,12.999315537303216,photron-x.com,12.002737850787133
1,50,24.0,ymcacolumbus.org,14.880219028062971
1,55,10.99794661190965,bkmclamorefoundation.org,9.987679671457906
1,56,14.001368925393566,bniconnectglobal.com,11.003422313483915
1,110,18.001368925393567,gohatters.com,12.958247775496236
1,41,8.999315537303216,myhomeclubthailand.com,7.989048596851472
1,57,22.031485284052017,nikkibeachhotels.com,12.032854209445585
1,54,8.0,relevantdirectories.com,6.981519507186858
1,119,24.993839835728952,undergroundresistance.com,22.99520876112252
1,47,8.999315537303216,glaciere-camping.fr,8.78302532511978
2,44,16.0,ffcd.net,15.003422313483915
1,106,16.999315537303218,alia-vox.com,15.890485968514716
2,116,0.999315537303217,assecc.com,0.0027378507871321013
1,103,29.998631074606433,atlantafestivals.com,23.02258726899384
1,42,0.999315537303217,humanapharmacyx.com,0.0
1,220,0.999315537303217,maisonfragrance.com,0.0
1,50,4.996577686516085,northwestpharmacyca.com,4.774811772758385
1,103,13.998631074606434,realkidshades.com,12.596851471594798
1,56,0.999315537303217,starori.com,0.019164955509924708
1,52,1.998631074606434,tawiyh.net,0.974674880219028
1,42,12.999315537303216,impdb.org,12.016427104722792
1,48,30.001368925393567,visitmarin.org,24.83778234086242
1,47,14.99794661190965,womenshelters.org,13.00205338809035
2,56,4.999315537303217,yeezysboost350.us,3.9425051334702257
1,119,26.99247091033539,letargets.com,24.186173853524984
1,36,18.99794661190965,radioluoyang.com,18.116358658453116
1,56,17.998631074606433,sammyboyforum.com,16.958247775496236
1,50,18.406570841889117,barbapapa.fr,17.4072553045859
1,46,16.0,instaforex.org,15.143052703627653
1,57,10.001368925393566,ncrnalab.org,4.777549623545517
1,38,0.999315537303217,salbutamolbuyventolin.site,0.013689253935660506
1,39,0.999315537303217,viagragenericcanada.site,0.013689253935660506
1,47,4.0,bestrxpricer.com,3.0034223134839153
1,56,19.000684462696782,elvisthemusic.com,17.913757700205338
1,56,25.99315537303217,lakenona.com,24.960985626283367
1,242,21.998631074606433,natrelle.com,20.914442162902123
1,54,8.999315537303216,techacute.com,7.917864476386037
1,119,4.0,bitcoinsystemized.org,3.0034223134839153
1,56,5.9986310746064335,spidervpn.org,4.0
1,56,22.99794661190965,worldbirdsanctuary.org,20.161533196440793
1,40,0.999315537303217,online20mgprednisone.site,0.06023271731690623
1,47,21.998631074606433,damianmarleymusic.com,20.876112251882272
1,50,24.0,disneyonbroadway.com,22.88021902806297
1,55,24.0,fetchdog.com,23.003422313483917
2,46,21.998631074606433,jrrvf.com,20.906228610540726
1,47,0.999315537303217,minionfacts.com,0.0
1,46,3.0006844626967832,stxeurope.com,1.9329226557152634
1,49,3.0006844626967832,turgutaltinok.com,1.8699520876112252
1,48,4.0,whwscl.com,2.9787816563997263
1,46,7.000684462696783,cmtassociation.org,5.952087611225188
1,49,3.0006844626967832,parallax3d.org,2.004106776180698
1,39,0.999315537303217,shaiyaolympus.org,0.0027378507871321013
1,56,4.999315537303217,factsweek.com,4.002737850787132
1,51,19.99726214921287,homerweb.com,18.847364818617386
1,46,15.000684462696784,iftheworldcouldvote.com,14.004106776180699
1,231,19.000684462696782,metail.com,17.908281998631075
1,51,24.996577686516083,sidas.com,23.917864476386036
2,111,0.999315537303217,uppitybravenak.com,0.0
1,57,15.000684462696784,yikyak.com,14.001368925393566
1,115,0.999315537303217,elementandrain.com,0.4490075290896646
1,119,4.0,indosbobet178.com,2.9103353867214237
1,56,23.994524298425734,penthousemagazine.com,22.99794661190965
1,48,20.39425051334702,psycontent.com,20.00273785078713
1,116,8.999315537303216,znerealestate.com,9.032169746748803
1,54,16.0,fishfinders.info,15.123887748117728
1,103,26.99794661190965,carc.org,26.001368925393567
1,114,0.999315537303217,edukfun.com,0.46269678302532513
1,51,0.999315537303217,onlineblackjackcontenders.com,0.0
1,44,27.000684462696782,fidi.org,24.9637234770705
1,119,28.00273785078713,jefpat.org,18.48596851471595
1,52,28.00273785078713,twu.org,25.83709787816564
1,49,24.0,beachboysfanclub.com,22.882956878850102
1,56,9.998631074606434,elearningfeeds.com,9.010266940451745
1,42,0.999315537303217,goretosoftware.com,0.0
1,103,16.999315537303218,mostfungames.com,14.245037645448322
1,48,8.0,puckalytics.com,5.796030116358659
1,49,1.051334702258727,amisdukmzero.fr,0.05201916495550993
1,42,25.9958932238193,daheshmuseum.org,24.999315537303218
1,56,5.002053388090349,fireflywiki.org,0.6899383983572895
1,56,19.000684462696782,israeldefense.com,18.0041067761807
1,48,26.99794661190965,kitelife.com,21.919233401779604
1,103,26.99520876112252,lawseminars.com,24.005475701574266
1,47,23.99726214921287,soulhealer.com,18.98425735797399
1,54,11.000684462696784,pocketdroid.net,10.004106776180699
1,52,21.998631074606433,houstonculture.org,20.993839835728952
1,116,25.00205338809035,ibrrc.org,22.90485968514716
2,52,12.999315537303216,yttm.tv,12.0
1,57,16.01368925393566,uniatlantico.edu.co,14.885694729637235
1,115,0.999315537303217,ascrigar.com,0.0
1,56,23.000684462696782,philhendrieshow.com,21.00479123887748
1,43,7.997262149212868,sherpashareblog.com,6.0013689253935665
1,116,22.99794661190965,billsync.net,22.001368925393567
1,48,9.998631074606434,gwynbleidd.net,8.958247775496236
1,56,13.998631074606434,nstacommunities.org,13.00205338809035
1,51,3.0006844626967832,3maolv.com,1.9849418206707734
1,30,5.9986310746064335,afaultbydefault.com,4.980150581793292
1,53,20.0,astrojyoti.com,17.99315537303217
1,47,11.997262149212867,citycardriving.com,10.99794661190965
2,57,9.998631074606434,foodchainid.com,5.002053388090349
1,113,1.995893223819302,kiemtientrenmangmmo.com,1.1334702258726899
1,51,5.9986310746064335,nicubalan.com,4.002737850787132
1,48,11.000684462696784,sdwkf.com,9.984941820670773
1,64,8.0,whatsupic.com,9.00205338809035
1,49,13.998631074606434,ncapip.org,9.878165639972622
1,103,23.000684462696782,animefringe.com,21.7741273100616
1,46,6.997946611909651,artboislamart.com,5.921971252566735
1,56,20.999315537303218,focal-fr.com,20.54757015742642
1,57,12.996577686516085,infrascale.com,12.0
1,57,12.996577686516085,ryan-jenkins.com,10.428473648186174
1,43,26.99794661190965,shakespeareauthorship.com,21.924709103353866
1,56,4.999315537303217,silicone-bands.com,4.01368925393566
1,56,5.9986310746064335,siliconebraceletcustomized.com,4.960985626283367
1,47,11.000684462696784,anfponline.org,9.960301163586584
2,42,24.996577686516083,baader-meinhof.com,23.956194387405887
1,46,18.99794661190965,bizearch.com,13.99315537303217
1,50,15.000684462696784,foundrs.com,11.83025325119781
2,52,12.996577686516085,meetasianbabe.com,12.0
1,46,20.0,osoyoostimes.com,19.003422313483917
1,116,3.0006844626967832,rashad-stc.com,1.8726899383983573
1,56,8.0,vangtrang.net,8.002737850787133
1,57,17.998631074606433,brainstorm-cell.com,15.950718685831623
1,116,1.998631074606434,cheapsfgiantsjersey.com,0.917180013689254
1,42,23.994524298425734,collectmad.com,22.910335386721425
1,49,11.000684462696784,matthewaid.com,10.004106776180699
1,22,23.000684462696782,prestigebrands.com,18.80082135523614
1,50,30.803559206023273,teneo.com,20.802190280629706
1,46,13.998631074606434,wpftutorial.net,12.83504449007529
1,56,22.99794661190965,krify.com,20.594113620807665
1,49,26.99794661190965,nycomed.com,25.22108145106092
1,231,19.000684462696782,academicpositions.com,18.0041067761807
1,111,20.999315537303218,tobaccoreviews.com,19.876796714579054
1,56,5.9986310746064335,ukrstor.com,5.514031485284052
1,52,16.999315537303218,wofei.net,15.991786447638603
1,49,16.999315537303218,nationaldayofslayer.org,15.783709787816564
1,119,24.996577686516083,arplus.com,24.00273785078713
1,212,24.999315537303218,firstact.com,22.62012320328542
1,49,4.999315537303217,hygfbw.com,3.980835044490075
1,48,11.000684462696784,incentivescripts.com,10.004106776180699
1,87,9.998631074606434,ythmdyt.com,10.001368925393566
1,56,4.0,paulsurtel.fr,2.967830253251198
1,42,16.999315537303218,organic-world.net,15.997262149212867
1,49,19.99726214921287,hardwaregeeks.com,19.000684462696782
1,49,13.00205338809035,565205.com,10.691307323750856
1,119,9.998631074606434,hawaiibusinessexpo.com,9.00205338809035
1,48,11.000684462696784,tzsc100.com,10.647501711156742
1,48,1.998631074606434,pharmacieduguil.fr,1.5989048596851472
1,243,20.0,physics2005.org,17.9958932238193
1,116,16.0,phillyd.tv,14.557152635181383
1,56,27.99726214921287,larkinam.com,26.480492813141684
1,49,7.000684462696783,musicbusinessconnection.com,6.0041067761806985
1,56,17.9958932238193,ownta.com,11.915126625598905
1,107,6.997946611909651,tmntgalm.com,6.094455852156058
1,46,21.998631074606433,video-drivers.com,21.00205338809035
1,103,7.000684462696783,weatherstreetstyle.com,5.9958932238193015
1,56,5.9986310746064335,wholesaleelitejerseystore.com,4.991101984941821
1,56,11.000684462696784,giurgiuonline.net,9.596167008898014
1,49,16.0,open311.org,14.91854893908282
1,42,26.001368925393567,taiwandc.org,21.503080082135522
1,56,16.0,abowael.com,15.011635865845312
1,52,4.0,frontback.me,0.8706365503080082
1,52,20.999315537303218,ezix.org,19.958932238193018
3,56,20.999315537303218,ieee-virtual-museum.org,19.917864476386036
1,48,0.999315537303217,mediasinggasana.com,0.0
1,119,24.0,racinglab.com,22.0041067761807
1,119,26.99794661190965,sciencekit.com,25.987679671457904
1,42,0.999315537303217,shrutiply.com,0.0
1,119,23.99726214921287,financialpro.org,22.16563997262149
1,42,5.9986310746064335,bonjurparti.com,5.002053388090349
1,231,11.000684462696784,mailcatcher.me,9.607118412046544
1,53,24.0,sanface.com,22.92950034223135
1,56,22.809034907597535,storagesupport.com,21.812457221081452
1,52,31.994524298425734,wirelessadvisor.com,21.9958932238193
1,56,21.998631074606433,thebigzoo.com,20.522929500342233
1,116,24.0,webmasterforums.com,23.003422313483917
1,45,21.998631074606433,jfedor.org,21.544147843942504
1,51,8.999315537303216,chatgit.com,7.904175222450377
1,51,22.99794661190965,clubsi.com,22.001368925393567
1,42,19.000684462696782,wlym.com,17.984941820670773
1,56,23.000684462696782,developerweb.net,21.919233401779604
1,49,8.999315537303216,imgmega.com,7.945242984257358
1,116,1.995893223819302,cherish-wood.com,0.837782340862423
1,116,1.998631074606434,ditushangcheng.com,0.8706365503080082
1,106,1.998631074606434,huodegong.com,0.9281314168377823
1,116,2.001368925393566,hljhdny.com,0.999315537303217
1,42,16.0,seoparts.com,14.962354551676933
1,50,4.999315537303217,taincash.com,4.0191649555099245
1,40,13.051334702258726,stocker.jp,12.054757015742641
1,56,10.99794661190965,got4x4.com,9.557837097878165
1,111,23.874058863791923,shopinbaltimore.com,22.87748117727584
1,56,15.000684462696784,tharptradertest.com,13.300479123887747
1,53,17.998631074606433,aquiguatemala.com,16.843258042436688
1,119,26.001368925393567,golfparadise.com,24.134154688569474
1,51,12.999315537303216,iplaycc.com,11.917864476386036
1,49,20.0,thoroughbredinternet.com,18.91854893908282
1,48,17.998631074606433,shemalesonfire.com,17.023956194387406
1,56,21.998631074606433,mumbaieducation.net,20.83504449007529
1,52,17.998631074606433,go2toplist.com,16.980150581793293
1,56,20.0,sbooker.com,15.025325119780971
1,37,14.069815195071868,kon-katsu.jp,13.073237508555783
1,119,15.997262149212867,quranspeech.com,15.000684462696784
1,119,4.999315537303217,islamsalvation.com,4.002737850787132
1,119,4.999315537303217,translateithere.com,4.002737850787132
1,236,0.999315537303217,stationhelp.com,0.0
1,49,4.0,kfz-doktor.net,3.0882956878850103
1,116,0.999315537303217,txltv.com,0.8021902806297057
1,56,0.9965776865160849,griya77.com,0.0
1,119,3.0006844626967832,canadian-pharm365.com,2.004106776180698
1,56,16.999315537303218,cuketka.cz,10.209445585215606
1,56,3.0006844626967832,cheapcoatssale.site,2.130047912388775
1,56,16.999315537303218,dmi.com.ua,15.791923340177961
1,56,12.999315537303216,icanhazip.com,11.876796714579056
1,108,16.999315537303218,zinga-china.com,15.742642026009582
1,46,12.999315537303216,cathopedia.org,11.915126625598905
1,47,0.999315537303217,homedesignapps.com,0.0
1,56,8.0,pixcove.com,6.91854893908282
1,48,20.0,ramyaronmd.com,10.009582477754963
1,108,11.000684462696784,goldensilkhotel.com,10.001368925393566
1,115,0.999315537303217,gulfseat.com,0.0
1,48,11.000684462696784,agromixtos.com,8.799452429842573
1,42,23.025325119780973,kinoshita-circus.co.jp,22.028747433264886
1,46,12.999315537303216,mghandel.com,10.929500342231348
1,37,23.041752224503764,asukashinsha.co.jp,22.04517453798768
1,108,15.000684462696784,tiranthotel.com,5.984941820670773
1,46,8.996577686516085,cliffcanhelp.com,6.995208761122519
1,231,16.0,parco-city.com,14.937713894592745
2,48,8.0,cooldiyideas.com,6.97056810403833
1,119,1.998631074606434,strategichumanresourceplanning.com,1.0047912388774811
1,231,8.999315537303216,hacosco.com,7.841204654346338
1,50,9.998631074606434,multipad.co.uk,8.172484599589323
1,50,15.997262149212867,checktls.com,10.948665297741274
1,49,8.0,dbmeinv.com,6.795345653661875
1,40,25.998631074606433,hakuichi.co.jp,25.00205338809035
1,57,12.0,kid101.com,10.001368925393566
1,52,12.0,wallums.com,6.7734428473648185
1,56,1.998631074606434,lolalo.info,0.9801505817932923
1,56,0.999315537303217,michaelkors-bags.us,0.013689253935660506
1,47,10.001368925393566,fusionmineralpaint.com,5.002053388090349
1,56,1.998631074606434,adidas-outlet.ca,0.9691991786447639
1,45,12.0,remont-mobilnih.com.ua,10.978781656399725
1,56,5.9958932238193015,newulife.com,3.5373032169746748
1,57,8.999315537303216,visionsofvogue.com,7.915126625598905
1,56,11.000684462696784,simplelivingmama.com,9.96851471594798
1,56,9.998631074606434,heavyduty-cranes.com,8.941820670773442
1,48,5.9986310746064335,eldorado-zerkalo1.net,5.021218343600274
1,43,21.998631074606433,lihit-lab.com,20.8870636550308
1,39,8.999315537303216,ourjs.com,5.916495550992471
1,56,12.0,loquesecocinaenestacasa.com,11.033538672142368
1,50,7.000684462696783,wholesalegmpartsonline.com,5.004791238877481
1,231,9.998631074606434,togetherjs.com,7.912388774811773
1,39,26.031485284052017,kiw.co.jp,25.034907597535934
2,50,13.998631074606434,immobilier-danger.com,12.996577686516085
1,41,0.999315537303217,jugos10.net,0.0
1,48,17.919233401779604,szkolabezprzemocy.pl,15.964407939767282
1,54,13.998631074606434,plastall.com.ua,8.41889117043121
1,56,7.000684462696783,preppykitchen.com,2.1437371663244353
1,43,12.0,sprint2thetable.com,10.962354551676933
1,50,4.407939767282683,aciclovir-zovirax.com,3.4113620807665983
1,44,12.999315537303216,sitesazi.com,11.939767282683095
1,46,11.000684462696784,visualstatements.net,10.004106776180699
1,244,16.999315537303218,playbacpresse.fr,16.024640657084188
1,47,5.9986310746064335,inpymes.com,4.002737850787132
1,56,13.998631074606434,meilleurcoiffeur.com,12.97741273100616
1,46,1.998631074606434,fundacionemma.org,1.002053388090349
1,56,5.9986310746064335,beststeroidswork.com,5.002053388090349
1,51,12.999315537303216,denieuweliefde.com,12.0
1,57,14.99794661190965,powersante.com,12.862422997946611
1,43,14.99794661190965,tevami.com,13.957563312799453
1,47,14.99794661190965,wpchina.org,11.939767282683095
1,51,4.999315537303217,cuasaraudiovisual.com,3.9671457905544147
1,44,24.0,lvpei.org,18.973305954825463
1,50,24.996577686516083,periodistes.org,23.835728952772072
1,56,4.999315537303217,exams-boost.com,3.9644079397672827
1,48,19.72895277207392,baiedesomme.fr,18.729637234770706
1,213,25.00205338809035,polenes.com,22.981519507186857
1,50,15.331964407939767,ordremk.fr,15.225188227241615
1,116,10.99794661190965,mommyfactor.net,9.938398357289527
1,49,8.0,classiccarratings.com,7.003422313483915
1,56,3.0006844626967832,paydayxxx3.com,1.9329226557152634
1,56,6.368240930869268,marianne-en-ligne.fr,5.368925393566051
1,241,8.0,simplepooltips.com,7.000684462696783
1,56,5.9986310746064335,testpassking.com,4.887063655030801
1,56,17.998631074606433,ukrbanks.info,16.974674880219027
1,119,8.0,xrus.org,6.995208761122519
1,47,4.0,meaoffshore.com,1.9219712525667352
1,51,15.509924709103354,ncannasse.fr,13.620807665982204
1,234,23.99726214921287,bunkahle.com,23.000684462696782
1,47,4.0,carpetcleaningnypro.com,3.0034223134839153
1,244,15.000684462696784,mahifx.com,10.004106776180699
1,46,19.000684462696782,west-eastours.com,17.949349760438057
1,50,20.0,refuges.info,18.850102669404517
1,107,25.15811088295688,can-am.ca,19.00889801505818
1,51,9.998631074606434,101pallets.com,9.00205338809035
1,40,4.0219028062970565,hoteluniversalport.jp,3.025325119780972
2,50,25.00205338809035,peelhotels.co.uk,21.61259411362081
1,42,9.998631074606434,alfarahqatar.com,8.02464065708419
1,50,23.99726214921287,savebritainsheritage.org,22.91854893908282
1,56,8.999315537303216,clickguardian.co.uk,7.2060232717316905
1,50,4.0,highskyradio.com,1.919233401779603
1,47,11.000684462696784,parlonsrh.com,9.399041752224504
1,56,12.0,tenoverten.com,10.017796030116358
1,49,23.000684462696782,akom.net,22.0041067761807
1,40,13.05681040383299,hottoys.jp,12.060232717316905
2,46,23.000684462696782,ffvoile.net,22.001368925393567
1,56,24.0,santaeulalia.com,22.986995208761122
1,16,15.997262149212867,ryanscherf.net,15.000684462696784
1,46,15.000684462696784,caimmo.com,14.004106776180699
2,51,16.999315537303218,ellesbougent.com,16.00273785078713
1,49,8.999315537303216,rakibeye.com,8.109514031485284
1,56,10.99794661190965,stephaniesterjovski.com,9.700205338809035
1,48,25.481177275838466,synergie.fr,18.22861054072553
1,231,14.053388090349076,juiz.jp,13.05681040383299
1,56,5.9986310746064335,aresoncpa.com,4.988364134154689
1,241,4.999315537303217,thenfljerseychinacheap.com,2.91854893908282
1,50,16.0,dharma.tv,15.003422313483915
1,57,4.999315537303217,cynthiafornewyork.com,4.0
1,56,7.000684462696783,stlouisramsjerseysonline.com,5.9958932238193015
1,57,13.998631074606434,unseenuk.org,12.917180013689254
1,47,4.999315537303217,bitcoin-pundit.com,4.002737850787132
1,56,16.999315537303218,testingtime.com,16.00273785078713
1,49,12.0,igelu2011.org,11.003422313483915
1,47,8.999315537303216,becadosomega.org,7.997262149212868
1,51,0.999315537303217,kreditanbieterfinden.pw,0.04106776180698152
1,56,30.99794661190965,neverthirsty.org,23.95071868583162
1,56,5.9986310746064335,manage-your-energy.com,4.988364134154689
1,115,16.999315537303218,orioshuttle.com,15.980835044490075
1,49,8.999315537303216,lolgifs.net,7.9370294318959616
1,40,10.99794661190965,yunwuxian.net,7.822039698836414
1,240,22.001368925393567,galliardhomes.com,18.976043805612594
1,56,9.998631074606434,samuitimes.com,8.917180013689254
1,104,23.99726214921287,tranoi.com,22.223134839151268
1,119,3.0006844626967832,searchnetwork.org,2.1519507186858315
1,56,3.0006844626967832,nevapros.com,1.9274469541409993
1,49,26.863791923340177,graines-baumaux.fr,24.268309377138944
1,46,24.0,culturaltrust.org,18.924024640657084
1,46,8.0,ays-pro.com,6.959616700889802
1,42,13.998631074606434,painted-ladies.com,12.405201916495551
1,51,24.999315537303218,weather2umbrella.com,16.043805612594113
1,56,15.000684462696784,forumbrasil.net,14.004106776180699
1,56,11.000684462696784,hainei.org,6.590006844626968
1,56,22.001368925393567,internationalinsurance.com,15.915126625598905
2,42,7.000684462696783,cctabletop.com,5.960301163586585
1,56,11.000684462696784,grmdaily.com,9.464750171115675
1,38,4.0,hbssjp.com,3.0088980150581794
1,51,8.0,paydayloansrn.com,7.003422313483915
1,241,1.998631074606434,juegosdephineasyferb.org,1.002053388090349
1,55,12.999315537303216,expatechodubai.com,9.292265571526352
1,103,20.0,jordanmarbleandgranite.com,18.847364818617386
1,116,7.997262149212868,ltuec.com,7.069130732375085
1,112,30.0041067761807,sluh.org,24.928131416837783
1,47,16.999315537303218,mistim.com.ua,15.945242984257359
1,46,8.0,desarmons.net,6.962354551676934
1,45,27.000684462696782,karmapa.org,26.0041067761807
2,54,17.998631074606433,llalv.org,16.960985626283367
1,46,16.999315537303218,rocksteadyboxing.org,15.879534565366187
1,46,10.99794661190965,tophoster.org,9.949349760438055
1,51,16.999315537303218,ame-ks.com,8.574948665297741
1,57,15.000684462696784,crosscoop.com,13.897330595482547
1,50,20.0,nationaladoptionday.org,19.616700889801507
1,103,22.99794661190965,atcaonline.com,21.806981519507186
1,56,0.999315537303217,constructionandhomefinishers.com,0.01642710472279261
1,56,28.996577686516083,elte.com,23.838466803559207
1,53,17.998631074606433,timtebow.com,15.994524298425736
1,51,14.99794661190965,design-remont.info,14.036960985626283
1,49,24.0,mikis-theodorakis.net,22.902121834360027
1,43,0.999315537303217,jizhaoxi.com,0.0027378507871321013
1,49,25.00205338809035,punternet.com,21.845311430527037
1,56,13.995893223819301,roidsmall.com,12.969199178644764
1,52,19.000684462696782,fundoodata.com,16.8870636550308
1,235,25.99315537303217,hornbach.com,24.980150581793293
1,52,27.99726214921287,orda.org,26.833675564681723
1,56,24.0,gamesreviews.com,21.987679671457904
1,116,1.998631074606434,haft-honar.com,0.8459958932238193
1,111,0.999315537303217,kaymarner.com,0.03285420944558522
1,45,19.000684462696782,shawneedispatch.com,17.89185489390828
1,51,16.0,whoisleonardpeltier.info,15.003422313483915
1,50,24.0,sportsmenslink.org,22.99794661190965
1,56,8.999315537303216,caseism.com,8.002737850787133
1,56,3.997262149212868,eatchirps.com,3.0034223134839153
1,48,23.000684462696782,henrypoole.com,21.982203969883642
1,57,24.999315537303218,jeffsoto.com,19.619438740588638
1,49,23.000684462696782,terraplas.com,22.269678302532512
1,113,10.99794661190965,qiezhi.net,9.308692676249144
1,56,22.001368925393567,cskdetroit.org,18.861054072553046
1,56,8.0,l2jguard.org,7.052703627652293
1,51,27.99726214921287,bettyboop.com,25.987679671457904
1,48,8.999315537303216,charityandlife.com,8.002737850787133
1,56,16.0,g8board.com,15.003422313483915
1,46,12.0,hexis-graphics.com,10.915811088295689
1,51,24.999315537303218,iaindale.com,19.759069130732374
1,56,5.9986310746064335,roadfornaukri.com,5.073237508555784
1,46,25.9958932238193,asg.org,24.960985626283367
3,238,29.00205338809035,ccca.org,25.83709787816564
1,57,22.001368925393567,masqueradeatlanta.com,19.71526351813826
1,116,12.0,orionexperts.com,12.032854209445585
1,56,27.000684462696782,rockport-fulton.org,26.0041067761807
1,49,15.000684462696784,citycenterdc.com,13.990417522245037
1,119,12.0,inktalks.com,11.003422313483915
1,231,22.001368925393567,nbto.com,21.284052019164957
1,56,8.999315537303216,3fvape.com,3.761806981519507
1,48,20.999315537303218,alhambrasl.com,19.83299110198494
1,56,16.996577686516083,borderstan.com,11.433264887063656
1,116,5.9986310746064335,gurgaonescortsfun.com,5.032169746748802
1,51,9.998631074606434,internet-band.com,8.002737850787133
1,39,8.999315537303216,jsgc168.com,7.657768651608487
1,49,12.999315537303216,soapdirt.com,4.588637919233402
1,51,23.99726214921287,oldhousegardens.com,22.99794661190965
1,46,10.99794661190965,electrofans.net,9.96577686516085
1,43,8.0,algowiki-project.org,7.416837782340862
1,49,19.000684462696782,samaritansfeet.org,18.0041067761807
1,47,2.9979466119096507,ray-baneyewear.co.uk,1.1334702258726899
1,49,4.0,healthcommunity.co,3.0171115674195756
1,56,16.999315537303218,chipconley.com,16.00273785078713
1,49,13.998631074606434,glossi.com,12.791238877481177
2,119,8.999315537303216,lookingglasscyber.com,7.885010266940451
1,228,24.996577686516083,monaco-chicago.com,23.876796714579054
1,115,1.998631074606434,sybilmays.com,0.9938398357289527
1,46,11.000684462696784,txahz.com,8.424366872005475
1,102,26.99794661190965,cnbg.net,21.10335386721424
1,109,1.998631074606434,afinifi.com,0.974674880219028
1,113,13.998631074606434,gomoxie.com,11.003422313483915
1,57,8.0,thestarinfrisco.com,6.97056810403833
1,116,12.0,trillhd.com,10.855578370978781
1,57,24.0,bikemaine.org,22.99794661190965
1,50,18.001368925393567,girlscoutsww.org,14.836413415468858
1,57,18.99794661190965,isqi.org,18.06160164271047
1,51,23.99726214921287,fiesta-vendimia.com,22.986995208761122
1,47,0.999315537303217,find-quotes-online.com,0.0
1,54,13.998631074606434,i-marbella.com,12.851471594798083
