averageTTL,cons,life,Domain Name,active
47,1,7.000684462696783,shksss.com,4.917180013689254
57,1,8.999315537303216,claralionelfoundation.org,7.835728952772074
49,1,9.998631074606434,artsper.com,8.985626283367557
56,1,7.000684462696783,celticsjersey.com,5.976728268309377
56,1,19.000684462696782,planetminis.com,18.0041067761807
116,1,13.998631074606434,sweetlyraw.com,12.002737850787133
48,1,11.000684462696784,worldvectorlogo.com,10.004106776180699
119,1,15.000684462696784,katelynjamesblog.com,10.986995208761122
51,2,20.0,appliantology.org,19.003422313483917
56,1,0.999315537303217,phillipspond.net,0.0
107,2,3.0006844626967832,992zx.com,2.0177960301163584
56,1,24.996577686516083,unionlido.com,23.99726214921287
24,1,20.0,estatesales.org,14.880219028062971
49,1,24.996577686516083,javafile.com,23.252566735112936
46,1,7.000684462696783,otzyvy-vrachej.com,5.776865160848733
45,1,16.999315537303218,framabook.org,15.915126625598905
56,1,0.999315537303217,sanfrancisco49ersjerseys.us,0.013689253935660506
56,1,9.995893223819301,generationiron.com,8.999315537303216
47,1,17.998631074606433,evaneckard.com,17.00205338809035
53,1,5.9986310746064335,yufuabundance.com,4.010951403148528
53,1,9.998631074606434,1428elm.com,4.689938398357289
47,1,8.0,nandiupachar.com,5.987679671457905
51,1,1.998631074606434,nintendope.com,0.999315537303217
116,1,16.999315537303218,virtuallyshow.com,16.361396303901437
48,1,1.002053388090349,wadangtech.com,0.0
49,1,21.998631074606433,rmnetwork.org,21.00205338809035
45,1,13.00205338809035,antac.org.ua,7.958932238193018
56,1,6.997946611909651,beztabu.net,5.919233401779603
56,1,17.998631074606433,pixelcrayons.com,17.00205338809035
114,1,13.998631074606434,scienceandsensibility.org,12.917180013689254
56,1,0.999315537303217,bostonamazon.com,0.0
56,2,16.0,ellibrepensador.com,14.097193702943189
50,1,24.54483230663929,ville-beziers.fr,23.548254620123203
51,1,13.995893223819301,svgcuts.com,12.224503764544833
48,1,11.000684462696784,tabatatimes.com,10.004106776180699
52,1,1.998631074606434,inspyidea.net,0.999315537303217
41,1,4.079397672826831,tb-kumano.jp,3.1266255989048597
56,1,1.002053388090349,hydra-center18.com,0.24914442162902123
39,1,16.996577686516083,hnjkw.net,15.961670088980151
50,2,24.996577686516083,lloretdemar.org,23.901437371663246
56,1,17.998631074606433,genuinefred.com,17.00205338809035
56,1,7.000684462696783,khpeer.com,6.565366187542779
56,1,24.996577686516083,palomablanca.com,24.0
50,1,12.999315537303216,publicsf.com,11.028062970568104
45,1,1.998631074606434,cheapcarinsurance1st.info,0.8870636550308009
46,1,8.996577686516085,vinagecko.net,8.0
52,1,20.999315537303218,aquasphereswim.com,16.31211498973306
52,1,0.999315537303217,billigekredite.pw,0.013689253935660506
43,1,8.999315537303216,kebapcimehmetusta.com,3.912388774811773
42,1,0.999315537303217,thegreatproductstore.com,0.0
46,1,20.0,arjenlucassen.com,19.006160164271048
56,1,13.998631074606434,georgiatimes.info,13.122518822724162
57,1,11.000684462696784,tifwe.org,10.004106776180699
57,1,25.9958932238193,uwkc.org,24.83230663928816
57,1,22.001368925393567,cantigny.org,20.00273785078713
56,1,16.999315537303218,peugeotforums.com,16.0
56,1,13.998631074606434,elementvape.com,6.792607802874743
116,1,6.997946611909651,globalrunningday.org,5.754962354551677
47,1,30.99520876112252,dreamtown.com,20.996577686516083
49,1,24.996577686516083,houseofharley.com,24.0
118,1,0.999315537303217,oldwomancam.top,0.06844626967830253
46,1,12.0,d-waste.com,10.001368925393566
119,1,16.999315537303218,shareua.com,16.292950034223136
46,1,20.0,cmch.tv,18.00684462696783
53,1,16.0,internationalmusicsummit.com,10.754277891854894
56,1,10.001368925393566,sowashco.org,3.5263518138261465
57,1,27.994524298425734,floridastatefair.com,22.91854893908282
52,1,17.9958932238193,ivarta.com,16.985626283367555
56,1,26.99794661190965,matteworld.com,26.001368925393567
57,1,23.000684462696782,garrisoninstitute.org,17.83436002737851
49,1,24.856947296372347,freeality.com,23.786447638603697
57,1,22.001368925393567,msbluestrail.org,17.872689938398356
104,1,19.000684462696782,7yin.com,17.99315537303217
36,2,17.998631074606433,kkdesk.com,17.22381930184805
116,1,6.997946611909651,socialbookmark365.com,6.0013689253935665
39,1,16.0,dlzb.com,7.455167693360712
56,1,16.999315537303218,reshot.com,15.457905544147843
56,1,33.002053388090346,senior.com,23.077344284736483
108,1,11.000684462696784,xm4c.com,9.96851471594798
50,1,19.99726214921287,vtb-leasing.com,18.99794661190965
41,2,0.999315537303217,goograndpa.com,0.024640657084188913
56,1,26.316221765913756,lenexa.com,25.319644079397673
56,2,17.998631074606433,ccemx.org,16.9637234770705
111,1,0.999315537303217,aksumat.com,0.0
57,1,25.99315537303217,steamworks.com,24.281998631074607
56,2,20.999315537303218,geekswhodrink.com,15.989048596851472
56,1,15.000684462696784,landofcoder.com,12.487337440109513
230,1,19.16221765913758,directstartv.com,17.968514715947983
48,1,14.001368925393566,josepvinaixa.com,10.57905544147844
57,1,27.000684462696782,communityschools.org,22.154688569472963
112,1,16.999315537303218,engagedpatrons.org,15.980835044490075
119,1,15.997262149212867,diabeticconnect.com,15.003422313483915
50,1,5.9986310746064335,ogalecturer.com,5.002053388090349
43,1,17.998631074606433,vmodtech.com,16.922655715263517
231,1,11.000684462696784,tandem.net,10.565366187542779
244,1,32.99657768651608,gentlebirth.org,22.99794661190965
56,1,17.9958932238193,franchisebusinessreview.com,16.999315537303218
49,1,12.999315537303216,review-mysite.com,11.014373716632443
119,1,20.0,earthquakecountry.info,18.9596167008898
239,1,25.9958932238193,netzero.com,23.638603696098563
46,1,25.00205338809035,shorelinesightseeing.com,16.670773442847366
119,1,19.000684462696782,labster.com,9.820670773442847
103,1,26.99794661190965,laserinternational.org,17.900068446269678
64,1,4.0,ben10gameshub.com,3.0034223134839153
51,1,12.0,cinepolisusa.com,10.907597535934292
57,1,14.99794661190965,phillywatersheds.org,13.902806297056811
241,1,5.9986310746064335,depporn.com,5.0978781656399725
56,1,13.998631074606434,exabeam.com,7.542778918548939
115,1,1.998631074606434,hfzzytc.com,0.813141683778234
111,1,0.999315537303217,omegaspark.com,0.0
56,1,3.0006844626967832,politicsresources.net,2.3600273785078714
46,1,0.999315537303217,getdropmedia.com,0.0
103,1,28.774811772758383,ghgcorp.com,26.72689938398357
43,1,20.999315537303218,tetraedr.com,19.920602327173167
51,1,1.998631074606434,ratesinfo.net,0.9527720739219713
43,1,9.998631074606434,xinzhuwx.com,8.824093086926762
41,1,0.999315537303217,zovailangnews.com,0.0054757015742642025
121,1,20.0,hiddenwires.co.uk,18.981519507186857
48,1,8.999315537303216,kilyazov.com,7.83025325119781
42,1,24.0,paradoxplace.com,22.921286789869953
116,1,0.999315537303217,royalpinkwax.com,0.0
50,1,23.99726214921287,bear-tracker.com,20.999315537303218
115,1,0.999315537303217,mondirco.com,0.07665982203969883
56,1,16.0,securityvulns.com,14.91854893908282
51,1,28.0,writeaprisoner.com,20.369609856262834
41,1,17.998631074606433,nescent.org,17.117043121149898
51,1,30.001368925393567,culturewars.com,22.496919917864478
48,1,16.0,jazekers.com,14.937713894592745
116,1,4.0,tellerreport.com,2.004106776180698
116,1,1.998631074606434,mlmattu.com,0.8240930869267625
52,1,13.998631074606434,thebrazilbusiness.com,12.996577686516085
115,1,1.998631074606434,tvpchicago.com,0.9007529089664613
51,1,16.0,e4fc.org,14.836413415468858
51,1,5.9986310746064335,xfgcfw.com,5.196440793976728
51,1,8.0,maverickclub.net,7.173169062286106
87,1,0.999315537303217,blogdalata.com,1.002053388090349
56,2,13.998631074606434,hoonigan.com,8.985626283367557
49,1,11.000684462696784,procatinator.com,8.982888432580424
118,1,24.996577686516083,streetlaw.org,23.83299110198494
45,1,23.000684462696782,no-tillfarmer.com,22.0041067761807
110,1,20.0,varta-consumer.com,19.197809719370294
56,1,26.99794661190965,artswire.org,26.171115674195757
52,1,8.0,honesthealthnews.org,7.003422313483915
57,1,11.000684462696784,thewebindex.org,9.579739904175222
52,1,26.001368925393567,nifty.org,24.83778234086242
51,1,13.998631074606434,lunsvet.com,13.007529089664613
220,1,0.999315537303217,rearporn.com,0.0
57,1,26.99794661190965,cvt.org,25.919233401779604
119,1,23.000684462696782,coresite.com,18.269678302532512
45,1,13.998631074606434,romexsoftware.com,12.966461327857632
116,1,16.999315537303218,themesbase.com,16.11498973305955
44,1,24.996577686516083,auger.org,23.627652292950035
56,1,10.99794661190965,itsecurityguru.org,9.91649555099247
51,1,0.999315537303217,sexpam.com,0.0
48,1,24.0,transcendentalists.com,22.77891854893908
51,1,25.998631074606433,wolfquest.org,16.0
54,1,24.993839835728952,k-1.com,22.861054072553046
49,1,18.99794661190965,dr0p.net,17.94113620807666
48,1,25.99315537303217,kurzweiltech.com,24.996577686516083
53,1,12.0,mapcrunch.com,11.003422313483915
51,1,20.0,juegomania.org,18.99247091033539
42,1,27.000684462696782,eurodl.org,17.998631074606433
116,1,26.001368925393567,vray.com,18.91854893908282
48,1,1.998631074606434,mengyan.org,1.730321697467488
41,1,16.999315537303218,oxygen-icons.org,15.696098562628336
52,1,8.999315537303216,yosuccess.com,6.926762491444216
43,1,20.999315537303218,tuxreports.com,20.00273785078713
48,1,16.999315537303218,shopwiki.co.uk,16.00273785078713
56,1,5.9986310746064335,raybansaler.com,4.971937029431896
56,1,22.913073237508556,b-quiet.com,21.916495550992472
56,1,17.998631074606433,tomanthony.co.uk,16.917180013689254
45,1,13.00205338809035,programming-motherfucker.com,10.830937713894592
45,1,20.999315537303218,dudu.com,20.00273785078713
50,1,18.99794661190965,manhattan-products.com,18.001368925393567
48,1,25.00205338809035,sourceforge.org,21.27583846680356
52,1,23.000684462696782,pointtown.com,21.95756331279945
56,2,28.996577686516083,accessx.com,23.94524298425736
47,1,1.998631074606434,gyshxdec.com,0.8898015058179329
35,1,8.0,fs006.com,6.921286789869952
119,1,8.996577686516085,islamvillage.com,8.0
39,1,18.001368925393567,52xiyou.com,8.854209445585216
45,1,17.073237508555785,curves.co.jp,16.076659822039698
45,1,17.998631074606433,iranmodern.com,16.919917864476385
241,1,20.0,mconxcentral.org,17.51129363449692
241,1,22.001368925393567,klamathbasin.org,16.83230663928816
116,1,11.000684462696784,peperet.com,10.004106776180699
47,1,17.998631074606433,riseoflegends.com,16.958247775496236
40,1,22.012320328542096,age.jp,21.01574264202601
52,1,9.998631074606434,katrangun.com.ua,8.692676249144421
107,2,0.999315537303217,allenhousetours.com,0.05475701574264202
241,1,24.0,medrxdirect.org,22.89664613278576
56,1,8.0,hstatic.net,5.924709103353867
43,1,10.99520876112252,tigerstrypes.com,7.931553730321697
116,1,9.998631074606434,craftsalamode.com,8.980150581793293
47,1,8.0,crossfitfatutoa.com,6.012320328542095
49,1,10.99794661190965,divaswithacause.org,8.840520191649555
42,2,9.998631074606434,essenziale-hd.com,8.914442162902121
50,1,15.000684462696784,centroecuestrelsable.com,13.998631074606434
56,1,18.99520876112252,pure18.com,17.982203969883642
52,1,20.0,bigmouthfuls.com,14.740588637919233
34,1,7.000684462696783,raihanprinting.com,5.333333333333333
56,1,14.130047912388775,hipparis.com,12.134154688569472
43,1,23.000684462696782,technikboerse.com,22.537987679671456
47,1,11.997262149212867,cafejohnsonia.com,10.981519507186858
244,1,20.999315537303218,mysalononline.com,19.906913073237508
56,1,6.997946611909651,districtm.net,5.002053388090349
109,1,19.000684462696782,ganjoor.net,14.094455852156058
48,1,16.999315537303218,airexpert.ca,15.000684462696784
240,1,22.51334702258727,europages.fr,21.51403148528405
114,1,0.999315537303217,minteyaow.com,0.0
42,1,12.999315537303216,jamiecooksitup.net,9.440109514031485
56,1,13.998631074606434,mycakeschool.com,11.263518138261464
44,1,6.0013689253935665,yuanweibobo.com,4.980150581793292
48,1,8.0,pacethemes.com,7.003422313483915
104,1,9.998631074606434,shijiebang.com,9.021218343600275
43,1,9.998631074606434,hexindai.com,4.276522929500342
56,1,8.0,oceanwebthemes.com,6.962354551676934
55,1,19.000684462696782,deanwesleysmith.com,17.963039014373717
57,1,10.99794661190965,akcreunite.org,9.921971252566735
47,1,29.251197809719372,nrha.com,24.251882272416154
42,1,7.000684462696783,firstlightlaw.com,6.573579739904175
42,1,20.999315537303218,marqalicante.com,19.917864476386036
56,1,8.0,harajgulf.com,7.008898015058179
56,2,8.0,weekinweird.com,7.003422313483915
39,1,18.99520876112252,contentsamurai.com,16.944558521560573
241,1,26.99794661190965,vnaa.org,26.00684462696783
56,1,5.9986310746064335,efxpro.com,4.9281314168377826
56,1,13.998631074606434,athleanx.com,12.955509924709103
106,1,12.0,goseewrite.com,10.940451745379876
46,1,19.000684462696782,librije.com,18.0041067761807
240,1,12.999315537303216,wannabemagazine.com,10.934976043805612
221,1,20.0,lighthousecatholicmedia.org,15.008898015058179
51,1,22.99794661190965,oceaniahotels.com,21.95208761122519
42,1,13.998631074606434,nelloolivo.com,12.958247775496236
43,1,0.999315537303217,birthday-wish.info,0.013689253935660506
119,1,11.000684462696784,lekiosk.com,10.004106776180699
47,2,4.999315537303217,uggbootsuk.me.uk,4.0
56,1,5.9986310746064335,catchtiger.com,4.780287474332649
48,1,18.99794661190965,qinglian.org,17.97946611909651
53,1,12.0,flowerstyle.com.ua,10.981519507186858
56,1,18.001368925393567,bcmtouring.com,15.904175222450377
56,1,8.0,everlywell.com,5.924709103353867
56,1,9.995893223819301,podcastmovement.com,6.546201232032854
56,1,12.999315537303216,herodogawards.org,12.073921971252567
56,1,16.999315537303218,danishdesignstore.com,15.652292950034223
43,1,12.0,technopolis-athens.com,11.02258726899384
56,1,14.99794661190965,balisafarimarinepark.com,14.001368925393566
116,1,9.998631074606434,jajanansehat.com,0.0
50,1,15.000684462696784,alimentacion-sana.org,13.995893223819301
51,1,24.0,vermontstudiocenter.org,20.57494866529774
48,1,16.0,oldcaronline.com,14.365503080082135
56,1,20.996577686516083,plaza-network.com,18.012320328542096
49,1,7.000684462696783,thunderjersey.com,6.0041067761806985
52,1,28.0,ahmm.co.uk,22.978781656399725
49,1,23.000684462696782,regattacentral.com,22.001368925393567
56,1,24.0,manhattantheatreclub.com,18.573579739904176
32,1,22.001368925393567,gib.ca,18.99794661190965
47,1,4.0,toprunning.ca,3.0006844626967832
57,1,13.998631074606434,thedreamshake.com,12.988364134154688
238,1,16.0,syndicaster.tv,15.003422313483915
56,2,16.999315537303218,gaastrastore.com,15.917864476386036
50,1,12.0,phoenixrising.me,10.926762491444217
111,1,13.998631074606434,mytitledirect.com,13.00205338809035
56,1,11.381245722108146,spartateck.com,9.382614647501711
47,1,5.9986310746064335,pluriact.fr,4.999315537303217
51,1,3.0006844626967832,nikepegasus35.com,2.023271731690623
50,1,26.99520876112252,papermill.org,21.831622176591377
36,2,12.0,geetest.com,5.90280629705681
49,1,8.999315537303216,scottishconstructionnow.com,7.652292950034223
56,1,13.995893223819301,jerryhuang.net,8.462696783025326
47,1,0.999315537303217,anekamembran.com,0.28473648186173856
56,2,23.000684462696782,coolroofs.org,21.919233401779604
56,1,16.999315537303218,hopkinsschools.org,11.901437371663244
50,1,16.594113620807665,iw5edi.com,15.597535934291582
57,1,25.99315537303217,renkus-heinz.com,24.996577686516083
57,1,28.996577686516083,bayareacouncil.org,23.83299110198494
56,1,16.999315537303218,theblog.ca,15.9233401779603
54,1,23.000684462696782,peugeot-sport.com,21.916495550992472
56,1,16.999315537303218,vcbf.ca,16.27652292950034
46,1,0.999315537303217,charmspandora.org,0.16700889801505817
56,1,20.0,oceanfdn.org,19.085557837097877
56,1,18.99794661190965,sfsuperiorcourt.org,9.598904859685147
49,1,0.999315537303217,carinsurquotesonline.pw,0.2737850787132101
56,1,11.997262149212867,myjustliving.com,11.107460643394935
56,1,0.999315537303217,outletcoachonlinestores.com,0.0054757015742642025
47,1,8.0,guroako.net,7.285420944558521
57,1,24.999315537303218,archomaha.org,19.679671457905545
56,1,25.9958932238193,irvinespectrumcenter.com,23.477070499657767
46,1,27.003422313483917,rosenberger.com,26.00684462696783
115,1,0.999315537303217,rxforri.com,0.07665982203969883
232,1,24.0,visit-laos.com,22.989733059548254
56,1,28.00273785078713,condomania.com,27.025325119780973
103,1,25.00205338809035,museumofthenewsouth.org,22.09719370294319
56,1,9.998631074606434,marknetlive.com,8.958247775496236
47,1,18.91854893908282,celluon.com,17.911019849418206
52,1,25.00205338809035,fmanet.org,22.496919917864478
111,1,0.999315537303217,armbritain.com,0.0
47,1,15.000684462696784,lawiscool.com,13.960301163586584
110,1,26.99794661190965,majorleaguelacrosse.com,21.741273100616016
46,1,17.998631074606433,migflug.com,16.996577686516083
47,1,0.999315537303217,agentogelkita.com,0.0027378507871321013
46,1,16.999315537303218,fosda.net,16.00273785078713
231,1,4.0,thepersistenceofchaos.com,2.9075975359342916
49,1,23.000684462696782,devotchka.net,21.960301163586585
46,1,14.001368925393566,abastudio.org,8.919917864476385
42,1,0.999315537303217,cialisbxonlinerx.com,0.999315537303217
42,1,4.0,wahrheit.online,3.1019849418206706
45,1,0.999315537303217,chinasoccerjerseyscheap.com,0.0
56,1,27.000684462696782,minterellison.com,21.76865160848734
56,1,12.996577686516085,greigedesign.com,12.0
56,1,30.001368925393567,stars21.com,22.650239561943874
57,1,20.0,bite.ca,18.0041067761807
43,1,12.999315537303216,greeleygazette.com,11.961670088980151
51,1,20.999315537303218,grisbi.org,20.0
114,1,0.999315537303217,zlotyul.com,0.06844626967830253
119,1,12.999315537303216,ctscdn.com,11.879534565366187
119,1,21.998631074606433,genius-europe.com,21.12251882272416
40,1,0.999315537303217,airvapormaxwhite.com,0.0054757015742642025
49,1,15.000684462696784,newmexicoindependent.com,13.927446954140999
56,1,24.996577686516083,mandaraspa.com,23.98631074606434
36,1,4.999315537303217,tn000.com,4.010951403148528
50,1,8.0,naminum.com,7.003422313483915
56,1,18.99794661190965,movements.org,17.06776180698152
48,1,16.999315537303218,yehar.com,16.005475701574266
56,1,16.999315537303218,dreamact.info,16.123203285420946
119,1,26.99520876112252,iseek.com,25.998631074606433
39,1,8.0,xuexisu.com,6.926762491444216
49,1,14.99794661190965,videomix.cz,8.528405201916495
52,1,22.99520876112252,astrian.net,21.998631074606433
116,1,1.998631074606434,jehleflowers.com,0.9911019849418207
56,1,30.001368925393567,starregistry.com,25.00479123887748
110,1,1.998631074606434,doujixiaojia.com,0.9911019849418207
49,1,25.9958932238193,spacefuture.com,24.941820670773442
48,1,22.99794661190965,back2roots.org,21.83983572895277
116,1,22.99794661190965,gogole.com,21.911019849418206
52,1,30.99794661190965,columbus.org,25.83436002737851
43,1,20.0,garretthardinsociety.org,19.003422313483917
51,1,6.997946611909651,animalartbruxelles.com,5.932922655715264
52,1,16.999315537303218,phpcloud.com,15.958932238193018
48,1,12.999315537303216,sana-commerce.com,12.002737850787133
52,1,0.999315537303217,porntou.com,0.0
56,1,18.99794661190965,optimove.com,10.056125941136209
49,1,26.99520876112252,recycle-steel.org,24.83778234086242
56,1,4.0,waitsex.com,2.9322381930184807
51,1,17.642710472279262,helpwithwindows.com,15.646817248459959
46,1,15.000684462696784,ichi2.net,13.919233401779604
232,1,25.99315537303217,casualliving.com,24.996577686516083
49,1,20.999315537303218,researchinformation.info,19.939767282683093
103,2,25.177275838466805,caaws.ca,21.51403148528405
46,1,21.998631074606433,harmonyhollow.net,21.01574264202601
56,1,27.994524298425734,netsolutions.com,23.72621492128679
46,1,12.999315537303216,cryto.net,11.964407939767282
119,1,20.999315537303218,pro-networks.org,19.49075975359343
51,2,28.00273785078713,aasianst.org,26.93223819301848
49,1,20.999315537303218,humanitiesweb.org,17.905544147843944
42,1,20.999315537303218,dsbl.org,19.956194387405887
115,1,4.999315537303217,jszjdbsh.com,4.076659822039699
107,1,11.000684462696784,wisdomtouch.com,9.637234770704996
119,1,20.0,augusts.com,18.102669404517453
242,1,6.997946611909651,yourstirling.co.uk,5.149897330595483
48,1,19.000684462696782,girlsoutwest.com,17.00479123887748
47,1,4.0,345lai.com,3.3100616016427105
47,1,4.0,234qiu.com,3.3100616016427105
119,1,4.0,tradegocapital.com,4.002737850787132
49,1,17.998631074606433,hyattclub.com,15.816563997262149
47,1,4.0,pano1544.com,2.4668035592060233
40,1,10.99794661190965,qinbaol.com,8.427104722792608
49,1,21.9958932238193,salonav.com,20.870636550308006
56,1,16.0,slipknot1.info,14.86652977412731
49,1,25.00205338809035,doubletbookstore.com,24.91170431211499
116,1,12.0,henkatenk.com,11.003422313483915
47,1,20.999315537303218,darshanayoga.com,18.48596851471595
52,1,8.999315537303216,oryxwebtechnology.com,8.043805612594113
49,1,12.999315537303216,laurenjamesbridal.com,12.854209445585216
49,1,13.998631074606434,eflmedia.org,13.349760438056126
241,1,16.0,schooljack.com,14.836413415468858
49,1,9.998631074606434,nadiavanderdonk.com,9.360711841204655
119,1,11.000684462696784,yfvideo.com,10.149212867898699
241,1,17.998631074606433,plannedparentoodblogs.net,16.83504449007529
56,1,2.9979466119096507,europaction.org,2.004106776180698
45,1,12.0,isheika.com,10.956878850102669
56,1,0.9965776865160849,latinboyz4play.com,0.7118412046543463
241,1,20.0,californiasurfergirl.org,15.000684462696784
56,1,4.999315537303217,ostseemagazin.net,4.073921971252567
119,1,3.0006844626967832,agrandirsonpenis.info,2.455852156057495
49,1,8.0,thaicoffeelab.org,5.634496919917864
48,2,17.998631074606433,annuaire-du-net.net,16.98836413415469
40,1,22.012320328542096,ikenobo.jp,21.01574264202601
56,1,23.01163586584531,rockforpeople.cz,20.27104722792608
56,1,12.999315537303216,maison-et-domotique.com,11.693360711841205
45,1,5.9958932238193015,apteka-online.biz,4.974674880219028
42,1,12.0,tebulid.com,6.907597535934292
48,1,10.99794661190965,dulcearmonia.org,10.001368925393566
56,1,20.0,housethehomeless.com,19.45242984257358
119,2,4.0,88586.cc,3.0718685831622174
105,1,24.0,iahe.org,23.025325119780973
53,1,24.996577686516083,infinitybox.com,18.902121834360027
56,1,13.998631074606434,blogodisea.com,12.985626283367557
50,1,17.998631074606433,naturalbalancefoods.co.uk,17.79876796714579
47,1,4.0,pornolenta.co,3.0198494182067077
49,1,10.99794661190965,besthostingsearch.net,9.995893223819301
57,1,7.000684462696783,milkbet.com,3.912388774811773
49,1,5.9986310746064335,armsyst.com,5.002053388090349
45,1,22.99794661190965,gametea.com,21.60438056125941
56,1,13.998631074606434,leoexpress.com,12.881587953456537
56,1,14.001368925393566,growingupbilingual.com,6.168377823408624
46,1,8.999315537303216,ecolocityled.com,5.938398357289528
44,1,18.99520876112252,powerdynamo.biz,17.97946611909651
108,1,0.999315537303217,eswahy.com,0.0
51,1,1.998631074606434,nikefreerunning.org,1.158110882956879
45,1,1.998631074606434,christiancelig.com,0.2299794661190965
56,1,23.000684462696782,myrateplan.com,17.919233401779604
56,1,25.998631074606433,amerifirst.com,21.711156741957563
50,1,18.09719370294319,bibliotheque-institutdefrance.fr,17.097878165639973
218,1,10.001368925393566,gyxyptj.com,7.008898015058179
54,1,12.999315537303216,londonjazznews.com,11.956194387405887
56,1,9.998631074606434,beautiful-dolls.com,9.00205338809035
43,1,5.9986310746064335,wardahhotels.com,5.002053388090349
51,1,4.0,converseshoessaleclearance.com,3.0034223134839153
47,1,3.997262149212868,shvrealty.com,2.0150581793292264
46,1,25.998631074606433,beaba.com,24.985626283367555
48,1,0.999315537303217,preiswertkreditangebote.pw,0.013689253935660506
57,1,7.997262149212868,xfive.co,7.014373716632443
56,1,4.999315537303217,wegamemad.com,4.002737850787132
47,1,16.999315537303218,1kg.org,9.91649555099247
57,1,9.998631074606434,hauspanther.com,9.00205338809035
43,1,24.0,schnitzracing.com,21.00752908966461
56,1,20.999315537303218,gonafish.com,19.939767282683093
119,1,16.999315537303218,nitobi.com,15.871321013004792
56,1,20.0,nazmiyalantiquerugs.com,14.669404517453799
56,1,12.999315537303216,izneo.com,11.983572895277208
56,1,4.0,latterdaysaintmag.com,2.9596167008898013
30,1,23.000684462696782,wildnet.org,17.968514715947983
48,1,24.999315537303218,carcanet.co.uk,23.980835044490075
119,1,12.0,commonplacebooks.com,11.017111567419576
56,2,29.00479123887748,ellequebec.com,26.8911704312115
49,1,16.0,halocigs.com,12.010951403148528
40,1,22.001368925393567,phpv.net,17.075975359342916
50,1,5.9986310746064335,homeraccoon.com,5.002053388090349
39,1,13.998631074606434,renaissanceschoolportland.org,12.917180013689254
46,2,28.999315537303218,100blackmendc.org,19.000684462696782
42,1,9.998631074606434,planclean.com,8.960985626283367
241,1,0.999315537303217,chelseajerseys.net,0.0
56,1,9.998631074606434,wineindustryadvisor.com,5.779603011635865
56,1,16.44626967830253,matchasource.com,15.449691991786448
39,1,8.0,xiguanwei.com,7.006160164271047
43,1,0.999315537303217,goldenstatewarriorsjersey.org,0.16700889801505817
41,1,19.000684462696782,michaelschenkerhimself.com,18.376454483230663
49,1,23.99726214921287,villiard.com,21.201916495550993
57,1,16.0,morristowngreen.com,15.003422313483915
56,1,22.99794661190965,espnevents.com,21.87816563997262
48,1,8.0,gsnew.com,5.620807665982204
56,1,27.994524298425734,metalroofing.com,22.84188911704312
49,1,7.000684462696783,qfalv.com,5.982203969883641
54,1,21.9958932238193,gavinbrown.biz,20.024640657084188
45,1,0.999315537303217,exogames.net,0.0
56,1,0.999315537303217,viagraolq.com,0.13963039014373715
30,1,16.999315537303218,vidaysalud.com,15.958932238193018
51,1,8.999315537303216,bongda365.org,7.994524298425736
47,1,18.99794661190965,babbittsonline.com,18.001368925393567
49,1,24.0,sakuracon.org,22.00684462696783
56,1,21.998631074606433,sebiology.org,20.917180013689254
46,1,21.998631074606433,clippercreek.com,12.550308008213552
242,1,26.001368925393567,gouldspumps.com,24.99110198494182
56,1,12.0,skidrowcrack.com,10.940451745379876
52,1,25.9958932238193,evanwilliams.com,23.98631074606434
119,1,25.998631074606433,dauphincounty.org,21.075975359342916
56,1,4.0,dewacuan.com,3.247091033538672
111,1,0.999315537303217,xanaromeo.com,0.0
49,1,26.99520876112252,indianachamber.com,26.001368925393567
103,1,24.996577686516083,thisisjersey.com,23.512662559890487
236,1,23.99726214921287,orangeshow.org,20.648870636550306
119,1,2.9979466119096507,carinsurancexyz.top,2.0451745379876796
56,1,20.0,flibs.com,15.29637234770705
56,1,30.99520876112252,topescorts.com,22.680355920602327
56,1,20.0,beachbunnyswimwear.com,14.757015742642025
48,1,24.0,adaptt.org,23.003422313483917
32,1,23.99726214921287,bcsp.org,18.524298425735797
56,1,21.998631074606433,oceanicsociety.org,18.833675564681723
30,1,25.9958932238193,stjhs.org,24.955509924709105
48,1,15.000684462696784,thaitourtalk.com,13.66735112936345
39,1,7.000684462696783,war-sky.com,6.223134839151267
48,1,11.000684462696784,hdontap.com,10.004106776180699
56,1,8.999315537303216,lixpen.com,7.9808350444900755
51,1,12.999315537303216,iranblog.org,11.917864476386036
54,1,21.53867214236824,cela.ca,21.27310061601643
116,1,23.994524298425734,bnlmusic.com,22.99794661190965
241,1,5.9986310746064335,paindiscussion.com,6.0013689253935665
48,1,9.998631074606434,novicius.me,8.917180013689254
52,1,10.99794661190965,cureyourowncancer.org,10.001368925393566
49,1,4.999315537303217,coms-activate.me,4.002737850787132
104,1,16.0,fangqq.com,10.913073237508556
56,1,24.996577686516083,newbuildings.org,24.0
115,1,0.999315537303217,cpbetas.com,0.0
43,1,0.999315537303217,pilaminates.com,0.0027378507871321013
115,1,3.0006844626967832,thesleeperson.com,1.51129363449692
116,1,23.000684462696782,nardella.net,22.0041067761807
46,1,2.001368925393566,ibabysky.com,1.163586584531143
44,1,14.99794661190965,forofosdelrunning.com,13.957563312799453
244,1,20.0,mindsay.com,18.915811088295687
49,1,17.998631074606433,votefortheworst.com,17.144421629021217
49,1,23.000684462696782,pdmusic.org,21.83709787816564
54,1,10.99794661190965,ufoai.org,8.71731690622861
47,1,16.0,gujfed.com,15.000684462696784
