Domain Name,averageTTL,life,cons,active
ukuug.org,50,27.99726214921287,1,26.94318959616701
rodewayinn.com,51,25.9958932238193,1,24.985626283367555
iorr.org,56,24.0,1,22.858316221765914
freehostingcloud.com,51,13.998631074606434,1,11.901437371663244
fireflyfans.net,118,26.001368925393567,1,19.849418206707735
geekbeat.tv,57,12.0,2,11.000684462696784
creativecriminals.com,44,13.998631074606434,1,13.00205338809035
baysidemarketplace.com,47,25.99315537303217,1,24.996577686516083
dwarffortresswiki.org,47,11.000684462696784,1,9.919233401779604
wlandro.com,52,0.999315537303217,1,0.28199863107460643
nibco.com,112,27.000684462696782,1,25.946611909650922
namakaga.com,111,0.999315537303217,1,0.37782340862423
amabilis.com,47,24.996577686516083,1,24.0
musicalfidelity.com,42,20.0,1,19.003422313483917
ancients.info,50,20.999315537303218,1,19.93429158110883
basicint.org,56,24.996577686516083,1,23.468856947296374
gilc.org,51,25.9958932238193,1,24.993839835728952
incidents.org,244,21.998631074606433,1,20.958247775496236
blender3d.com,49,23.000684462696782,1,21.960301163586585
checkphoto.info,46,9.998631074606434,1,8.85968514715948
mithilaglobal.com,51,4.0,1,3.0006844626967832
scwhdiy.com,111,1.998631074606434,1,1.1170431211498972
ueno-mori.org,42,23.000684462696782,1,21.859000684462696
studentski.net,50,20.0,1,18.954140999315538
smutserver.com,56,23.000684462696782,1,21.568788501026695
byyxdwc.com,111,0.999315537303217,2,0.0
arteksgroup.com,56,17.998631074606433,1,17.00479123887748
areksmurrayclock.com,116,9.998631074606434,1,8.101300479123887
c-hand.net,43,12.999315537303216,1,11.961670088980151
jexiste.ca,39,23.000684462696782,1,15.091033538672143
accom-yk.com,37,16.0,2,14.992470910335387
expodatabase.com,53,23.000684462696782,1,21.00205338809035
hblongche.com,48,4.999315537303217,1,4.424366872005476
letsdishrecipes.com,45,11.000684462696784,1,9.982203969883642
brunningandprice.co.uk,56,24.999315537303218,1,23.93702943189596
ghin.com,54,27.515400410677618,1,23.364818617385353
jardiland.com,46,23.000684462696782,1,21.478439425051334
bitify.com,56,17.998631074606433,1,16.503764544832308
justwebworld.com,56,14.99794661190965,1,7.5482546201232035
mobilehomerepair.com,56,25.9958932238193,1,22.976043805612594
quertime.com,47,12.0,1,11.003422313483915
tustinca.org,56,28.00273785078713,1,23.15400410677618
eosfutures.com,47,0.999315537303217,1,0.49007529089664614
kdab.com,46,24.996577686516083,1,24.386036960985628
scoutingnewsroom.org,57,9.998631074606434,1,7.915126625598905
officialwizardshops.com,56,0.999315537303217,2,0.2108145106091718
uggbootsparis.fr,119,1.998631074606434,2,1.3661875427789185
0dsy.com,40,8.999315537303216,1,8.005475701574264
77diamonds.com,240,20.0,2,14.91854893908282
cialisuqwn.com,107,0.999315537303217,1,0.0
ahcaijing.com,38,10.99520876112252,1,8.451745379876797
ggcity.org,42,8.0,2,6.907597535934292
institutoimr.com,45,1.998631074606434,1,0.9938398357289527
diyagupta.com,56,8.0,1,7.003422313483915
medsovet.info,50,16.999315537303218,1,15.964407939767282
anhuabbs.com,49,5.9986310746064335,1,4.969199178644764
futureofwebdesign.com,50,16.0,1,15.003422313483915
videofruit.com,57,9.998631074606434,1,9.00205338809035
shotkit.com,56,8.999315537303216,1,7.96167008898015
sdbgarden.org,48,17.998631074606433,1,12.588637919233403
ketoanbacninh.net,39,7.000684462696783,1,5.032169746748802
firstforwomen.com,54,26.001368925393567,1,25.06776180698152
99jobs.com,116,19.99726214921287,2,17.075975359342916
prosperpk.com,46,5.9986310746064335,1,5.136208076659822
viadigis.pro,50,11.000684462696784,1,9.932922655715263
paypoint.com,56,26.99520876112252,1,25.43189596167009
bcchf.ca,57,25.998631074606433,2,20.960985626283367
guhoyas.com,238,24.487337440109513,1,23.49075975359343
suzlon.com,47,24.0,1,22.913073237508556
ramco.com,56,29.9958932238193,1,26.872005475701574
70000tons.com,47,15.5564681724846,4,14.38466803559206
tammybruce.com,56,24.0,1,18.973305954825463
wtfast.com,56,12.999315537303216,1,12.002737850787133
losrumblers.com,47,5.9986310746064335,1,4.005475701574264
plaidhatgames.com,56,13.998631074606434,1,10.888432580424366
aloeblacc.com,47,19.000684462696782,1,17.960301163586585
kp-sindangbarang.com,48,1.998631074606434,1,1.0841889117043122
barbershoppers.org,56,9.998631074606434,1,8.002737850787133
nikelunarforce1.com,241,0.999315537303217,1,1.002053388090349
oldtucson.com,46,24.739219712525667,1,23.742642026009584
competitionplus.com,56,24.0,1,22.00958247775496
jaboct.com,43,7.997262149212868,1,7.000684462696783
wincarsassociation.com,43,7.000684462696783,1,4.993839835728953
willitsnews.com,54,20.0,1,18.989733059548254
1800rooms.com,111,0.999315537303217,1,0.0
cheapelitejerseysshop.com,56,5.9986310746064335,1,4.991101984941821
amarketingexpert.com,57,17.998631074606433,1,17.00205338809035
disneyjunior.com,103,16.999315537303218,1,15.879534565366187
dat.com,56,28.996577686516083,1,27.926078028747433
countryviewwestern.com,56,5.9986310746064335,1,4.002737850787132
byrncenter.com,45,8.996577686516085,1,7.5564681724846
databasepedigree.com,46,10.99794661190965,1,7.011635865845311
fiscalpolicy.org,49,27.99726214921287,1,22.833675564681723
worldwidemedias.com,56,4.999315537303217,1,4.01368925393566
chinaedu.net,38,20.999315537303218,1,19.95071868583162
richtopia.com,116,11.000684462696784,1,6.699520876112252
ifraorg.org,239,23.99726214921287,1,20.711841204654345
cabinetrydiscount.com,49,1.998631074606434,1,0.999315537303217
searchking.com,47,25.9958932238193,1,20.996577686516083
holifestival.org,105,20.999315537303218,1,17.097878165639973
digitalmethods.net,49,14.99794661190965,1,14.001368925393566
zepp.com,40,28.0,1,23.15126625598905
inboundmarketingagents.com,119,10.99794661190965,1,6.532511978097194
ometria.com,56,12.0,1,6.4284736481861735
school30.net,51,12.999315537303216,1,11.980835044490075
helpdrivers.com,56,28.0,1,21.22108145106092
yi330.com,116,1.998631074606434,1,0.9281314168377823
pocketpcmag.com,50,23.000684462696782,1,22.0041067761807
corz.org,50,19.000684462696782,1,17.919233401779604
ssublindside.com,56,0.999315537303217,2,0.7446954140999316
spsnational.org,20,21.998631074606433,1,18.836413415468858
2012-cheapjerseys.com,56,4.0,1,3.0006844626967832
liangruan.com,50,16.999315537303218,1,15.197809719370294
chuncuinet.com,41,13.998631074606434,1,12.958247775496236
stewpan.info,50,0.999315537303217,1,0.0
shsxjy.com,43,17.9958932238193,1,16.05475701574264
dm-net.co.jp,234,26.036960985626283,1,25.0403832991102
inpage.cz,45,22.99794661190965,1,14.327173169062286
toshin.com,240,25.9958932238193,1,24.95277207392197
de-blog.jp,39,6.078028747433265,1,5.218343600273785
apnetv.tv,56,5.9986310746064335,1,5.4428473648186175
natron.net,45,25.319644079397673,1,25.00479123887748
tastydrinks.org,52,0.999315537303217,1,0.4216290212183436
vac-bsa.org,116,23.99726214921287,1,23.693360711841205
trueplookpanya.com,53,15.000684462696784,1,8.845995893223819
jyotu.net,43,16.0,1,14.833675564681725
houseofhawthornes.com,56,11.997262149212867,1,10.981519507186858
calendarpedia.com,46,13.00205338809035,1,8.791238877481177
advego.com,47,14.99794661190965,1,13.952087611225188
ahealthylifeforme.com,56,10.99794661190965,1,10.001368925393566
tuttomotori.info,119,4.999315537303217,1,3.370294318959617
huayinjidian.com,113,8.0,1,8.002737850787133
sport2000.fr,239,26.217659137577,1,25.201916495550993
lewawa.com,52,17.998631074606433,1,16.843258042436688
zbedu.net,44,20.996577686516083,1,17.998631074606433
lovelula.com,56,18.001368925393567,1,15.986310746064339
saptaelec.com,44,0.999315537303217,1,0.04654346338124572
doumi.com,36,24.0,1,21.286789869952088
poctra.com,56,5.9986310746064335,1,3.9288158795345653
goodwp.com,43,12.0,2,10.91854893908282
karachicorner.com,51,20.00273785078713,1,14.978781656399725
diggerland.com,49,23.99726214921287,1,22.56810403832991
cliphunter.com,56,20.999315537303218,1,20.01095140314853
iamili.com,40,9.00205338809035,1,5.04312114989733
cookrepublic.com,51,11.997262149212867,2,11.049965776865161
mightynest.com,56,16.0,1,9.998631074606434
riveraveblues.com,56,16.999315537303218,1,15.003422313483915
nutritionreview.org,57,17.998631074606433,1,17.00205338809035
livefitsocial.com,47,8.996577686516085,1,8.0
uggbootscanada.ca,56,1.998631074606434,2,0.917180013689254
nomer.center,51,1.998631074606434,1,1.1225188227241616
exrates.me,56,15.000684462696784,1,5.90280629705681
bankofbbg.com,235,16.0,1,9.426420260095824
ozodlik.org,54,20.999315537303218,1,19.98904859685147
pacocajon.com,46,4.0,1,2.9952087611225187
shorts.tv,53,15.000684462696784,1,13.921971252566735
northbaydruganddna.com,116,11.000684462696784,1,11.033538672142368
rudyrucker.com,51,21.998631074606433,1,20.980150581793293
globalneurosurg.org,46,4.999315537303217,1,3.9479808350444903
rolindroy.com,56,5.9986310746064335,1,4.917180013689254
digitalmediacombined.com,39,5.9986310746064335,1,4.996577686516085
vopak.com,50,24.996577686516083,1,23.98631074606434
opodo.com,107,22.99794661190965,1,21.522245037645447
energypedia.info,43,12.0,1,11.526351813826146
pegfitzpatrick.com,56,12.0,1,10.91854893908282
sjzcity.com,49,16.0,1,14.004106776180699
caperfumerry.com,44,0.999315537303217,1,0.0
buycvvfullz.com,52,4.0,1,2.97056810403833
ctlawtribune.com,56,17.998631074606433,1,16.98836413415469
vertoanalytics.com,231,9.998631074606434,1,8.829568788501026
longchamps-sac.fr,56,0.999315537303217,1,0.3942505133470226
newliturgicalmovement.org,116,14.99794661190965,1,10.017796030116358
themansionsc.com,113,0.999315537303217,1,0.0
valleyfair.com,222,25.9958932238193,1,24.903490759753595
cubs.com,116,27.99726214921287,1,26.379192334017795
archeagegame.com,56,9.998631074606434,1,7.912388774811773
blogoverflow.com,53,12.309377138945928,1,10.600958247775496
paw-rescue.org,53,23.99726214921287,1,22.874743326488705
terradelfuoco.org,56,20.0,1,18.031485284052017
haowan360.com,44,2.9952087611225187,1,1.9164955509924708
kangiduo.com,108,6.997946611909651,1,5.522245037645448
serveur-adulte.fr,51,5.9986310746064335,1,5.002053388090349
faribolana-fanilo.com,56,3.0006844626967832,1,1.4182067077344285
howardzinn.org,52,24.0,1,19.655030800821354
hawaiifreepress.com,114,22.99794661190965,1,12.999315537303216
onesmimarlik.com,115,0.999315537303217,1,0.0
seabinproject.com,43,15.000684462696784,1,5.018480492813142
rimuhosting.com,50,20.0,1,19.137577002053387
blogtrottr.com,56,12.999315537303216,1,11.906913073237508
cheatsguru.com,45,19.000684462696782,1,16.90075290896646
tahsinhouse.com,56,4.0,1,3.0061601642710474
seacoastnh.com,42,26.99794661190965,1,26.023271731690624
ijdesign.org,46,20.999315537303218,1,11.887748117727584
digitalpodcast.com,52,17.998631074606433,1,16.854209445585216
nnotate.com,46,16.0,2,14.907597535934292
con-way.com,236,26.99520876112252,1,25.911019849418206
iroader.me,52,9.998631074606434,1,9.27583846680356
ejia7.com,40,12.0,1,8.93908281998631
esarch.info,46,9.998631074606434,1,8.85968514715948
gendercide.org,47,23.003422313483917,1,22.130047912388775
mindwise.org,57,4.999315537303217,1,4.002737850787132
himssanalytics.org,119,20.0,1,16.83504449007529
gamingmesh.com,49,16.996577686516083,1,16.0
aaupnet.org,57,28.0,2,22.836413415468858
sciweavers.org,47,14.99794661190965,1,14.001368925393566
fs-security.com,49,18.99794661190965,1,17.144421629021217
economics-ejournal.org,45,16.0,1,15.041752224503764
bqwl.net,48,14.99794661190965,1,14.078028747433265
koikikukan.com,42,18.195756331279945,1,12.446269678302533
dacsantanson.com,56,9.998631074606434,1,6.198494182067077
llcmeans.com,47,4.0,2,3.0171115674195756
kioskplace.com,50,7.000684462696783,1,6.009582477754963
groupon.jp,52,12.016427104722792,1,11.019849418206707
harman-japan.co.jp,41,24.05475701574264,1,23.058179329226558
jingoo.com,51,16.999315537303218,1,15.926078028747433
zgbsf.com,43,11.000684462696784,1,2.269678302532512
simplydesigning.net,56,9.998631074606434,1,8.985626283367557
lemonthistle.com,56,8.999315537303216,1,8.002737850787133
amateursecrets.net,53,17.998631074606433,1,16.99110198494182
esys.org,46,26.001368925393567,1,25.00479123887748
bangkok-hotels.fr,47,12.0,1,11.000684462696784
mixiestudio.com,241,8.0,1,7.003422313483915
cbemeibohui.com,49,4.999315537303217,1,4.005475701574264
thehomesihavemade.com,56,13.995893223819301,1,8.993839835728952
tokyodome-hotels.co.jp,41,23.000684462696782,1,22.0041067761807
vinelinux.org,37,27.000684462696782,1,21.83709787816564
getbusinessbackup.com,49,4.999315537303217,1,4.0
showself.com,227,12.999315537303216,1,7.8904859685147155
laotraplana.com,49,9.998631074606434,1,9.00205338809035
catholicicing.com,57,21.998631074606433,1,12.131416837782341
visitgarda.com,111,16.999315537303218,1,15.986310746064339
aloyoga.com,56,16.700889801505816,1,11.704312114989733
thegridsystem.org,52,13.998631074606434,1,12.996577686516085
meetthedubiens.com,52,10.99794661190965,2,9.990417522245037
disneytermsofuse.com,231,9.998631074606434,1,8.878850102669405
resumesservicesreview.com,119,4.999315537303217,1,4.566735112936345
ukrdomen.com,53,16.999315537303218,1,15.835728952772074
carpages.ca,116,19.99726214921287,1,18.91854893908282
reis.com,56,34.182067077344286,1,24.18069815195072
seoexpertbrad.com,56,5.9986310746064335,1,4.002737850787132
tinypng.org,116,9.998631074606434,1,9.23750855578371
drtube.com,49,20.999315537303218,1,20.00273785078713
insights.com,50,20.999315537303218,1,19.085557837097877
naturhalles.fr,47,8.999315537303216,1,8.36413415468857
secureshake.com,111,0.999315537303217,1,0.0
mintaibank.com,234,19.99726214921287,1,13.207392197125257
crockettandjones.com,56,28.0,1,21.349760438056126
ymcarockies.org,113,34.001368925393564,1,25.21013004791239
radiantliving.com,54,20.0,1,18.951403148528406
run3play.com,56,7.000684462696783,1,6.0041067761806985
phuphatat.com,49,5.9986310746064335,1,5.6098562628336754
top-sunglasses.org,48,0.999315537303217,1,0.16700889801505817
bakersfieldcity.us,46,100.10403832991102,1,15.085557837097879
cafedeflore.fr,50,13.56331279945243,1,12.563997262149213
foodysafari.com,52,8.0,2,7.003422313483915
oakleyholbrook.us,56,3.0006844626967832,1,1.9904175222450375
carighttoknow.org,56,12.0,1,10.507871321013004
cpooutlets.com,232,16.0,1,14.904859685147159
scaredmonkeys.com,48,19.000684462696782,1,18.0041067761807
ukcolumn.org,56,19.000684462696782,1,13.839835728952773
ehealthme.com,51,14.99794661190965,1,14.001368925393566
usapple.org,57,27.99726214921287,1,24.605065023956193
cookthink.com,39,20.999315537303218,2,15.901437371663244
waterbobble.com,56,13.297741273100616,1,12.301163586584531
yshometownfoods.com,51,3.0006844626967832,1,1.8617385352498288
hurstwic.org,51,21.998631074606433,1,20.908966461327857
my0755sn.com,108,2.9979466119096507,1,1.7960301163586585
biodiversidadla.org,41,25.00205338809035,1,21.913757700205338
hustwit.com,51,21.998631074606433,1,20.00273785078713
metrochicago.com,57,25.99315537303217,1,24.008213552361397
coachmccoy.com,15,11.997262149212867,1,11.017111567419576
correodelcaroni.com,56,26.001368925393567,1,22.688569472963724
balletwest.org,52,25.9958932238193,1,25.023956194387406
thecitywire.com,50,16.999315537303218,1,16.01368925393566
wholesalecollegejerseysforcheap.com,116,0.999315537303217,1,1.0321697467488022
downhillbattle.org,49,19.000684462696782,1,17.916495550992472
slalom.com,56,30.316221765913756,1,20.892539356605067
prolifeaction.org,56,24.996577686516083,1,23.915126625598905
coffeeresearch.org,50,25.00205338809035,1,21.713894592744694
yeezytopsale.com,56,4.999315537303217,2,4.002737850787132
escr-net.org,54,24.999315537303218,1,19.835728952772072
mamacash.org,48,21.998631074606433,1,21.00205338809035
rollbackmalaria.org,230,24.0,1,22.11088295687885
roadtraffic-technology.com,57,20.0,1,18.94866529774127
marinco.com,56,26.99520876112252,1,24.876112251882272
movieflix.com,116,24.993839835728952,1,22.38466803559206
clientheartbeat.com,103,9.998631074606434,1,9.442847364818617
iovation.com,56,24.996577686516083,1,24.0
nuix.com,57,25.00205338809035,1,22.001368925393567
sysytl.com,47,2.001368925393566,1,1.103353867214237
glest.org,46,21.998631074606433,1,13.1088295687885
fu9453.com,39,4.0,1,3.033538672142368
medicalgcp.com,38,4.999315537303217,1,2.7159479808350446
microscan.com,119,30.001368925393567,1,27.64681724845996
knuttz.net,56,16.0,1,15.003422313483915
hohli.com,48,24.0,1,14.926762491444217
skinsnsharps.com,119,15.000684462696784,1,13.00479123887748
refbox.org,56,0.999315537303217,1,0.16700889801505817
hkiib.com,44,13.998631074606434,1,12.982888432580424
godlessgeeks.com,42,25.998631074606433,1,19.307323750855577
battlefieldbadcompany2.com,56,15.000684462696784,1,13.990417522245037
charlessoft.com,50,19.99726214921287,1,19.000684462696782
orolia.com,50,16.0,1,14.94592744695414
freeprosoftz.com,56,4.999315537303217,1,3.3319644079397674
hydrairc.com,50,19.000684462696782,1,17.00479123887748
0813rcw.com,47,1.002053388090349,1,0.0054757015742642025
jxsgzx.com,48,15.000684462696784,1,14.30800821355236
etrangle.com,56,8.0,1,6.91854893908282
natura-pills.com,49,4.0,1,3.052703627652293
3album.net,43,1.998631074606434,1,0.8432580424366872
bestaviationsites.com,56,22.99794661190965,1,21.68104038329911
ra2d.com,111,13.995893223819301,1,11.370294318959617
custombilt4.com,46,0.999315537303217,1,0.0
beyondfrosting.com,56,9.998631074606434,1,9.00205338809035
ancysoft.com,49,16.0,1,14.915811088295689
jbescc.com,49,4.999315537303217,1,4.205338809034908
sahmreviews.com,43,13.998631074606434,1,11.364818617385353
loveoffamilyandhome.net,43,10.99794661190965,1,10.001368925393566
davidjrimmer.com,51,12.999315537303216,1,12.002737850787133
sprinklesomefun.com,56,7.000684462696783,1,6.0041067761806985
cheap5v.com,55,0.999315537303217,1,0.0
panomove.com,49,10.99794661190965,1,10.001368925393566
imaginekan.com,56,0.999315537303217,1,0.29568788501026694
airtime.pro,43,11.000684462696784,1,10.65845311430527
delhicallgirls.org,43,3.0006844626967832,1,2.0150581793292264
datapine.com,53,9.995893223819301,1,8.999315537303216
startfitness.co.uk,56,30.99794661190965,1,21.00205338809035
skateparkoftampa.com,111,24.0,1,21.678302532511978
hollywoodtheatre.org,49,25.9958932238193,1,24.00273785078713
godinterest.com,47,12.0,1,8.147843942505133
edukateion.org,51,5.9986310746064335,1,5.002053388090349
inspirasidekorasi.com,50,13.998631074606434,1,13.00205338809035
homecontrols.com,119,34.12183436002738,1,25.04312114989733
templafy.com,56,8.999315537303216,1,6.962354551676934
vidido.info,45,8.0,1,6.945927446954141
puppygames.net,51,26.001368925393567,1,18.21492128678987
feedbackglobal.org,49,8.999315537303216,2,7.003422313483915
beeengconsult.com,47,9.995893223819301,3,8.999315537303216
sharethemeal.org,231,9.998631074606434,1,9.00205338809035
betternutrition.com,57,27.003422313483917,1,25.00752908966461
nipponcolors.com,37,12.0,1,11.000684462696784
theclash.com,56,24.999315537303218,1,19.87953456536619
fong-stp.org,47,6.0013689253935665,1,2.9842573579739904
jasonisbell.com,51,19.000684462696782,1,18.0041067761807
vonroetel.com,237,8.999315537303216,1,8.0
carpartswarehouse.com,56,20.240930869267626,1,19.24435318275154
boyangwenhua.com,87,12.0,1,12.002737850787133
foodservicedirect.com,57,27.994524298425734,2,22.822724161533195
superstarsllp.com,47,6.997946611909651,1,5.968514715947981
formlift.net,57,5.9986310746064335,1,4.955509924709103
workers-direct.com,51,12.999315537303216,1,10.978781656399725
hzcollege.com,43,20.0,1,17.916495550992472
delhi-lawyers.com,47,4.999315537303217,1,3.975359342915811
texasgopvote.com,56,13.998631074606434,1,13.00205338809035
valentinastours.com,53,0.999315537303217,1,0.0
bocaratontribune.com,56,12.999315537303216,1,11.983572895277208
pfizerpro.com,56,16.0,1,13.91375770020534
nfca.org,50,36.002737850787135,1,26.001368925393567
scout-gunma.org,41,0.999315537303217,1,0.3613963039014374
sapiensplus.net,41,8.0,1,4.769336071184121
replicachanel2015.com,47,8.0,1,6.9897330595482545
whowhatwhy.com,103,24.0,1,18.308008213552363
compassrecords.com,51,26.99520876112252,1,25.998631074606433
swphsh.com,116,0.999315537303217,1,1.002053388090349
twittersmedia.com,241,0.999315537303217,1,1.002053388090349
colegiosteps.org,44,1.998631074606434,1,0.9856262833675564
grand-marnier.com,46,23.99726214921287,1,23.000684462696782
streetunity.com,47,20.0,1,19.01163586584531
analyticsinsight.net,51,6.997946611909651,1,2.863791923340178
taigamemienphi.site,56,7.000684462696783,1,4.123203285420945
tigblog.org,56,17.998631074606433,1,15.67419575633128
xsede.org,49,14.001368925393566,1,11.950718685831623
anturage-hotel.com,52,12.0,1,11.011635865845312
apanational.org,50,26.99794661190965,1,22.976043805612594
cheapjerseystitched.com,56,5.9986310746064335,1,5.0130047912388775
jedunn.com,236,30.0041067761807,1,24.840520191649556
wiimc.org,52,15.000684462696784,2,9.754962354551678
anatolianpr.com,56,4.999315537303217,1,4.0
chiefsupply.com,103,25.9958932238193,1,23.99726214921287
texascooking.com,52,27.99726214921287,1,24.83230663928816
shadowbox-js.com,50,4.999315537303217,1,3.885010266940452
thegrocerygame.com,239,20.999315537303218,1,19.917864476386036
appa.org,56,29.00479123887748,2,23.942505133470227
cp-dr.com,54,25.9958932238193,1,24.83230663928816
itdumpscert.com,50,4.996577686516085,1,3.994524298425736
sound-ideas.com,110,32.002737850787135,1,26.83915126625599
theartcareerproject.com,56,10.99794661190965,1,10.004106776180699
tetrahedron.org,52,25.9958932238193,1,24.914442162902123
civilwar.com,51,26.99794661190965,1,25.998631074606433
disneyinstitute.com,244,26.99794661190965,1,25.880903490759753
midasletter.com,56,16.999315537303218,1,12.91170431211499
aphyr.com,48,16.999315537303218,1,16.908966461327857
enkivillage.com,56,8.0,1,7.003422313483915
serjtankian.com,56,21.998631074606433,1,20.917180013689254
grandchallenges.ca,57,12.999315537303216,1,11.97535934291581
hvs.com,56,24.993839835728952,1,22.559890485968516
filzip.com,46,20.999315537303218,1,20.00273785078713
morningstarcorp.com,56,35.00342231348392,1,25.00205338809035
nald.ca,50,7.000684462696783,1,5.973990417522245
infortrend.com,106,31.99726214921287,1,25.478439425051334
coh2.org,49,11.000684462696784,1,9.927446954140999
incrysis.com,47,4.0,1,3.0034223134839153
codeception.com,56,11.000684462696784,1,9.905544147843942
fybieshu.com,109,6.997946611909651,1,5.790554414784395
localfarmmarkets.org,56,20.999315537303218,1,17.013004791238878
palmerdestinationsuccess.net,47,0.999315537303217,1,0.0
sola-tube.com,116,20.999315537303218,1,20.00273785078713
purethumbs.com,52,22.99794661190965,1,23.00889801505818
bestpornstardb.com,51,16.999315537303218,1,15.003422313483915
jfox.info,52,8.999315537303216,1,8.506502395619439
f3w.org,47,9.998631074606434,1,9.144421629021219
fenghuangfangl.com,116,2.9979466119096507,1,1.3141683778234086
52solution.com,40,12.999315537303216,1,10.609171800136892
thissillygirlskitchen.com,56,7.000684462696783,1,4.919917864476386
thenymelrosefamily.com,56,10.99794661190965,1,8.136892539356605
b-boys.jp,40,14.078028747433265,1,13.08145106091718
shengliyinji.com,106,18.99794661190965,1,16.985626283367555
seobility.net,42,10.99794661190965,1,10.001368925393566
thoroughlyreviewed.com,46,12.0,1,7.197809719370294
pluxml.org,49,16.0,1,15.471594798083505
civiclive.com,56,11.000684462696784,1,9.949349760438055
depins.top,47,0.999315537303217,1,0.0
yxt08.com,43,12.0,1,11.367556468172484
spinal.co.uk,56,24.0,1,22.981519507186857
mongomodel.org,54,12.0,1,11.003422313483915
museums-sheffield.org.uk,50,15.000684462696784,1,13.919233401779604
replennageeyecream.com,46,7.000684462696783,1,5.993155373032169
flyturizam.com,45,16.0,1,15.003422313483915
rifukeji.com,43,7.000684462696783,1,6.297056810403833
w3w.co,232,11.997262149212867,1,7.928815879534565
moncler-jackets.org,49,4.999315537303217,1,3.975359342915811
ewang.com,39,24.0,1,14.652977412731007
vitamarg.com,45,13.998631074606434,1,12.39151266255989
sttropeztan.com,56,25.9958932238193,2,24.016427104722794
myactivesg.com,116,12.0,1,4.9253935660506505
helprefugees.org,109,8.999315537303216,1,7.997262149212868
populationdata.net,56,19.99726214921287,1,19.000684462696782
enalyzer.com,55,22.99794661190965,1,21.987679671457904
makingmusicfun.net,43,15.118412046543463,1,14.121834360027378
abcbourse.com,50,28.0,1,20.473648186173854
themicrogardener.com,51,12.0,1,10.940451745379876
brazilianbikinishop.com,56,15.000684462696784,1,13.976728268309378
thetoyinsider.com,57,16.999315537303218,1,16.00273785078713
assignmentcrux.co.uk,49,7.000684462696783,2,6.228610540725531
1010uk.org,56,0.999315537303217,1,0.2080766598220397
conciergegroup.org,51,11.000684462696784,1,9.91649555099247
art-child.com,11,25.998631074606433,1,21.82067077344285
kaethe-wohlfahrt.com,48,19.003422313483917,1,18.0041067761807
lelarose.com,56,23.99726214921287,1,22.90485968514716
cupix.com,119,19.000684462696782,1,18.04517453798768
therecordherald.com,53,24.996577686516083,1,23.38398357289528
tribot.org,56,19.000684462696782,1,9.483915126625599
probirka.org,48,20.0,1,18.989733059548254
tarotfalim.net,119,9.998631074606434,1,9.084188911704311
nanawine.com,46,10.001368925393566,1,5.004791238877481
officialvansoutletstore.us,119,0.999315537303217,2,0.013689253935660506
lawesomecoin.com,49,4.0,1,2.951403148528405
pumarihannacreepers.us,50,0.999315537303217,1,0.013689253935660506
digitalwweb.com,47,4.0,1,3.0143737166324436
tut.ua,50,0.999315537303217,1,0.30937713894592744
blogtrafficexchange.com,49,13.998631074606434,1,13.00205338809035
monstercat.com,56,18.99794661190965,1,17.15811088295688
sosyolab.net,43,0.999315537303217,1,0.16700889801505817
ahsaniamohilamission.com,51,5.9986310746064335,1,5.007529089664613
meridianartproduction.com,119,16.999315537303218,1,15.92060232717317
arminfo.info,56,20.0,1,17.97946611909651
pneumatic-service.com.ua,45,4.0,1,1.9685147159479808
casaloma.ca,57,19.000684462696782,1,18.12457221081451
zyrtec.com,56,26.99794661190965,1,25.911019849418206
macdowellcolony.org,51,30.001368925393567,1,24.958247775496236
epayments.com,56,27.64681724845996,1,25.634496919917865
cre.org,57,29.998631074606433,1,26.480492813141684
hihzz.com,116,1.995893223819302,1,2.028747433264887
soulfly.com,51,25.998631074606433,1,22.51334702258727
operationhomefront.org,57,27.000684462696782,1,18.171115674195757
pathways.org,57,24.999315537303218,1,20.00273785078713
prosoundnetwork.com,51,12.0,1,10.91854893908282
basickrecords.com,24,17.998631074606433,1,17.00205338809035
frontendspain.com,49,12.0,1,11.003422313483915
sister-cities.org,239,30.0041067761807,1,26.888432580424368
iredmail.org,51,14.99794661190965,1,10.343600273785079
geoview.info,46,9.998631074606434,1,9.122518822724162
surveymonkey.net,231,16.999315537303218,1,15.34839151266256
michaelkorsfactorystore.com,41,0.999315537303217,1,0.04106776180698152
wvah.com,244,26.99794661190965,1,25.883641341546884
ymcahouston.org,57,24.996577686516083,1,20.227241615331966
britmovie.co.uk,48,24.0,1,23.000684462696782
staypoland.com,49,21.998631074606433,1,20.993839835728952
women-clothes.com,42,5.9958932238193015,1,4.999315537303217
bayer.ca,119,23.42505133470226,1,21.385352498288842
builtincolorado.com,56,11.997262149212867,1,5.867214236824093
createyourownsiliconewristbands.com,56,5.9986310746064335,1,4.960985626283367
subsetgames.com,43,10.99794661190965,1,9.957563312799453
painfulpleasures.com,56,23.000684462696782,1,22.00684462696783
ikhwanonline.com,56,22.001368925393567,1,17.932922655715263
masonicinfo.com,51,23.994524298425734,1,22.99794661190965
shipandbunker.com,48,12.999315537303216,1,7.767282683093772
yfzwg.com,40,4.999315537303217,1,3.36208076659822
medair.org,42,27.003422313483917,1,21.87542778918549
fixedgeargallery.com,50,20.0,1,18.0041067761807
solutions.com,239,33.99315537303217,1,32.97741273100616
unitedartists.com,55,25.9958932238193,1,24.908966461327857
philohome.com,47,23.000684462696782,1,20.97741273100616
rwor.org,56,24.0,1,22.00684462696783
