Domain Name,life,averageTTL,cons,active
cocinadelmundo.com,23.000684462696782,51,1,21.869952087611225
exmarkets.com,7.000684462696783,56,1,3.9863107460643397
flightfacilities.com,20.999315537303218,116,1,11.761806981519507
framme.com,11.000684462696784,56,1,10.004106776180699
matajee.com,9.998631074606434,47,1,0.0
nyclamaze.com,9.998631074606434,103,1,7.917864476386037
salon-panse.com,8.999315537303216,40,1,7.915126625598905
slymarketing.com,15.000684462696784,50,1,14.004106776180699
utyx.com,20.0,113,1,18.817248459958932
copernicuscenter.org,11.000684462696784,56,1,10.212183436002737
evasheroes.org,16.0,47,1,14.959616700889802
altamodabridal.com,23.000684462696782,103,1,15.014373716632443
playusalotteries.com,14.99794661190965,56,1,13.952087611225188
safetyandcarecommitment.com,10.99794661190965,56,1,9.91375770020534
sanovadermatology.com,14.99794661190965,57,1,10.001368925393566
semenax2013.com,0.999315537303217,110,1,0.0
versteel.com,25.9958932238193,51,1,24.999315537303218
anti-trojan.net,22.99794661190965,46,1,21.984941820670773
scpfoundation.net,11.000684462696784,56,1,9.908281998631075
walkthewilderness.net,16.999315537303218,49,1,12.002737850787133
animalrescuecoalition.org,20.999315537303218,103,1,20.917180013689254
ideavillage.org,23.000684462696782,49,1,17.83436002737851
19crimes.com,12.0,56,1,10.989733059548255
algarve-portal.com,20.999315537303218,50,1,18.507871321013006
deliciousasitlooks.com,11.000684462696784,43,1,9.963039014373717
montanajacks.com,23.000684462696782,56,1,22.0041067761807
trudeaucorp.com,23.000684462696782,50,1,22.0041067761807
lifeinsurancebest.net,0.999315537303217,41,1,0.049281314168377825
bigalilardernegi.org,4.999315537303217,42,1,4.016427104722792
ikebanahq.org,20.999315537303218,41,1,19.956194387405887
sutherlandinstitute.org,25.00205338809035,31,1,23.003422313483917
weathercharts.org,20.0,43,1,14.655715263518138
adelantelafe.com,8.999315537303216,56,1,7.917864476386037
anythingaboutcars.com,17.998631074606433,56,1,15.638603696098563
bainbridgeisland.com,34.992470910335385,56,1,25.56331279945243
beijingholiday.com,16.999315537303218,46,1,16.087611225188226
buy-stromectol.com,1.998631074606434,48,1,0.9883641341546886
econsultsolutions.com,9.998631074606434,103,1,8.960985626283367
flowkana.com,8.999315537303216,51,1,7.909650924024641
greatfeats.com,20.0,223,1,19.003422313483917
infocomercial.com,23.99726214921287,43,1,22.962354551676935
kifaharabi.com,23.000684462696782,51,1,21.935660506502394
outletstoresmalls.com,9.998631074606434,56,1,9.00205338809035
preetasingh.com,12.999315537303216,54,1,11.997262149212867
ronnys-world.com,1.998631074606434,116,1,0.7693360711841205
wheatonpm.com,6.997946611909651,56,1,5.973990417522245
witchesandpagans.com,12.999315537303216,56,1,11.939767282683095
vinnica.info,16.0,49,1,14.932238193018481
heintra.net,9.998631074606434,241,1,4.982888432580425
pompeionline.net,22.99794661190965,46,1,21.99315537303217
restorator.ua,12.999315537303216,236,1,11.983572895277208
kidsumers.ca,12.0,52,1,11.123887748117728
choose-cpa.com,0.999315537303217,48,1,0.008213552361396304
ctbites.com,12.999315537303216,51,1,12.002737850787133
durniti.com,8.0,48,1,7.066392881587953
kingwaybeer.com,8.999315537303216,43,1,8.0766598220397
kpopask.com,11.000684462696784,47,1,10.009582477754963
taylorgang.com,13.998631074606434,119,1,12.999315537303216
transitwireless.com,16.996577686516083,57,1,14.513347022587268
writingyouressay.com,5.9986310746064335,49,1,5.645448323066393
cobbtravelandtourism.org,11.000684462696784,241,1,9.891854893908283
damshortfilm.org,23.000684462696782,56,1,18.015058179329227
mikeoldfield.org,24.0,47,1,23.003422313483917
nationallibertyalliance.org,9.998631074606434,50,1,8.958247775496236
successbeginstoday.org,16.999315537303218,37,1,15.956194387405887
wikileakdes.org,3.0006844626967832,56,1,1.9822039698836413
zoociedad.org,12.999315537303216,50,2,12.002737850787133
0429qc.com,8.999315537303216,107,1,8.016427104722792
access.com,39.83846680355921,56,2,29.905544147843944
americantheaterweb.com,23.99726214921287,43,1,22.95687885010267
cialisjio.com,0.999315537303217,111,1,0.0027378507871321013
connorgroup.com,24.996577686516083,119,1,24.0
divinacucina.com,26.99794661190965,47,1,21.79876796714579
gwinnettcitizen.com,21.998631074606433,51,1,20.996577686516083
hardrockhotelatlanticcity.com,16.999315537303218,56,1,15.917864476386036
manitoulin-island.com,24.996577686516083,42,1,24.0
motomummy.com,25.998631074606433,116,1,16.01368925393566
s1000rrforum.com,14.99794661190965,56,1,14.001368925393566
theamazingseller.com,7.997262149212868,56,1,6.0013689253935665
thenationalva.com,16.999315537303218,34,1,16.00273785078713
clubdarwin.net,12.999315537303216,51,1,12.328542094455852
efaith.org,20.999315537303218,241,1,19.72347707049966
lifeofthelaw.org,12.0,57,1,10.001368925393566
creativesinmotion.pro,11.000684462696784,241,1,10.001368925393566
balletnews.co.uk,20.0,109,1,11.97262149212868
azurlingua.com,25.9958932238193,47,1,24.9637234770705
clhweb.com,13.00205338809035,40,1,9.973990417522245
harmtohome.com,0.999315537303217,107,1,0.0
howmoneywalks.com,9.998631074606434,52,1,7.8959616700889805
libon.com,23.99726214921287,107,1,22.0041067761807
singlepage.com,20.999315537303218,232,1,19.906913073237508
thegirlishblog.com,1.998631074606434,46,1,1.0075290896646132
margaritamadness.net,20.0,46,1,18.023271731690624
haiyangphoto.org,12.999315537303216,87,1,11.846680355920602
sporshok.org,0.999315537303217,56,1,0.44353182751540043
crssdfest.com,8.999315537303216,49,1,7.318275154004107
goedomega3.com,16.0,49,1,15.003422313483915
ishtartv.com,17.998631074606433,52,1,16.268309377138944
lancewyman.com,19.000684462696782,47,1,17.998631074606433
myguilford.com,18.001368925393567,119,1,13.886379192334017
orfila.com,26.99794661190965,47,1,22.001368925393567
promoheads.com,13.998631074606434,56,1,12.996577686516085
smithandwollenskynyc.com,12.0,56,1,11.003422313483915
sociologyguide.com,17.998631074606433,47,1,15.969883641341546
thingsforboys.com,11.000684462696784,43,1,9.963039014373717
wfdsoft.com,12.0,36,1,11.006160164271048
m-s.co.jp,24.016427104722794,40,1,23.019849418206707
dpve.net,0.999315537303217,46,1,0.0
potreroview.net,20.999315537303218,54,1,19.958932238193018
dzambala.org,11.000684462696784,43,1,9.00479123887748
femaflavor.org,24.999315537303218,56,1,22.910335386721425
mainstreetbartlesville.org,4.0,119,1,3.0034223134839153
mrs-o.org,13.998631074606434,49,1,12.919917864476385
orthodoxartsjournal.org,10.99794661190965,48,1,9.026694045174539
tprojects.org,25.00205338809035,57,1,23.093771389459274
burberry-outlet-online.us,0.999315537303217,49,1,0.013689253935660506
funnybusiness.ca,20.999315537303218,56,1,20.205338809034906
alexandreev.com,23.000684462696782,50,1,20.53388090349076
algosonline.com,7.000684462696783,56,1,5.87542778918549
deckchair.com,14.99794661190965,217,1,5.66735112936345
equidateinc.com,8.999315537303216,57,1,7.917864476386037
esskateboarding.com,20.960985626283367,56,2,15.964407939767282
flicksided.com,12.999315537303216,56,1,12.002737850787133
launchfestival.com,16.996577686516083,49,1,7.096509240246407
nauticam.com,20.0,56,1,17.7741273100616
prilosecotc.com,20.0,56,1,18.989733059548254
thebrookstones.com,1.002053388090349,111,1,0.013689253935660506
virtualcu.com,24.0,50,1,21.93839835728953
nmlc.org,30.001368925393567,51,1,22.636550308008214
youranswerplace.org,16.999315537303218,53,1,13.938398357289527
kylymovepole.com.ua,13.998631074606434,45,1,12.985626283367557
arcc-cdac.ca,17.998631074606433,51,1,16.914442162902123
agencypower.com,26.99794661190965,47,1,22.001368925393567
counselormagazine.com,24.0,56,1,20.684462696783026
edprices4u.com,1.998631074606434,46,1,1.1006160164271048
greenaironline.com,16.0,119,1,14.004106776180699
mapink.com,23.967145790554415,47,1,21.423682409308693
nativeculture.com,30.001368925393567,50,1,20.83504449007529
peartherapeutics.com,12.999315537303216,57,1,8.0
todsgroup.com,21.998631074606433,240,1,21.00205338809035
yamahapart.com,20.999315537303218,56,1,19.854893908281998
9divx.org,8.999315537303216,49,1,7.723477070499658
keylife.org,26.001368925393567,51,1,25.00479123887748
pep.org,20.999315537303218,51,1,16.071184120465436
presidentbenjaminharrison.org,21.998631074606433,47,1,20.958247775496236
sccma-mcms.org,2.9979466119096507,50,2,1.9028062970568105
sevenpillarsinstitute.org,12.999315537303216,50,1,11.978097193702943
biomega.com,21.998631074606433,57,1,19.920602327173167
bjsxt.com,24.0,39,1,14.431211498973306
hefeiol.com,9.998631074606434,49,1,9.043121149897331
loge3388.com,8.0,38,1,6.954140999315538
nextsteptestprep.com,12.999315537303216,57,1,11.904175222450377
novaresteam.com,4.999315537303217,51,1,4.1971252566735116
tourdesundarbans.com,13.998631074606434,47,1,13.645448323066393
xkey.fr,4.0,119,1,3.0006844626967832
mothersagainstcirc.org,24.0,56,1,23.11841204654346
beyondplm.com,12.999315537303216,57,1,12.002737850787133
calendarfusion.com,0.999315537303217,47,1,0.0
cheapviagradeal.com,0.999315537303217,114,1,0.0
hkcxfy.com,8.0,101,1,6.934976043805612
lgmaintenance.com,5.9986310746064335,47,1,4.982888432580425
ppro.com,26.09719370294319,103,2,25.00479123887748
s128.com,21.998631074606433,43,1,20.966461327857633
sheltongrp.com,12.0,56,1,11.003422313483915
solarthermalmagazine.com,13.998631074606434,43,1,12.958247775496236
technoform.com,24.993839835728952,46,1,23.980835044490075
twistypuzzles.com,20.418891170431213,47,1,19.416837782340863
valgem.net,1.998631074606434,116,1,0.9911019849418207
dianuke.org,12.0,50,1,10.825462012320328
ismf-ski.org,15.000684462696784,52,1,13.880903490759753
locustgrove.org,24.996577686516083,51,1,17.27857631759069
melisa.org,25.9958932238193,56,1,23.94798083504449
pbcommercial.co,12.996577686516085,241,1,11.597535934291582
0800-horoscope.com,23.99726214921287,56,1,22.559890485968516
56luntan.com,4.0,42,1,3.7508555783709787
adswave.com,2.9979466119096507,56,1,0.36413415468856947
beaconhilltimes.com,27.60574948665298,56,1,25.43189596167009
caturbinagunapersada.com,0.999315537303217,41,1,0.0027378507871321013
dnepr.com,21.998631074606433,45,1,20.380561259411362
doxtop.com,8.999315537303216,241,1,7.477070499657769
fineartmodels.com,25.9958932238193,43,1,23.89322381930185
fx-arabia.com,13.998631074606434,51,1,11.759069130732374
goolu.com,23.000684462696782,42,2,20.91170431211499
jayvphotography.com,5.9986310746064335,53,1,5.002053388090349
llsocial.com,11.997262149212867,42,2,11.000684462696784
procrackfile.com,4.999315537303217,56,1,4.002737850787132
scottyshy.com,8.999315537303216,54,1,8.05201916495551
taskulu.com,12.0,56,1,6.822724161533197
thevoxelagents.com,13.998631074606434,48,1,12.960985626283367
xuekewang.com,15.000684462696784,40,1,12.670773442847365
tinyurl.me,8.999315537303216,56,1,5.976728268309377
cfw.org,27.003422313483917,57,1,21.83709787816564
radioremembered.org,21.998631074606433,51,1,20.917180013689254
area1security.com,12.0,56,1,6.614647501711157
elitemgmt.com,8.999315537303216,49,1,7.898699520876113
germanroots.com,30.99520876112252,46,1,22.937713894592743
navajohopiobserver.com,24.993839835728952,119,1,23.99726214921287
nuswantaranews.com,0.999315537303217,44,1,0.05475701574264202
steungsiemreaphotel.com,16.999315537303218,50,1,15.983572895277208
techcityng.com,13.998631074606434,43,1,8.985626283367557
technologyonecorp.com,23.000684462696782,43,1,21.99041752224504
urbantitan.com,12.999315537303216,56,1,12.11772758384668
afntijuana.info,17.998631074606433,46,1,16.919917864476385
helpafricanow.info,0.999315537303217,56,1,0.13141683778234087
jjyh.info,0.999315537303217,49,2,0.16427104722792607
yellowzone.info,20.999315537303218,241,1,19.006160164271048
eglobalcustody.net,20.999315537303218,245,1,11.813826146475018
lifeinsurance-us.net,0.999315537303217,56,1,0.008213552361396304
uigarage.net,7.997262149212868,46,1,7.000684462696783
iha.org,28.999315537303218,103,1,22.863791923340177
ent-nts.ca,17.00205338809035,56,1,12.328542094455852
amygrindhouse.com,14.99794661190965,116,1,13.664613278576317
dfoggknives.com,8.0,44,1,7.003422313483915
duhism.com,13.998631074606434,43,1,13.00205338809035
il2l.com,16.0,119,1,13.952087611225188
laparadeta.com,17.998631074606433,44,1,16.980150581793293
runelocus.com,15.000684462696784,49,1,14.004106776180699
slotsbaby.com,12.0,56,1,11.003422313483915
f1rstanesthesia.info,17.998631074606433,241,1,17.215605749486652
imgpaste.net,7.000684462696783,56,1,6.220396988364135
motionworks.net,16.999315537303218,44,1,14.535249828884325
newbie.net,24.0,43,1,23.003422313483917
hightechforum.org,12.999315537303216,56,1,12.002737850787133
getyourinsuranceonline.pw,4.999315537303217,48,1,4.068446269678303
robm.me.uk,17.998631074606433,50,1,15.945242984257359
215656.com,8.999315537303216,36,1,8.219028062970569
adiamondisforever.com,23.99726214921287,51,1,22.915811088295687
design-a-wristband.com,4.999315537303217,56,1,4.01368925393566
dotweekly.com,15.000684462696784,46,1,13.905544147843942
fanoos.com,24.0,47,1,23.003422313483917
go211.com,16.0,116,1,15.003422313483915
googlified.com,16.999315537303218,44,2,15.997262149212867
jinshimiye.com,5.9986310746064335,64,1,5.130732375085558
kitschagogo.com,2.9979466119096507,46,1,0.9609856262833676
massiveaudio.com,24.0,56,1,23.003422313483917
mxgp-tv.com,9.998631074606434,236,1,9.00205338809035
nyzy.com,19.000684462696782,103,1,17.023956194387406
soapboxhq.com,11.997262149212867,56,1,11.000684462696784
swordandplough.com,9.995893223819301,56,1,8.999315537303216
best-poems.net,14.99794661190965,52,1,13.982203969883642
allentownsd.org,27.99726214921287,52,2,22.902121834360027
bpsweb.org,28.996577686516083,51,1,24.670773442847366
carepointhealth.org,12.0,46,1,9.021218343600275
durgan.org,22.001368925393567,50,1,18.962354551676935
treesftf.org,26.99794661190965,119,1,20.999315537303218
bestdirectory4you.com,16.0,54,1,14.986995208761122
dhvwolje.com,0.999315537303217,52,1,0.030116358658453114
ecarnegietech.com,15.000684462696784,116,1,13.015742642026009
kotajogja.com,14.99794661190965,39,1,12.980150581793293
landairsea.com,30.861054072553046,56,1,23.148528405201915
letrons.com,7.000684462696783,50,1,6.26694045174538
maggardrazors.com,14.001368925393566,56,1,4.733744010951403
mrlube.com,26.99247091033539,47,1,23.972621492128678
qilinyiqi88.com,8.0,102,1,6.850102669404517
lazboyneohio.info,0.999315537303217,56,1,0.47638603696098564
waterweekend.net,12.996577686516085,119,1,12.0
afsaonline.org,21.998631074606433,57,1,21.00205338809035
crotchedmountain.org,24.0,43,1,22.33264887063655
freewd.org,16.0,56,1,15.181382614647502
mifos.org,18.99794661190965,57,1,13.984941820670773
sdparadeoflights.org,23.99726214921287,39,1,22.833675564681723
xps.org,25.9958932238193,236,1,24.914442162902123
healthcouncilcanada.ca,0.999315537303217,51,1,0.08487337440109514
c6wunx94.com,0.999315537303217,111,1,0.0
cheapjerseysstitched.com,5.9986310746064335,56,1,5.0130047912388775
cloudscale365.com,8.0,53,1,5.987679671457905
dacadoo.com,9.998631074606434,240,1,8.960985626283367
dan-nong.com,1.002053388090349,107,1,0.0027378507871321013
ezetop.com,16.0,50,1,14.929500342231348
fishinterceptor.com,12.0,50,1,10.99794661190965
hncexpo.com,8.999315537303216,54,1,8.553045859000685
mountainmikes.com,23.000684462696782,112,1,17.253935660506503
raidenmaild.com,24.999315537303218,42,1,19.978097193702943
reliasoft.com,24.996577686516083,46,1,23.98631074606434
sptechcon.com,13.995893223819301,119,1,12.914442162902121
totalhockey.com,28.00273785078713,56,1,26.154688569472963
trace3.com,20.999315537303218,119,1,20.44079397672827
35free.net,4.999315537303217,113,1,4.095824777549623
moto125.net,0.999315537303217,224,1,0.0054757015742642025
oakley-outletonline.net,1.998631074606434,56,1,1.4483230663928817
alimancenter.org,23.000684462696782,53,1,22.0041067761807
freecharitycars.org,13.998631074606434,56,1,12.985626283367557
gewex.org,21.998631074606433,47,1,19.652292950034223
glucosamine-arthritis.org,19.000684462696782,47,1,17.99315537303217
ringsport.org,21.998631074606433,42,1,19.411362080766597
southernmuseumofflight.org,20.999315537303218,54,1,20.00273785078713
1pagerank.com,9.998631074606434,56,1,9.00205338809035
359t5oos.com,0.999315537303217,56,1,0.7720739219712526
avonmotorsport.com,16.996577686516083,48,1,15.956194387405887
bullmarketthinking.com,10.99794661190965,119,1,10.001368925393566
cloudwf.com,12.999315537303216,103,1,12.0
controlthemovie.com,16.999315537303218,56,1,16.01368925393566
destinydb.com,9.998631074606434,56,1,8.906228610540726
echealthinsurance.com,12.996577686516085,119,1,12.0
justthegeek.com,2.9979466119096507,119,1,2.001368925393566
latinamericancupid.com,19.99726214921287,54,1,18.51334702258727
linuxgamecast.com,12.0,56,1,10.91854893908282
loytec.com,24.996577686516083,46,1,21.831622176591377
meetingscanada.com,26.001368925393567,119,2,17.864476386036962
proffalmaz.com,8.0,47,1,6.97056810403833
royaldistributing.com,25.998631074606433,57,1,23.693360711841205
salarylist.com,23.742642026009584,44,1,14.28062970568104
sumaterajayakopi.com,1.998631074606434,51,1,0.8980150581793293
tidelandthemovie.com,12.999315537303216,51,1,12.002737850787133
trdxjy.com,4.0,48,1,2.9869952087611225
xerurg.com,8.999315537303216,45,1,7.997262149212868
zapadpribor.com,19.000684462696782,46,1,16.55852156057495
shouldianswer.net,8.0,116,1,6.91854893908282
aavw.org,20.0,52,2,19.21971252566735
black-holes.org,17.998631074606433,46,1,16.0
cag-acg.org,25.998631074606433,52,1,16.501026694045173
darkmatter101.org,16.0,50,1,15.137577002053389
firmata.org,13.998631074606434,46,1,12.996577686516085
kanapaha.org,22.001368925393567,47,1,20.00273785078713
riverspringhealth.org,12.0,57,1,6.759753593429158
team-dignitas.org,16.999315537303218,56,1,15.986310746064339
uhdalliance.org,8.0,119,1,7.003422313483915
expresslock.com.ua,13.998631074606434,45,1,12.974674880219029
amytheme.com,8.0,49,1,7.378507871321013
betsafeusa.com,4.999315537303217,39,1,4.002737850787132
commoncouragepress.com,23.994524298425734,116,1,22.99794661190965
espdisk.com,24.0,47,1,22.981519507186857
findabiz.com,20.0,49,1,18.99794661190965
gamemusicbundle.com,11.000684462696784,213,1,9.963039014373717
gomadic.com,21.998631074606433,50,1,21.00205338809035
pwjj8u3z.com,0.999315537303217,113,1,0.12046543463381246
techmemoryplus.com,0.999315537303217,43,1,0.0
retin-a-buyonline.info,0.999315537303217,116,1,0.019164955509924708
inuantong.net,1.998631074606434,43,1,0.8432580424366872
tobw.net,21.998631074606433,46,1,20.996577686516083
rwandafuturemusic.org,0.999315537303217,42,1,0.16700889801505817
sankaranethralaya.org,24.0,111,1,22.8911704312115
akadrewdavis.com,8.999315537303216,56,1,8.0
bdjobsall.com,0.999315537303217,241,1,1.002053388090349
frontpagenewspaper.com,8.999315537303216,116,1,8.114989733059549
hamcity.com,27.99726214921287,44,1,20.0
mainenewsonline.com,17.998631074606433,49,1,17.00205338809035
messengerfx.com,16.999315537303218,38,1,15.75085557837098
metrodate.com,23.994524298425734,56,1,18.951403148528406
opentv.com,26.99794661190965,56,1,25.905544147843944
optimal-germany.com,24.0,119,1,20.16974674880219
pnt-co.com,1.995893223819302,115,1,0.8569472963723477
togeproductions.com,15.997262149212867,51,1,8.646132785763175
assaultweapon.info,9.998631074606434,20,2,9.122518822724162
covingtoncreations.net,16.878850102669404,39,1,14.737850787132102
bizbrain.org,11.000684462696784,51,1,5.661875427789186
thejidf.org,14.99794661190965,56,1,13.905544147843942
bntindia.com,21.998631074606433,44,1,15.408624229979466
brooksnet.com,27.994524298425734,45,1,25.998631074606433
dhpnsc.com,0.999315537303217,87,1,1.002053388090349
kuraray.com,23.000684462696782,44,1,22.0041067761807
mystickies.com,17.998631074606433,56,1,16.919917864476385
sdexpo.com,24.996577686516083,56,1,23.98631074606434
shopcanadagoose.com,3.0006844626967832,220,1,1.6837782340862424
vzlomat-odnoklassniki.com,0.999315537303217,52,1,0.999315537303217
mactips.info,20.999315537303218,116,1,20.331279945242983
genericcanadiancialis.net,0.999315537303217,44,1,0.0
ihelponline.net,0.9965776865160849,43,1,0.0
miniigri.net,11.000684462696784,48,1,10.480492813141684
conserveonline.org,21.998631074606433,56,1,21.27583846680356
free4pc.org,4.0,56,1,3.1074606433949348
radiopars.org,12.0,53,1,10.584531143052704
robwmills.co.uk,13.998631074606434,51,1,11.980835044490075
newspaperscanada.ca,15.000684462696784,119,1,14.124572210814511
cablesforless.com,25.9958932238193,116,1,23.852156057494867
china1840-1949.com,21.9958932238193,49,1,20.03832991101985
epsagents.com,19.99726214921287,48,1,16.684462696783026
likesake.com,8.996577686516085,56,1,8.0
sternfannetwork.com,22.99794661190965,52,1,21.99315537303217
zogenix.com,16.996577686516083,57,1,16.0
masterreplicas.info,7.000684462696783,241,1,5.83709787816564
joplink.net,23.000684462696782,116,1,22.116358658453116
77745.com,17.998631074606433,38,3,16.744695414099933
autoebid.com,27.000684462696782,56,1,17.765913757700204
cialis-lowest-price20mg.com,0.999315537303217,119,1,0.04106776180698152
patexia.com,12.0,57,1,11.682409308692677
photofast.com,23.994524298425734,46,1,16.969199178644764
responsibletourismpartnership.org,20.0,109,1,18.91854893908282
cabincrew.com,22.99794661190965,56,1,21.911019849418206
dudleyshumate.com,5.9958932238193015,116,1,5.138945927446954
e-chinacycle.com,27.99726214921287,78,1,19.137577002053387
fapplet.com,0.999315537303217,114,1,0.15605749486652978
michelintweel.com,17.998631074606433,56,1,16.98836413415469
soundgenerator.com,23.000684462696782,116,1,21.982203969883642
thewgalchannel.com,21.998631074606433,55,1,20.88432580424367
astroamerica.com,5.9986310746064335,47,1,5.002053388090349
blitzwolf.com,8.0,56,1,7.08829568788501
earthtomars.com,18.99794661190965,50,1,18.012320328542096
essayinfo.com,19.000684462696782,51,2,18.0041067761807
entityframeworktutorial.net,11.000684462696784,56,1,8.922655715263518
neowebservices.co.uk,9.998631074606434,50,1,7.863107460643395
krypt.com,25.9958932238193,56,1,22.24229979466119
militaryindustrialcomplex.com,22.001368925393567,56,1,18.663928815879533
nestjs.com,5.9986310746064335,104,1,4.939082819986311
vici.com,30.001368925393567,50,1,22.521560574948666
virtuosimedia.com,16.0,57,1,15.003422313483915
vlocity.com,22.001368925393567,48,1,17.639972621492127
dvd-ripper-copy.com,8.0,49,1,6.839151266255989
programmingforums.org,20.0,119,1,16.985626283367555
thaihotline.org,13.998631074606434,39,1,12.9637234770705
nothickmanuals.info,17.998631074606433,52,1,17.12251882272416
saxakali.com,4.999315537303217,51,1,4.002737850787132
squarebox.co.uk,24.0,54,1,21.36892539356605
emma-soft.com,17.998631074606433,42,2,15.121149897330595
conkeror.org,14.99794661190965,52,1,13.998631074606434
filelist.org,12.999315537303216,49,1,11.737166324435318
ruiqunjy.com,1.998631074606434,108,1,1.0184804928131417
dahemaichang.com,1.998631074606434,52,1,0.8761122518822724
ntcq.net,1.998631074606434,47,1,1.1663244353182751
0376game.com,1.998631074606434,48,1,0.892539356605065
860bb.com,0.999315537303217,87,1,1.002053388090349
602201.com,0.999315537303217,113,1,0.0
see-view.com,4.999315537303217,48,2,3.3319644079397674
ukmpd.com,1.998631074606434,115,1,0.944558521560575
hdsawj.com,1.998631074606434,115,1,0.7748117727583846
mrqzw.com,1.002053388090349,116,1,0.9609856262833676
suburbanpd.com,0.999315537303217,116,1,0.0
984186.com,0.999315537303217,107,1,0.9500342231348392
hntdgy.com,2.9979466119096507,116,1,1.434633812457221
qafind.com,0.999315537303217,107,1,0.9555099247091033
hfwyqc.com,0.999315537303217,107,1,0.08487337440109514
xjedusoft.com,5.002053388090349,51,1,4.087611225188227
mgoze.com,1.998631074606434,48,1,0.9117043121149897
sctcar.com,0.999315537303217,47,1,0.28473648186173856
swftgy.com,0.999315537303217,87,1,1.0047912388774811
chaos3.com,0.999315537303217,48,1,0.0
cre-ai.com,0.999315537303217,40,1,0.0
fhigeooa.com,0.999315537303217,114,1,0.0
qbw99.com,3.0006844626967832,112,1,1.998631074606434
amfgc.com,0.999315537303217,40,1,0.0
abzua.com,4.0,45,1,1.946611909650924
zpgr.net,1.998631074606434,43,1,0.9555099247091033
rkjgu.com,1.998631074606434,115,1,0.9281314168377823
h7790.com,1.998631074606434,116,2,1.0321697467488022
el3bo.com,0.999315537303217,87,1,1.002053388090349
thjmp.com,1.998631074606434,240,1,1.002053388090349
966wx.com,1.998631074606434,108,2,0.9007529089664613
pnjm.net,0.999315537303217,115,1,0.0
wawa9.com,0.999315537303217,113,1,0.999315537303217
xgafs.com,0.999315537303217,87,1,1.002053388090349
sebtl.com,1.998631074606434,47,1,0.9664613278576317
wnlp.net,4.999315537303217,241,1,0.9281314168377823
f8890.com,1.998631074606434,42,2,1.1937029431895962
z3c7.com,1.998631074606434,56,1,1.0266940451745379
guamd.com,0.999315537303217,47,1,0.6570841889117043
mjgh.net,1.998631074606434,42,1,1.1170431211498972
mfww.net,3.0006844626967832,42,1,2.1793292265571527
by4e.com,1.998631074606434,111,1,0.8487337440109514
s9f7.com,1.998631074606434,56,1,1.0130047912388775
qmqs.net,4.0,50,1,2.7871321013004793
tqdb.net,3.0006844626967832,111,1,0.0
lmny.net,2.9979466119096507,44,1,1.9712525667351128
tdpk.net,0.999315537303217,116,1,0.0
mtft.net,0.999315537303217,42,1,0.0
wprd.net,1.998631074606434,56,1,0.0027378507871321013
qgkd.net,0.999315537303217,115,1,0.0
s8e9.com,0.999315537303217,45,1,0.0
9f97.com,0.999315537303217,116,1,0.0
gmnq.net,0.999315537303217,116,1,0.0
497d.com,1.002053388090349,50,1,1.002053388090349
pknh.net,0.999315537303217,111,1,0.0027378507871321013
oybei.com,0.999315537303217,46,1,0.31759069130732376
wrbq.net,0.999315537303217,108,1,0.0
jws9.com,1.998631074606434,116,1,1.002053388090349
d7f4.com,0.999315537303217,111,1,0.0
hwlt.net,4.0,49,1,0.9856262833675564
ze2z.com,0.999315537303217,108,1,0.0
jkswzl.com,1.998631074606434,51,1,0.9555099247091033
hjdr.net,0.999315537303217,107,1,0.4654346338124572
pkdh.net,0.999315537303217,107,1,0.0
fkrt.net,0.999315537303217,103,1,0.0
qmlx.net,1.998631074606434,42,1,1.1170431211498972
nutribiologic.com,20.0,103,1,18.87748117727584
advack.net,12.999315537303216,41,1,9.921971252566735
lubpak.com,9.998631074606434,46,1,6.0013689253935665
51aoi.com,7.000684462696783,104,1,5.963039014373717
cincinnatifamilymagazine.com,19.000684462696782,50,1,17.897330595482547
le-periscope.info,13.998631074606434,47,1,12.906228610540726
shopinmiami.com,22.806297056810404,110,1,21.809719370294317
ronseal.info,0.999315537303217,56,1,0.16153319644079397
zhangjiajietourguide.com,8.999315537303216,50,1,7.9370294318959616
chuanwum.com,6.997946611909651,111,1,5.883641341546886
find-best-videos.com,16.996577686516083,52,1,15.994524298425736
rvtransit.com,12.0,56,1,11.151266255989048
plymouth-church.com,27.99726214921287,48,1,22.915811088295687
besoindesexe.com,1.998631074606434,116,1,0.1943874058863792
herewearetogether.com,13.998631074606434,242,1,13.00205338809035
hyperdebrid.net,5.9986310746064335,56,1,4.922655715263518
kartupoker.us,4.999315537303217,49,1,3.9315537303216974
cn-buck.com,3.0006844626967832,52,1,1.9110198494182067
waterprotectors.info,0.999315537303217,45,1,0.1861738535249829
unluresim.com,1.998631074606434,115,1,0.8761122518822724
momijioroshi.com,16.999315537303218,44,1,15.764544832306639
jdwxso.com,2.9952087611225187,111,1,0.8952772073921971
wecoloringpage.com,8.0,52,1,7.0718685831622174
microdirectory.info,0.999315537303217,56,1,0.013689253935660506
shime-saba.com,16.0,44,1,14.683093771389458
awordtokids.com,15.000684462696784,119,1,14.004106776180699
toofloor.com,14.99794661190965,47,2,13.878165639972622
lookatmuslims.com,16.0,119,2,15.003422313483915
pointsofislam.com,15.000684462696784,119,1,14.004106776180699
wi-5.com,9.998631074606434,232,1,8.903490759753593
the1reason.com,11.000684462696784,119,1,10.004106776180699
fuzokustyle.jp,4.079397672826831,38,1,3.082819986310746
