cons,active,life,averageTTL,Domain Name
1,20.974674880219027,24.0,42,tianmu.com
1,1.0458590006844628,1.998631074606434,107,51maiyan.com
1,8.922655715263518,9.998631074606434,42,budport.com.ua
1,2.9596167008898013,4.0,56,gilabet888.net
1,15.000684462696784,15.997262149212867,119,visitthemosque.com
1,5.002053388090349,5.9986310746064335,46,theurlanalyzer.com
1,0.13963039014373715,0.999315537303217,116,kappouya-file.info
1,13.839835728952773,15.000684462696784,56,bangedmamas.com
1,0.0,0.999315537303217,116,9b0a.com
1,0.16700889801505817,0.999315537303217,50,pathwayindia.org
1,22.798083504449007,24.0,49,carlstrailers.com
1,10.847364818617386,11.997262149212867,56,legalans.com
1,8.919917864476385,9.998631074606434,241,bestarinet.net
1,1.9794661190965093,4.0,41,an558.com
1,12.914442162902121,13.998631074606434,37,shigoto100.com
1,4.884325804243669,5.9986310746064335,56,oliveoiltest.org
1,6.299794661190965,8.0,241,searchwalker.com
1,23.835728952772072,23.99726214921287,49,sarasotaproperty.net
1,4.084873374401095,4.996577686516085,56,cryptobarrier.com
1,0.0,0.999315537303217,43,eastonpowersports.com
1,16.00273785078713,20.999315537303218,56,protkdmac.com
1,0.0027378507871321013,0.999315537303217,41,penscustomofgeneva.com
1,5.212867898699521,5.9986310746064335,44,liejin99.com
1,13.111567419575634,22.00684462696783,54,lidl.cz
1,2.9952087611225187,4.0,51,canadianonlinepharmacymd.com
1,2.0095824777549622,2.2258726899383983,47,snarky.fr
1,12.974674880219029,13.995893223819301,56,bgyedu.com
1,17.960301163586585,19.000684462696782,42,aipvakfi.org
1,7.646817248459959,12.999315537303216,40,huluxia.com
1,18.028747433264886,19.025325119780973,105,mamegyorai.jp
1,13.00205338809035,13.998631074606434,47,kellyandcompanysalon.com
1,9.00205338809035,9.998631074606434,48,whitelacecottage.com
1,10.877481177275838,12.0,103,australialisted.com
1,20.72826830937714,25.806981519507186,51,alrabie.com
3,7.41409993155373,10.001368925393566,43,doooyi.com
1,16.147843942505133,20.999315537303218,56,jagoanhosting.com
2,14.004106776180699,15.000684462696784,44,illustrationsof.com
1,3.9288158795345653,4.999315537303217,52,15369976667.com
1,10.004106776180699,11.000684462696784,56,couponkarma.com
1,21.00205338809035,21.998631074606433,47,arpmuseum.org
1,10.00684462696783,11.000684462696784,51,chobirdokan.com
1,24.643394934976044,25.9958932238193,46,griechenland.net
1,16.980150581793293,17.998631074606433,54,desenio.com
1,12.27378507871321,17.998631074606433,43,techshu.com
1,1.9356605065023955,2.9979466119096507,50,originalviagra.fr
1,6.995208761122519,12.0,49,motherwouldknow.com
1,12.761122518822724,18.001368925393567,57,cybera.ca
1,9.987679671457906,12.0,116,cuautofinders.com
1,8.0,9.995893223819301,56,vegetariangastronomy.com
2,10.039698836413416,11.0362765229295,244,ookamikodomo.jp
1,13.505817932922655,13.998631074606434,48,lemois-ess.org
1,9.013004791238878,9.998631074606434,51,nuvoll.com
1,22.8145106091718,23.811088295687885,49,olympus.fr
1,6.9431895961670085,8.0,47,artfile.me
1,22.913073237508556,24.0,51,parcdumorvan.org
1,16.903490759753595,17.998631074606433,225,shopmarriott.com
1,6.959616700889802,8.0,45,zkjcpt.com
1,5.158110882956879,5.9986310746064335,56,bitscapesoftwares.com
1,0.0,0.999315537303217,43,alphadigitalsolution.com
1,14.784394250513348,22.001368925393567,56,bdfugue.com
1,4.002737850787132,4.999315537303217,116,gtm-ph.com
1,0.24914442162902123,0.999315537303217,56,kansascriminallawyer.info
1,9.00479123887748,11.000684462696784,45,derbyjs.com
1,9.960301163586584,11.000684462696784,51,geoffthegreygeek.com
1,8.002737850787133,8.999315537303216,48,thefairytaletraveler.com
1,10.286105407255304,18.99794661190965,56,misionescuatro.com
1,10.269678302532512,12.0,49,uploadbaz.com
1,0.0,0.999315537303217,116,leakyy.com
1,3.0034223134839153,4.0,116,cowboyslocksmith.com
1,8.084873374401095,8.999315537303216,52,ferbena.com
1,6.0041067761806985,7.000684462696783,46,reputationisimportant.com
1,11.917864476386036,12.999315537303216,56,jornalciencia.com
1,4.9281314168377826,8.0,77,360doin.com
1,5.002053388090349,5.9986310746064335,56,cybertec-postgresql.com
1,13.806981519507186,13.995893223819301,56,shoemint.com
1,12.002737850787133,14.99794661190965,56,umamigirl.com
1,0.9034907597535934,1.998631074606434,43,hawkbangladesh.com
1,8.837782340862423,13.995893223819301,82,jnbochen.com
1,17.976728268309376,19.000684462696782,51,rollerenligne.com
1,4.914442162902122,8.0,101,sdbunker.com
1,12.944558521560575,16.0,46,suryaa.com
1,16.0,16.999315537303218,45,domadoo.fr
1,22.954140999315538,23.99726214921287,51,dickievirgin.com
1,8.183436002737851,8.999315537303216,52,1line.info
1,19.29637234770705,23.000684462696782,56,churchincambridge.org
1,15.003422313483915,16.999315537303218,238,osmosisskincare.com
1,2.833675564681725,4.0,45,shanasa.com
1,6.0041067761806985,8.999315537303216,236,tommeloche.com
1,13.952087611225188,14.99794661190965,106,xt-china.com
1,2.004106776180698,3.0006844626967832,116,americanlamboard.com
1,1.9575633127994525,3.0006844626967832,37,forum-bfs.com
2,11.003422313483915,12.0,52,irresistiblepets.net
2,12.97741273100616,13.998631074606434,46,joomlatags.org
1,1.0157426420260096,1.998631074606434,47,modeloswebcammedellin.com.co
1,12.002737850787133,16.999315537303218,56,gailcarriger.com
1,0.0,0.999315537303217,39,volleyballtonight.com
1,12.002737850787133,12.999315537303216,54,visitalexbay.org
1,25.00479123887748,26.001368925393567,51,kika.com
1,2.004106776180698,4.0,50,naturallivingfamily.com
1,3.0390143737166326,4.0,52,online-apostas.info
1,6.0041067761806985,7.000684462696783,239,aquarelagems.com
1,22.967830253251197,23.964407939767284,45,simpletractors.com
1,5.618069815195072,22.99794661190965,52,cafelouvre.cz
1,18.95687885010267,20.0,50,atlasarts.org
1,14.004106776180699,15.000684462696784,43,exquisiteweddingsmagazine.com
1,6.458590006844627,7.000684462696783,52,thehumanengineer.org
1,14.661190965092402,24.0,48,bountifulbaskets.org
2,22.321697467488022,22.99794661190965,56,annabel-langbein.com
1,11.723477070499658,12.996577686516085,106,zc181.com
1,16.50924024640657,19.000684462696782,56,pamelalove.com
1,9.878165639972622,11.000684462696784,56,strathberry.com
1,16.944558521560573,17.998631074606433,46,euratechnologies.com
1,24.00273785078713,25.998631074606433,51,quebec-amerique.com
1,23.000684462696782,26.757015742642025,110,magnificat.net
2,19.34839151266256,19.99726214921287,56,beerfests.com
1,9.234770704996578,12.0,50,haropaports.com
1,7.003422313483915,8.0,56,insurian.com
1,13.790554414784394,20.999315537303218,52,leaderonomics.com
1,10.001368925393566,10.99794661190965,54,culinarylore.com
1,23.90965092402464,26.99794661190965,56,skibromont.com
1,12.958247775496236,13.998631074606434,43,washingtonbeerblog.com
1,0.0,4.996577686516085,43,alyonachase.com
1,3.0061601642710474,4.0,241,escortsc.com
1,14.524298425735797,24.0,47,pampling.com
1,0.16427104722792607,0.999315537303217,49,cialisnetista.info
1,18.9596167008898,22.001368925393567,56,xnavigation.net
2,8.999315537303216,9.998631074606434,48,joomlaperfect.com
1,3.2087611225188226,4.0,47,slotsonliners.com
1,24.999315537303218,25.9958932238193,49,sius.com
1,7.537303216974675,8.999315537303216,56,bioclarity.com
1,19.994524298425734,20.999315537303218,42,sanpou-s.net
1,14.962354551676933,17.00205338809035,52,dinosaurdracula.com
1,0.1998631074606434,0.999315537303217,47,flower-co.com
1,9.645448323066393,12.0,46,scholarshipstats.com
1,7.143052703627652,8.0,56,wsoft-tech.com
1,20.999315537303218,25.9958932238193,57,eckerd.org
1,4.0,5.9958932238193015,42,splashreport.com
1,17.963039014373717,19.000684462696782,49,ethesis.net
1,3.3894592744695413,4.0,49,womenfit.org
1,8.369609856262834,12.88432580424367,56,rewireme.com
1,9.932922655715263,11.997262149212867,119,threesistersfarmtx.com
1,12.0,12.999315537303216,56,imtalk.org
1,0.0,0.999315537303217,116,beylikduzurenaultservis.com
1,18.90759753593429,20.0,31,triquarterly.org
1,8.898015058179329,15.000684462696784,56,htoof.com
1,23.46611909650924,32.993839835728956,56,rhone.com
1,0.013689253935660506,0.999315537303217,56,chanelbags-outlet.us
1,0.4407939767282683,1.998631074606434,119,cbsi-store.com
1,12.41889117043121,19.000684462696782,116,dpmyers.com
1,0.2327173169062286,1.998631074606434,119,mindframe-media.info
1,0.0054757015742642025,1.002053388090349,46,printerassistanceservices.com
1,17.921971252566735,20.0,51,spinitron.com
1,23.003422313483917,24.0,57,alextheatre.org
2,25.831622176591377,27.99726214921287,54,issbc.org
1,12.002737850787133,13.998631074606434,236,lacrimestoppers.org
1,15.983572895277208,16.999315537303218,56,tamaramellon.com
1,14.001368925393566,14.99794661190965,55,upslopebrewing.com
1,6.0013689253935665,6.997946611909651,56,upswingpoker.com
1,6.017796030116359,8.0,56,clippingpathking.com
1,4.435318275154004,5.9986310746064335,56,moddroid.com
1,2.242299794661191,3.0006844626967832,119,neddu.com
1,12.002737850787133,12.999315537303216,56,womenhistoryblog.com
1,0.008213552361396304,0.999315537303217,56,mandiri188.net
1,13.984941820670773,18.001368925393567,50,windturbinesyndrome.com
1,24.859685147159478,29.00205338809035,103,pbt.org
2,20.83504449007529,25.998631074606433,241,vbbi.org
1,13.894592744695414,14.99794661190965,48,lagunaporec.com
1,10.74880219028063,16.0,57,thatjeffsmith.com
1,16.958247775496236,17.998631074606433,51,underourskin.com
1,10.004106776180699,11.000684462696784,51,cleanmedeurope.org
1,9.930184804928132,11.000684462696784,51,aiweiweineversorry.com
1,24.514715947980836,26.99247091033539,56,pfiwestern.com
1,10.924024640657084,12.0,49,bigcinema.tv
1,22.913073237508556,23.99726214921287,43,upian.com
1,7.444216290212183,10.001368925393566,119,amztracker.com
1,0.0,0.999315537303217,42,thesoccervoice.com
1,21.00479123887748,22.99794661190965,49,coull.com
1,24.914442162902123,26.001368925393567,56,landmarkwine.com
1,17.661875427789184,19.000684462696782,103,aplacetoburystrangers.com
1,9.103353867214237,9.998631074606434,46,it-blogger.net
1,5.834360027378508,8.999315537303216,241,1stmarketsquare.org
1,17.14715947980835,17.998631074606433,49,mysteinbach.ca
1,6.0041067761806985,7.000684462696783,56,evolving-science.com
1,0.0,0.999315537303217,48,gre-madagascar.org
1,13.998631074606434,17.00205338809035,53,dailydooh.com
1,12.33949349760438,14.99794661190965,43,followmefoodie.com
1,6.009582477754963,7.000684462696783,241,qualitylifekw.com
1,25.83709787816564,31.000684462696782,57,wildlifehc.org
1,0.013689253935660506,0.999315537303217,56,vejiwu.info
1,3.9452429842573578,4.999315537303217,52,polyhedra.net
1,16.917180013689254,17.998631074606433,57,beadforlife.org
1,22.833675564681723,27.99726214921287,51,treehouseanimals.org
1,22.0041067761807,23.000684462696782,119,talasonline.com
1,21.949349760438057,23.000684462696782,119,forestfoundation.org
1,7.917864476386037,8.999315537303216,56,esportspedia.com
1,4.993839835728953,5.9986310746064335,49,fioricetarticles.com
1,3.0034223134839153,4.0,119,propertyappraisalnj.com
1,20.00273785078713,20.999315537303218,50,scottrobertsweb.com
1,1.998631074606434,2.9979466119096507,45,primeinfo.com.ua
1,11.003422313483915,12.0,56,ekalawya.com
1,25.215605749486652,26.99520876112252,56,whiteselectronics.com
1,21.83709787816564,24.996577686516083,57,ibhs.org
1,23.904175222450377,24.996577686516083,57,layman.org
1,21.99041752224504,23.000684462696782,52,geckosadventures.com
1,8.0,8.996577686516085,51,uncharted-worlds.com
1,13.44832306639288,16.0,239,climatescienceinternational.org
1,26.412046543463383,29.998631074606433,52,npaihb.org
1,19.99726214921287,20.999315537303218,39,slought.org
1,6.0041067761806985,7.000684462696783,116,imagiasweb.com
1,1.9028062970568105,3.0006844626967832,115,rvandco.com
1,6.907597535934292,12.0,219,science-inc.com
1,9.883641341546886,11.000684462696784,51,spintires.com
1,6.976043805612594,8.0,45,ugmukr.com
1,22.951403148528406,23.99726214921287,56,atlasgeo.net
1,17.00205338809035,17.998631074606433,54,lpedia.org
1,9.919233401779604,11.000684462696784,56,lumfile.com
1,0.8459958932238193,1.998631074606434,116,mizenbouche.com
1,7.920602327173169,8.999315537303216,56,opencryptoaudit.org
1,13.00205338809035,13.998631074606434,119,ardn.ca
1,14.00684462696783,15.000684462696784,47,guatemala-times.com
1,12.002737850787133,12.999315537303216,51,zendaya.com
1,25.00479123887748,26.001368925393567,56,americasfuture.org
1,4.917180013689254,5.9986310746064335,56,railpassengers.org
1,0.0,0.999315537303217,116,abroadagency.com
1,0.0,0.999315537303217,116,clashopedia.com
1,12.427104722792608,13.998631074606434,54,newfreescreensavers.com
1,15.737166324435318,16.999315537303218,49,esl-kids.com
1,11.260780287474333,12.0,47,in-disguise.com
1,16.999315537303218,17.998631074606433,56,patrol4x4.com
1,0.0,1.002053388090349,43,solclimasur.com
1,0.9144421629021219,1.998631074606434,116,desingbrain.com
1,0.0,0.999315537303217,111,donianewseg.com
1,20.93634496919918,25.9958932238193,46,etheric.com
1,0.0,0.999315537303217,232,zhenzon.com
1,14.72416153319644,15.720739219712526,50,casasalsaonline.com
1,21.793292265571527,31.003422313483917,46,ihr.com
1,17.960301163586585,19.000684462696782,56,slotforum.com
1,8.960985626283367,9.998631074606434,42,adskorner.com
1,0.0,0.999315537303217,115,umutesmer.com
1,13.013004791238878,14.99794661190965,46,cgrecord.net
2,15.006160164271048,18.001368925393567,116,occupiedlondon.org
1,6.934976043805612,8.0,52,goldiracompaniescompared.com
1,25.905544147843944,26.99794661190965,244,monito.com
1,11.474332648870636,17.998631074606433,55,exhentai.org
1,0.010951403148528405,1.002053388090349,107,vistasd.com
1,0.0,0.999315537303217,56,lepetrintoussaint.fr
2,9.352498288843258,11.000684462696784,47,500views.com
2,21.00205338809035,21.998631074606433,50,allballsracing.com
1,8.0,8.996577686516085,49,exclusiveskincareproducts.com
1,19.958932238193018,20.999315537303218,51,partsconnexion.com
1,14.91854893908282,16.0,48,fanedit.org
1,21.916495550992472,23.000684462696782,56,logisticsbureau.com
1,18.16016427104723,19.000684462696782,119,natural-health-information-centre.com
1,23.98631074606434,24.996577686516083,56,thornlighting.com
1,20.10677618069815,20.999315537303218,43,chinahouse.info
1,2.91854893908282,4.0,50,cbdoilproducts.org
1,24.999315537303218,25.9958932238193,47,genetic.org
1,19.83025325119781,27.99726214921287,56,warf.org
1,6.496919917864476,8.0,44,cadyouku.com
1,24.996577686516083,25.99315537303217,56,guitarlessons.com
1,22.98425735797399,28.00273785078713,50,tangible-technology.com
1,7.285420944558521,8.0,49,3drudder.com
1,0.0,0.999315537303217,111,mipangcat.com
1,22.078028747433265,23.07460643394935,45,ma-go.co.jp
1,0.4736481861738535,0.999315537303217,56,gzjxyy.top
1,3.0034223134839153,4.999315537303217,112,horoscopelogy.com
1,17.281314168377822,17.998631074606433,49,osadl.org
1,19.852156057494867,20.999315537303218,43,schoolforge.net
1,0.3668720054757016,0.999315537303217,51,kejarpp.com
1,22.11088295687885,23.000684462696782,57,troop100.com
1,8.019164955509925,8.999315537303216,56,sattamatkatips.net
1,22.0041067761807,23.000684462696782,50,tchester.org
1,20.908966461327857,24.999315537303218,48,chinalinkrich.com
1,0.28473648186173856,0.999315537303217,47,redpokertv.com
1,13.760438056125942,15.000684462696784,47,ds-int.org
1,22.915811088295687,25.00205338809035,49,flhurricane.com
1,4.640657084188912,5.9986310746064335,42,ksjy88.com
1,3.698836413415469,5.9986310746064335,240,o2obox.kr
1,0.947296372347707,1.998631074606434,115,carrier5s.com
1,5.672826830937714,9.00205338809035,50,manufacturingtomorrow.com
1,15.003422313483915,17.00205338809035,56,sagemath.com
1,12.041067761806982,13.037645448323067,38,altofield.co.jp
1,7.8904859685147155,8.999315537303216,50,lwcyh.com
1,4.032854209445585,4.996577686516085,119,ajih.co
1,17.23750855578371,17.9958932238193,103,pinstack.com
1,16.00273785078713,16.999315537303218,42,forummatrix.org
1,10.08350444900753,10.99794661190965,44,mhmk-international.org
1,10.004106776180699,11.000684462696784,44,capillarytech.com
1,5.6563997262149215,8.65160848733744,119,okcreplacementwindows.com
1,15.000684462696784,16.0,46,iconka.com
1,0.16427104722792607,0.999315537303217,42,bingrewards.info
1,19.9315537303217,20.999315537303218,56,dangrossman.info
1,0.8706365503080082,1.995893223819302,116,wuzhoubaozhuang.com
1,0.8596851471594799,1.998631074606434,47,shmingpai.com
1,19.88227241615332,20.999315537303218,42,gxsys.com
1,7.211498973305955,14.001368925393566,53,paulshelordds.com
2,12.0,12.996577686516085,119,deenshow.net
1,0.0027378507871321013,0.999315537303217,116,flamingobottle.com
2,3.0034223134839153,4.0,119,allahpod.com
1,0.013689253935660506,0.999315537303217,49,cettrox.com
1,8.035592060232718,8.999315537303216,56,trustreview.net
1,15.000684462696784,15.997262149212867,49,fuckedhard18.com
1,8.900752908966462,9.998631074606434,54,snap21.com
1,0.16700889801505817,0.999315537303217,47,requestreduce.org
1,11.003422313483915,12.0,119,only1god.com
1,0.013689253935660506,0.999315537303217,52,muzone.biz
1,6.937713894592744,8.0,46,gadjetcenter.com
1,15.003422313483915,16.0,119,theirwaytoislam.com
1,3.917864476386037,4.999315537303217,49,codeforcyprus.org
1,0.9774127310061602,1.998631074606434,111,akwa-marin.com
1,21.83709787816564,23.000684462696782,52,rumenestrani.org
1,8.867898699520875,9.998631074606434,49,graphicsumbrella.com
1,8.952772073921972,9.998631074606434,47,kancmarket.com
1,2.5626283367556466,4.999315537303217,116,206w.net
1,1.1745379876796715,1.998631074606434,116,flowto.info
1,2.5626283367556466,4.999315537303217,116,206sss.com
1,0.2792607802874743,4.999315537303217,56,deborahboylere.com
1,0.0,0.999315537303217,45,zhangruotian.com
1,0.16700889801505817,0.999315537303217,116,paul-rossrealty.org
1,2.847364818617385,4.0,47,ydfxc.com
1,8.892539356605065,9.998631074606434,40,01happy.com
1,7.003422313483915,8.0,40,scanzoom.com
1,7.682409308692677,16.999315537303218,40,hitoriblog.com
1,16.550308008213552,22.99794661190965,49,kafe.cz
1,0.06297056810403832,1.002053388090349,48,esladam.com
1,9.152635181382614,12.999315537303216,42,zgycgc.com
3,5.650924024640657,10.99794661190965,46,kkk5.com
1,4.071184120465435,4.999315537303217,40,jnsjtdhg.com
1,5.963039014373717,7.000684462696783,53,theweatheredfox.com
1,16.941820670773442,17.998631074606433,50,mcalice.com
1,6.959616700889802,8.0,56,craftivitydesigns.com
1,13.078713210130047,14.075290896646132,37,musashino-k.jp
1,19.000684462696782,20.0,55,docma.info
1,9.44558521560575,11.000684462696784,56,danejones.com
1,5.032169746748802,5.9986310746064335,43,idayvueltacomunicacion.com
1,12.049281314168377,13.045859000684462,57,zazzle.co.jp
1,18.99794661190965,20.0,56,weschool.com
1,3.052703627652293,4.0,49,cellin-suppl.com
1,11.000684462696784,11.997262149212867,56,designeddecor.com
1,6.395619438740589,9.998631074606434,56,hadleycourt.com
1,10.921286789869953,11.9233401779603,45,citinews.net
1,0.04106776180698152,0.999315537303217,41,irannovinfilm.com
1,24.358658453114305,24.996577686516083,49,orthomol.com
1,19.98904859685147,20.999315537303218,50,cimpress.com
1,6.0041067761806985,7.000684462696783,46,crossfitsangabrielvalley.com
1,13.538672142368242,20.99110198494182,43,on.kg
2,7.145790554414784,8.14236824093087,56,cookingwithruthie.com
1,17.018480492813143,17.998631074606433,51,svoi.info
1,20.87337440109514,21.916495550992472,49,pocket.fr
1,17.927446954141,19.000684462696782,50,le-refuge.org
1,21.57700205338809,30.99794661190965,50,acq.org
1,22.55715263518138,23.55373032169747,30,dezshira.com
1,14.001368925393566,16.0,56,structuredhomewiring.com
1,4.999315537303217,5.9986310746064335,49,artcreative.me
1,0.24914442162902123,0.999315537303217,56,lbcp.info
1,1.0704996577686516,5.9986310746064335,53,aerosapientech.com
1,23.134839151266256,23.99726214921287,46,nbk.org
1,0.06570841889117043,4.999315537303217,116,adroitsconsult.com
1,6.0041067761806985,8.0,46,mirdr.org
1,14.283367556468173,15.997262149212867,51,workteamfun.com
1,9.943874058863791,17.998631074606433,56,edplace.com
1,12.919917864476385,16.0,53,greedygourmet.com
1,1.002053388090349,1.998631074606434,241,zippydl.site
1,3.9644079397672827,5.9986310746064335,56,payforessayreview.com
1,6.0041067761806985,9.00205338809035,43,taxprobuddy.com
1,1.6673511293634498,2.9979466119096507,107,alterytis.com
1,5.7850787132101305,14.001368925393566,109,nearform.com
2,12.002737850787133,12.999315537303216,47,app-network.org
1,9.404517453798768,10.99794661190965,103,beyond-ink.net
1,10.056125941136209,19.000684462696782,56,pausemag.co.uk
1,2.9048596851471595,4.999315537303217,119,tlhbeerfestival.com
1,0.9801505817932923,1.998631074606434,49,vncenviro.com
1,11.38945927446954,14.99794661190965,109,vansfoods.com
1,3.033538672142368,3.0006844626967832,116,alriyadh-today.com
1,12.56125941136208,20.999315537303218,42,headlightmag.com
1,12.960985626283367,14.99794661190965,43,nexttopathlete.com
1,0.02190280629705681,1.998631074606434,236,blackdiamondweekend.com
1,3.0061601642710474,4.0,50,alphaclap.com
1,3.033538672142368,3.0006844626967832,116,aljazeera-now.com
1,2.9596167008898013,5.9986310746064335,46,easternworldauction.com
1,5.002053388090349,5.9986310746064335,47,overtonjanitorial.com
1,5.002053388090349,5.9986310746064335,46,select1entertainment.com
1,15.912388774811772,16.999315537303218,103,invitemedia.com
1,20.00273785078713,21.998631074606433,56,richardbandler.com
1,0.999315537303217,1.998631074606434,56,anunci.info
1,19.958932238193018,20.999315537303218,47,ivbv.info
1,14.455852156057494,22.001368925393567,43,akronlibrary.org
1,12.958247775496236,13.998631074606434,46,gallantryguide.com
1,6.924024640657084,8.0,46,inshe.tv
1,1.8206707734428473,8.0,46,madeinlitomysl.cz
1,10.009582477754963,10.99794661190965,56,turbotenant.com
1,13.021218343600275,13.998631074606434,36,dhjjxx.com
1,11.93429158110883,12.999315537303216,51,homeconnectionuk.com
1,15.989048596851472,16.999315537303218,57,processalimentaire.com
1,7.835728952772074,13.00205338809035,56,auvik.com
1,0.06844626967830253,0.999315537303217,49,musical-instruments.online
1,0.0,0.999315537303217,51,asian-army.com
1,15.000684462696784,17.9958932238193,116,yazou.com
1,12.0,12.999315537303216,46,lte-anbieter.info
1,9.919233401779604,11.000684462696784,56,circuit-diagram.org
1,9.96851471594798,11.000684462696784,48,madedesign.com.ua
1,0.0,0.999315537303217,114,wyszmdl.com
1,8.793976728268309,11.997262149212867,236,crossroadskitchen.com
1,6.54072553045859,9.995893223819301,47,specialistpain.com
1,9.45927446954141,10.455852156057494,56,thehealthyfamilyandhome.com
1,2.8254620123203287,4.0,46,lamournailsspalouisiana.com
1,23.928815879534564,25.9958932238193,56,weru.org
1,17.00205338809035,17.998631074606433,46,currywurstmuseum.com
1,20.876112251882272,21.998631074606433,232,purminerals.com
1,7.000684462696783,11.997262149212867,43,toilet-guru.com
1,0.0,0.999315537303217,116,zhuanq8.com
1,17.99041752224504,19.000684462696782,48,october15th.com
2,11.958932238193018,12.999315537303216,56,boostcafe.org
1,14.004106776180699,16.0,43,fortgeorgebrewery.com
1,8.958247775496236,9.998631074606434,50,newworldmosaics.com
1,15.507186858316222,20.0,46,norseprojects.com
1,6.0041067761806985,8.0,56,homeselfe.com
1,18.92950034223135,22.001368925393567,56,la4chinese.com
1,21.00205338809035,20.999315537303218,87,chengcai.net
2,15.003422313483915,16.0,119,atthemeadow.com
1,14.767967145790555,21.689253935660506,57,bassmusicianmagazine.com
1,21.193702943189596,26.99794661190965,39,flashresults.com
3,10.976043805612594,12.999315537303216,215,kwwwhost.com
2,12.032854209445585,12.999315537303216,116,cookingwithmykid.com
1,3.0006844626967832,4.0,56,thecryptoupdates.com
1,16.084873374401095,20.0,38,mingsuo.com
1,18.026009582477755,19.99726214921287,56,nursenextdoor.com
1,11.961670088980151,12.999315537303216,56,thefresh20.com
2,4.010951403148528,4.999315537303217,48,affordablesafeandvault.com
1,21.00205338809035,25.998631074606433,115,cityofcocoabeach.com
1,3.0034223134839153,4.0,47,forskolinextractsupplement.com
1,0.0054757015742642025,2.9979466119096507,48,ztjxkj.com
1,19.958932238193018,20.999315537303218,56,turkeyforum.com
1,14.004106776180699,16.0,56,milehighmamas.com
1,15.000684462696784,15.997262149212867,103,tadibrothers.com
1,16.83778234086242,22.001368925393567,110,dwtonline.com
1,14.004106776180699,15.000684462696784,56,make-baby-stuff.com
1,0.013689253935660506,0.999315537303217,49,outletchristianlouboutin.us
1,1.002053388090349,0.999315537303217,220,gamesour.com
1,9.00205338809035,9.998631074606434,56,homejelly.com
1,0.0,0.999315537303217,241,trafficsolder.com
1,5.002053388090349,5.9986310746064335,119,truehealthdoc.com
1,18.028747433264886,19.000684462696782,50,vancouveropera.ca
1,15.85763175906913,20.999315537303218,57,getbuttonedup.com
1,16.514715947980836,20.999315537303218,78,chinafix.com
1,22.031485284052017,23.000684462696782,116,dixiebiker.com
1,10.124572210814511,11.000684462696784,56,mcewangroup.ca
1,10.907597535934292,16.999315537303218,39,nongji1688.com
2,11.835728952772074,12.999315537303216,53,appsforgood.org
1,21.00205338809035,21.998631074606433,43,sondrelerche.com
1,19.000684462696782,19.99726214921287,56,nhacks.com
1,4.0,4.996577686516085,56,vietfl.com
1,4.002737850787132,4.0,52,at-crekagenkinka.com
1,7.337440109514032,8.999315537303216,40,buycrazybulksteroids.com
2,8.161533196440795,15.997262149212867,39,officialbigdaddykane.com
1,11.84394250513347,12.002737850787133,56,pelagicfm.com
1,2.6885694729637235,4.0,56,spyphonetools.com
1,18.55441478439425,25.00205338809035,243,cgmahq.org
1,8.0,8.999315537303216,56,hot-girls-london-escorts.com
2,26.00684462696783,27.003422313483917,51,reelradio.com
1,22.633812457221083,27.994524298425734,57,senecalakewine.com
1,1.839835728952772,3.0006844626967832,56,chaussurepaschers.fr
2,16.80766598220397,19.000684462696782,57,approvedindex.co.uk
2,7.003422313483915,8.0,240,appoptics.com
1,17.90280629705681,23.000684462696782,39,healthoo.net
1,10.001368925393566,10.99794661190965,50,crappypictures.com
1,19.84120465434634,24.999315537303218,40,freelamp.com
1,22.99794661190965,23.994524298425734,46,seasideor.com
1,14.926762491444217,16.0,49,festival-gnaoua.net
1,16.0,16.999315537303218,45,lowimpactliving.com
1,19.98904859685147,20.999315537303218,50,earq.com
1,17.00205338809035,17.998631074606433,56,mysticboarding.com
1,8.235455167693361,12.999315537303216,56,unlocator.com
1,21.00479123887748,26.001368925393567,47,penobscotmarinemuseum.org
1,10.921286789869953,12.0,51,idinvest.com
1,0.0027378507871321013,0.999315537303217,45,links4share.com
1,22.0041067761807,25.00205338809035,53,selloffvacations.com
1,25.971252566735114,28.999315537303218,106,artpace.org
1,11.93429158110883,12.999315537303216,48,photo-museum.org
1,4.963723477070499,5.9986310746064335,46,somaly.org
1,18.740588637919235,20.0,47,khaskhabar.com
1,24.996577686516083,25.99315537303217,57,piatti.com
1,11.928815879534566,12.999315537303216,50,dubrovnikcablecar.com
1,22.86652977412731,23.99726214921287,38,sztc.com
1,22.001368925393567,22.99794661190965,48,teacherfiles.com
1,7.000684462696783,12.0,57,hawaiifoodandwinefestival.com
1,0.0,1.998631074606434,43,kamagrapos.com
2,19.279945242984258,26.001368925393567,56,offtheball.com
1,5.620807665982204,15.000684462696784,56,revelatedesigns.com
1,24.109514031485283,24.996577686516083,47,ednf.org
1,21.234770704996578,22.039698836413415,56,gorving.ca
1,20.26009582477755,20.999315537303218,51,flycma.com
1,9.77138945927447,19.000684462696782,241,mspumpkin.com
1,12.903490759753593,13.998631074606434,30,nordcurrent.com
1,13.360711841204655,19.000684462696782,52,theironhorsehotel.com
1,4.002737850787132,4.996577686516085,48,catflux-forum.net
1,3.0034223134839153,3.0006844626967832,54,pinoytvhd.net
2,22.299794661190965,23.000684462696782,49,meetpie.com
1,24.840520191649556,26.001368925393567,56,nrc-recycle.org
