Domain Name,life,active,averageTTL,cons
simplehitcounter.com,16.999315537303218,16.791238877481177,116,1
canadianpharmacieshdfc.com,0.999315537303217,1.002053388090349,56,1
elvis.com,28.996577686516083,26.770704996577688,242,1
thehomeworkportal.com,5.9986310746064335,5.002053388090349,56,1
fosdem.org,21.998631074606433,20.399726214921287,47,1
ancorathemes.com,9.00205338809035,6.888432580424367,56,1
consumersearch.com,27.290896646132786,25.201916495550993,57,1
ab-inbev.com,13.998631074606434,12.988364134154688,50,1
gossipcop.com,16.0,15.646817248459959,56,1
simplymeasured.com,12.0,10.132785763175907,119,1
ormondbeachflorida.org,12.999315537303216,11.545516769336071,50,1
blurtit.com,29.998631074606433,20.005475701574266,56,1
geekswithblogs.net,18.99794661190965,18.46132785763176,52,2
pangea.org,26.99794661190965,25.916495550992472,49,1
tilda.cc,12.999315537303216,7.9780971937029435,51,1
maps.org,27.99726214921287,26.902121834360027,54,1
pogo.org,24.996577686516083,24.15605749486653,56,1
trentu.ca,25.557837097878167,16.59958932238193,51,1
xfce.org,27.99726214921287,22.729637234770706,46,1
ouvaton.org,24.996577686516083,23.874058863791923,51,1
longwarjournal.org,18.001368925393567,11.000684462696784,56,1
musescore.com,16.999315537303218,11.93429158110883,56,1
doxycycline-cheapbuy.site,0.999315537303217,0.013689253935660506,46,1
bizcn.com,23.000684462696782,21.976728268309376,37,1
agoravox.fr,17.971252566735114,17.17180013689254,48,1
menards.com,25.998631074606433,24.908966461327857,51,1
garden.org,27.000684462696782,25.971252566735114,43,1
ww88thai.com,4.999315537303217,3.0198494182067077,56,2
chicagohistory.org,27.99726214921287,24.83230663928816,56,1
canadapharmacyonlinefako.com,0.999315537303217,0.0,119,1
nam.org,28.00273785078713,27.006160164271048,56,1
weblizar.com,12.0,7.94798083504449,51,1
foodtube.net,16.0,14.921286789869953,52,2
thefix.com,24.303901437371664,23.734428473648187,41,1
unigo.com,24.0,22.937713894592743,56,1
genesys.com,25.9958932238193,24.314852840520192,57,1
newsworks.org,19.000684462696782,15.835728952772074,57,1
millercenter.org,18.99794661190965,15.578370978781656,25,1
luminarium.org,33.002053388090346,23.512662559890487,48,1
aoyou.com,25.998631074606433,19.419575633127995,232,1
al-akhbar.com,19.99726214921287,13.872689938398358,56,1
wdsu.com,26.001368925393567,24.99110198494182,57,1
iwantoneofthose.com,30.001368925393567,22.21218343600274,239,1
photodex.com,26.99520876112252,24.999315537303218,47,1
wrap.org.uk,24.0,21.916495550992472,56,1
myftp.org,25.00205338809035,22.091718001368925,45,1
ztgame.com,17.998631074606433,17.23750855578371,231,1
villeroy-boch.com,26.001368925393567,25.00479123887748,116,1
snagajob.com,27.94524298425736,17.94387405886379,31,1
kujiale.com,9.998631074606434,7.975359342915811,42,1
unz.com,29.9958932238193,20.700889801505816,56,1
servehttp.com,24.999315537303218,21.451060917180012,45,1
sankeibiz.jp,13.040383299110198,12.043805612594113,221,1
vw88yes.com,4.999315537303217,3.0198494182067077,56,1
rainymood.com,15.000684462696784,12.010951403148528,56,1
wbcsd.org,24.0,15.132101300479125,48,1
magicleap.com,21.00205338809035,14.127310061601642,239,1
onj.me,12.999315537303216,10.981519507186858,51,1
abc2news.com,20.0,18.913073237508556,221,1
digitalcollections.nypl.org,32.002737850787135,30.99247091033539,53,1
energizer.com,29.00479123887748,26.915811088295687,119,1
matplotlib.org,16.999315537303218,7.299110198494182,56,1
wisegeek.org,17.998631074606433,17.00205338809035,46,1
medikamenterezeptfrei.space,0.999315537303217,0.06844626967830253,49,1
debate.org,28.00273785078713,27.006160164271048,212,1
povray.org,29.998631074606433,26.757015742642025,47,1
sportsmansguide.com,27.000684462696782,24.99110198494182,56,1
powsolnet.com,0.999315537303217,0.013689253935660506,56,1
themarshallproject.org,9.998631074606434,8.336755646817249,56,1
healthystore365.com,0.999315537303217,0.4079397672826831,49,1
0460.com,23.972621492128678,14.548939082819986,49,1
konmari.com,15.000684462696784,12.93908281998631,57,1
pechakucha.org,15.000684462696784,13.908281998631075,244,1
iter.org,35.00342231348392,25.00205338809035,236,1
joomla-master.org,12.0,10.896646132785763,45,2
vw88vn.com,4.999315537303217,3.0198494182067077,56,1
eufic.org,28.00273785078713,24.83230663928816,48,1
nips.cc,24.996577686516083,19.299110198494184,43,1
the-digital-picture.com,27.000684462696782,18.24229979466119,46,1
ebird.org,21.998631074606433,20.00273785078713,241,1
disinfo.com,26.001368925393567,24.960985626283367,236,1
openspf.org,17.998631074606433,17.00205338809035,49,1
faithweb.com,23.99726214921287,22.986995208761122,239,1
alleyelashes.com,4.0,2.940451745379877,55,2
smartbear.com,22.001368925393567,17.29226557152635,231,1
cannondale.com,31.000684462696782,27.003422313483917,108,1
wma.net,23.99726214921287,22.978781656399725,49,1
kanzhun.com,15.000684462696784,11.553730321697467,77,1
digitalmax.jp,17.07049965776865,16.073921971252567,38,1
citizengo.org,12.0,6.9869952087611225,56,1
ubm.com,26.99794661190965,25.987679671457904,56,1
flare.com,26.99794661190965,25.859000684462696,212,1
foe.org,26.99794661190965,24.840520191649556,56,1
photoscape.org,18.001368925393567,12.457221081451062,42,1
pearsoncmg.com,21.998631074606433,20.98836413415469,239,1
tigweb.org,17.998631074606433,16.917180013689254,56,1
j-a-net.jp,16.05475701574264,15.058179329226558,240,1
myetherwallet.com,8.0,2.833675564681725,56,1
canadianpharmacyonlinejycx.com,0.999315537303217,1.002053388090349,56,1
tbs.com,27.000684462696782,19.156741957563312,54,1
dublincore.org,23.000684462696782,21.04312114989733,56,1
dash.org,22.99794661190965,21.683778234086244,56,1
comments.ua,16.0,14.926762491444217,56,1
dekrtyuijg.com,3.997262149212868,4.030116358658453,116,1
torrentreactor.net,22.001368925393567,18.324435318275153,47,1
repsol.com,25.9958932238193,25.746748802190282,234,1
robtex.com,28.00273785078713,20.958247775496236,56,1
essay-online.com,8.0,7.006160164271047,47,2
sleep.org,21.998631074606433,21.00205338809035,56,1
visitsweden.com,22.99794661190965,21.97946611909651,48,1
3dhubs.com,11.000684462696784,10.004106776180699,232,1
zope.org,23.99726214921287,21.95208761122519,43,1
funshion.com,20.0,14.956878850102669,43,1
ammoland.com,16.999315537303218,16.00273785078713,56,2
globalwebindex.net,16.999315537303218,10.124572210814511,116,1
canadapharmacyonlineegol.com,0.999315537303217,1.002053388090349,56,1
logos.com,31.055441478439427,29.760438056125942,52,1
cmsmadesimple.org,17.998631074606433,16.67898699520876,51,1
uxpin.com,12.0,10.97056810403833,231,1
gracenote.com,25.9958932238193,24.060232717316907,238,1
hnrsks.com,24.0,17.587953456536617,56,1
blogrollcenter.com,12.0,11.019849418206707,56,1
thewitcher.com,23.000684462696782,14.915811088295689,48,1
askdrsears.com,24.993839835728952,20.238193018480494,51,1
worldoftanks.com,15.000684462696784,13.990417522245037,45,1
gaokao.com,23.000684462696782,18.584531143052704,39,1
olx.ua,9.998631074606434,8.8870636550308,231,1
allpar.com,29.998631074606433,20.654346338124572,56,2
webupd8.org,13.998631074606434,11.06091718001369,116,1
twopeasandtheirpod.com,13.998631074606434,8.654346338124572,56,1
mixmag.net,27.000684462696782,21.982203969883642,56,1
canadapharmacysfzr.com,0.999315537303217,0.010951403148528405,46,1
wow-europe.com,18.99794661190965,17.00205338809035,46,1
theoi.com,25.998631074606433,19.874058863791923,56,1
client.jp,13.015742642026009,12.019164955509925,44,1
local12.com,20.999315537303218,20.00273785078713,244,1
samharris.org,23.000684462696782,16.76659822039699,119,1
greasyfork.org,8.999315537303216,7.939767282683094,46,1
gloria.tv,16.999315537303218,15.92060232717317,48,1
countingdownto.com,13.998631074606434,12.906228610540726,56,1
poedit.net,18.001368925393567,15.94798083504449,20,1
misterpoll.com,23.99726214921287,23.000684462696782,50,1
spoonflower.com,17.659137577002053,16.66255989048597,231,1
recordnet.com,27.99726214921287,26.187542778918548,57,1
rcfp.org,26.99794661190965,23.89322381930185,54,1
onmsft.com,8.0,6.0013689253935665,56,1
bitchute.com,8.999315537303216,7.301848049281314,56,1
paxsite.com,13.998631074606434,13.092402464065708,56,1
aqicn.org,9.998631074606434,8.955509924709103,52,1
kotobank.jp,14.05886379192334,13.062286105407255,231,1
gree.jp,19.077344284736483,18.080766598220396,45,1
gv.com,25.9958932238193,24.908966461327857,213,1
lafourchette.com,18.99794661190965,17.913757700205338,57,1
digitala11ies.org,9.998631074606434,8.876112251882272,103,1
theadvertiser.com,25.9958932238193,24.416153319644078,53,1
nationalww2museum.org,22.001368925393567,18.247775496235455,57,1
distilled.net,13.998631074606434,12.960985626283367,49,1
ned.org,27.99726214921287,26.83915126625599,57,1
paultan.org,21.00205338809035,18.29158110882957,56,1
godohosting.com,18.001368925393567,13.95482546201232,41,1
americanidol.com,20.999315537303218,19.003422313483917,56,1
dana.org,28.00273785078713,22.83915126625599,57,1
nantaihuluntan.com,1.002053388090349,0.019164955509924708,111,1
indianapublicmedia.org,19.000684462696782,13.010266940451745,51,1
betterplace.org,17.998631074606433,17.67008898015058,56,1
pcusa.org,37.9958932238193,27.99726214921287,48,1
celiac.org,25.9958932238193,21.82614647501711,52,1
dissidentvoice.org,21.998631074606433,20.917180013689254,50,1
motilium5.com,4.0,2.5544147843942504,56,1
meltdownattack.com,4.999315537303217,4.002737850787132,49,1
juneauempire.com,26.99247091033539,25.00752908966461,57,1
countercurrents.org,21.998631074606433,19.915126625598905,56,1
justsecurity.org,9.998631074606434,8.903490759753593,57,1
fangraphs.com,21.998631074606433,16.788501026694046,116,1
foxmail.com,25.99315537303217,23.811088295687885,42,1
nvu.com,26.99520876112252,23.277207392197127,53,1
ossoccer.org,16.999315537303218,16.418891170431213,49,2
tnij.org,4.0,3.0061601642710474,52,1
autobytel.com,28.0,27.003422313483917,233,1
vze.com,24.0,22.0041067761807,50,1
idealista.com,23.89869952087611,21.913757700205338,57,1
columbia-electrochem-lab.org,0.999315537303217,0.16700889801505817,55,1
reactos.org,21.998631074606433,21.00205338809035,43,1
softlayer.com,17.661875427789184,16.65160848733744,242,1
primevideo.com,21.998631074606433,20.744695414099933,231,1
mayprosek.com,4.0,2.8008213552361396,49,1
motorcyclenews.com,24.0,22.913073237508556,55,1
mobile9.com,21.253935660506503,17.99041752224504,56,1
sequoiacap.com,28.999315537303218,26.915811088295687,54,1
rakutenmarketing.com,8.999315537303216,8.180698151950718,54,1
opticsinfobase.org,25.00205338809035,20.265571526351813,242,1
danielmillsap.com,16.0,15.003422313483915,56,1
madsci.org,24.996577686516083,23.748117727583846,51,1
jfree.org,20.0,18.90485968514716,53,1
eyeem.com,12.999315537303216,11.893223819301848,231,1
pdf-archive.com,12.0,10.924024640657084,46,1
21kbin.com,5.9986310746064335,5.670088980150582,36,1
springwise.com,22.001368925393567,18.017796030116358,57,1
wlos.com,25.99315537303217,24.95277207392197,244,1
highcbdoildrops.com,4.0,3.0362765229295,56,1
wric.com,26.001368925393567,24.99110198494182,54,1
perio.org,28.00273785078713,22.83915126625599,57,1
elca.org,37.00479123887748,27.003422313483917,241,1
wonderopolis.org,12.999315537303216,10.004106776180699,232,1
htmlkit.com,26.001368925393567,21.95482546201232,56,1
projecteuclid.org,21.998631074606433,20.878850102669404,50,1
59400.com,15.000684462696784,14.03422313483915,116,1
ehess.fr,28.0,27.000684462696782,47,1
fnacspectacles.com,17.998631074606433,16.98836413415469,51,1
jewishworldreview.com,24.993839835728952,23.99726214921287,50,1
gymboree.com,26.001368925393567,24.914442162902123,239,1
boozallen.com,29.99041752224504,19.991786447638603,56,2
cookingclassy.com,10.99794661190965,10.001368925393566,56,2
consumersunion.org,24.996577686516083,24.854209445585216,220,1
maigoo.com,19.000684462696782,15.679671457905544,40,1
francefootball.fr,20.082135523613964,19.34839151266256,116,1
7ba.info,16.0,14.264202600958248,56,1
themepunch.com,11.000684462696784,10.247775496235455,56,1
wgnradio.com,25.9958932238193,24.985626283367555,54,1
tweetmeme.com,19.000684462696782,14.17659137577002,229,1
theoutnet.com,17.998631074606433,17.013004791238878,54,1
tcsnycmarathon.org,8.999315537303216,7.17864476386037,56,1
21ic.com,23.000684462696782,21.853524982888434,39,1
ratical.org,23.99726214921287,23.000684462696782,51,1
zenodo.org,9.998631074606434,8.988364134154688,36,1
okezone.com,16.0,14.124572210814511,232,1
sparklewpthemes.com,7.000684462696783,5.9575633127994525,56,1
capradio.org,23.000684462696782,21.464750171115675,56,1
victimsofcrime.org,20.999315537303218,19.93702943189596,51,1
erlang.org,25.998631074606433,20.84599589322382,241,1
cloudns.org,12.999315537303216,11.917864476386036,49,1
freshworks.com,25.9958932238193,21.15811088295688,244,1
longreads.com,14.99794661190965,12.914442162902121,54,1
winatlosingweight.com,5.9986310746064335,4.941820670773443,45,1
17u.com,22.99794661190965,21.919233401779604,41,1
zhicheng.com,26.001368925393567,19.304585900068446,50,1
ohgizmo.com,18.99794661190965,17.00205338809035,56,1
mobileread.com,20.0,17.53867214236824,46,1
erudit.org,24.996577686516083,23.912388774811774,43,1
emsc-csem.org,23.000684462696782,19.759069130732374,238,1
lemans.org,23.99726214921287,23.60574948665298,116,1
tokyo2020.org,17.998631074606433,16.61327857631759,54,1
canlisohbetet.info,4.0,3.728952772073922,56,1
westeros.org,24.0,22.09719370294319,56,1
stlpublicradio.org,12.999315537303216,12.70362765229295,50,1
metroactive.com,26.99794661190965,20.83504449007529,56,1
ncadd.org,29.00205338809035,25.267624914442163,56,1
ellislab.com,19.000684462696782,15.868583162217659,49,2
gradle.org,15.000684462696784,14.165639972621491,56,1
craftanessay.com,7.000684462696783,5.930184804928132,56,1
charismanews.com,24.996577686516083,23.956194387405887,55,1
bensound.com,12.999315537303216,9.35523613963039,47,1
101greatgoals.com,16.999315537303218,15.0362765229295,56,1
univ-lorraine.fr,17.204654346338124,16.205338809034906,44,1
ourstage.com,22.99794661190965,21.169062286105408,53,1
searchfusion.info,8.0,5.782340862422998,119,1
axlethemes.com,5.9986310746064335,4.936344969199179,49,1
storycorps.org,22.001368925393567,19.364818617385353,56,1
mainichi-msn.co.jp,5.9986310746064335,5.002053388090349,39,1
denik.cz,24.306639288158795,17.812457221081452,56,1
cineplex.com,25.9958932238193,24.50650239561944,50,1
huntington.org,29.998631074606433,25.26488706365503,56,1
viagranbdnr.com,0.999315537303217,0.09034907597535935,111,1
nga.org,35.997262149212865,25.998631074606433,57,1
glumbert.com,21.998631074606433,21.00205338809035,116,1
9553.com,23.000684462696782,19.20602327173169,48,2
getsafeonline.org,17.998631074606433,17.00205338809035,56,1
vivino.com,18.001368925393567,12.139630390143736,232,1
eoearth.org,18.001368925393567,13.99315537303217,239,1
drsfostersmith.com,26.32991101984942,24.355920602327174,56,1
honest.com,23.99726214921287,22.94592744695414,231,1
eurosport.fr,16.254620123203285,15.24435318275154,119,1
cbsaustin.com,24.993839835728952,23.99726214921287,231,1
agentprovocateur.com,24.0,21.418206707734427,116,1
dav.org,29.00479123887748,23.838466803559207,56,1
reactiongifs.com,11.756331279945243,10.759753593429158,56,1
pjrc.com,24.999315537303218,17.752224503764545,48,1
papersowls.com,4.0,2.9075975359342916,56,1
lyst.com,20.999315537303218,19.915126625598905,229,1
ewha.ac.kr,27.953456536618756,15.24435318275154,227,1
chinapp.com,18.99794661190965,16.903490759753595,78,1
ukrkarta.ua,8.999315537303216,8.013689253935661,53,1
gravityforms.com,12.999315537303216,12.802190280629706,20,1
babecolate.com,4.0,3.1759069130732374,51,1
dmm.co.jp,16.057494866529773,15.293634496919918,119,2
uua.org,27.99726214921287,25.661875427789184,57,2
todayshomeowner.com,26.99794661190965,26.001368925393567,52,1
retractionwatch.com,12.0,10.959616700889802,42,1
milanuncios.com,18.99794661190965,14.050650239561945,244,1
goodrx.com,11.000684462696784,9.91375770020534,57,2
outsidethebeltway.com,23.000684462696782,17.963039014373717,50,1
details.com,29.00205338809035,27.928815879534564,49,1
websummit.com,20.999315537303218,20.00273785078713,56,1
stylemixthemes.com,8.999315537303216,7.660506502395619,56,1
gbatemp.net,20.0,19.249828884325805,56,1
proflowers.com,24.996577686516083,24.09034907597536,116,1
away.com,27.381245722108144,26.3709787816564,55,1
vanillaforums.com,16.999315537303218,15.939767282683095,56,1
anymeeting.com,20.0,17.89185489390828,241,1
animalpolitico.com,16.999315537303218,16.00273785078713,56,1
zhlzw.com,15.000684462696784,13.91375770020534,43,1
jmtjmt.com,11.000684462696784,10.245037645448322,36,1
marketoracle.co.uk,16.999315537303218,11.92060232717317,46,1
freesmileys.org,17.998631074606433,16.980150581793293,49,1
shaiyax.com,0.999315537303217,0.0,56,1
pinoypetforum.com,3.997262149212868,2.9952087611225187,52,1
doomby.com,13.998631074606434,11.958932238193018,50,2
lorealparisusa.com,24.0,22.989733059548254,56,1
topman.com,20.999315537303218,20.692676249144423,52,1
inklusion-freiburg.net,1.998631074606434,1.0704996577686516,56,1
daysoftheyear.com,12.999315537303216,10.904859685147159,56,1
anheuser-busch.com,26.99794661190965,25.987679671457904,53,1
robinhood.com,26.99794661190965,25.905544147843944,232,1
freedownloadscenter.com,21.998631074606433,21.00205338809035,49,1
chinavalue.net,20.0,17.83709787816564,38,1
gdcyl.org,17.998631074606433,13.385352498288844,101,1
timeforkids.com,26.99247091033539,24.908966461327857,54,1
coastalliving.com,25.9958932238193,24.908966461327857,232,1
lookuppage.com,17.998631074606433,16.28747433264887,41,2
insurancebusinessmag.com,6.997946611909651,6.0013689253935665,56,1
redocn.com,17.9958932238193,15.496235455167694,42,1
groklaw.net,19.000684462696782,17.00479123887748,45,1
smcsecuritystudents.com,8.999315537303216,7.96167008898015,51,1
zgjrw.com,20.0,18.809034907597535,43,1
nippon.com,31.003422313483917,29.960301163586585,228,1
clevelandart.org,26.001368925393567,20.83778234086242,48,1
html.com,32.99657768651608,26.239561943874058,56,1
tubefilter.com,16.0,11.170431211498974,53,1
denverbroncos.com,28.00273785078713,25.913757700205338,57,1
passeportsante.net,17.9958932238193,16.982888432580424,46,1
bseindia.com,26.99520876112252,23.474332648870636,52,1
pullandbear.com,26.001368925393567,16.79671457905544,56,1
psychiatrictimes.com,24.996577686516083,23.98631074606434,56,1
livescore.com,28.996577686516083,22.46132785763176,116,1
mrctv.org,16.0,11.011635865845312,57,1
j-cast.com,24.0,22.99520876112252,43,1
chambersandpartners.com,24.996577686516083,22.99794661190965,56,1
zeitgeistmovie.com,16.82135523613963,14.822724161533197,51,1
pps.org,27.000684462696782,26.0041067761807,119,2
list25.com,11.000684462696784,10.004106776180699,56,1
sudarshansilk.com,13.998631074606434,12.186173853524982,51,1
movies.com,27.003422313483917,25.99315537303217,55,1
bam.org,31.000684462696782,25.83709787816564,96,1
decider.com,26.001368925393567,24.914442162902123,54,1
mycodes.net,20.999315537303218,17.32785763175907,41,1
idolator.com,17.130732375085557,14.050650239561945,24,1
netfilter.org,22.99794661190965,22.031485284052017,46,1
btselem.org,34.99520876112252,25.00752908966461,50,1
abc27.com,23.000684462696782,21.99041752224504,54,1
articles.org,20.999315537303218,15.233401779603012,56,1
cyberfanatix.com,17.998631074606433,17.00205338809035,47,1
tntdrama.com,21.998631074606433,17.437371663244353,56,1
zvb59.com,4.0,2.9568788501026693,45,1
mygamesonline.org,16.0,14.921286789869953,51,1
wella.com,26.99794661190965,25.987679671457904,57,1
uniquepalette.com,5.9958932238193015,5.4072553045859,56,1
sodapdf.com,12.999315537303216,12.002737850787133,56,1
lordandtaylor.com,26.99794661190965,25.00752908966461,56,1
lambdalegal.org,26.001368925393567,21.00752908966461,57,1
blinkx.com,19.000684462696782,17.418206707734427,119,1
000pc.net,13.998631074606434,11.997262149212867,104,3
juzimi.com,14.001368925393566,8.498288843258042,49,1
goupstate.com,24.996577686516083,23.301848049281315,53,1
webestools.com,12.0,11.329226557152635,51,1
aaup.org,28.00273785078713,25.842573579739906,50,2
fashionnetwork.com,22.99794661190965,21.930184804928132,56,1
startwithwhy.com,15.000684462696784,14.001368925393566,56,1
eltima.com,20.0,19.000684462696782,46,1
edie.net,26.99794661190965,21.976728268309376,49,1
nv.ua,10.001368925393566,4.837782340862423,56,1
reviewcentre.com,23.000684462696782,21.853524982888434,56,1
univ-paris8.fr,28.0,27.000684462696782,46,1
tnooz.com,12.999315537303216,11.000684462696784,56,1
cvedetails.com,12.999315537303216,11.904175222450377,56,1
termpapersworld.com,13.00205338809035,10.989733059548255,56,1
zjstv.com,22.001368925393567,17.404517453798768,40,1
accountingweb.com,24.996577686516083,23.9315537303217,49,2
musicbusinessworldwide.com,8.999315537303216,8.002737850787133,56,1
vansirc.net,14.99794661190965,14.001368925393566,46,1
appcelerator.com,15.000684462696784,13.065023956194388,57,2
duitang.com,19.000684462696782,9.872689938398358,38,1
kantarworldpanel.com,13.998631074606434,12.988364134154688,50,1
forumactif.org,11.000684462696784,10.004106776180699,56,1
theatermania.com,23.99726214921287,23.000684462696782,56,1
tickcounter.com,14.001368925393566,10.351813826146476,56,1
biblebaptistny.org,0.999315537303217,0.16700889801505817,47,1
thesims.com,23.99726214921287,22.986995208761122,54,1
levistrauss.com,26.99520876112252,24.91170431211499,54,1
simpsonsworld.com,20.999315537303218,19.98904859685147,53,1
onrpg.com,20.0,17.919233401779604,50,1
opengeospatial.org,24.999315537303218,21.489390828199863,48,1
pspad.com,20.0,18.91854893908282,51,1
freett.com,23.000684462696782,21.95756331279945,39,1
nvaccess.org,16.0,14.850102669404517,49,1
justdial.com,28.996577686516083,19.794661190965094,56,1
sanparks.org,19.000684462696782,18.633812457221083,56,1
citynews1130.com,11.000684462696784,9.990417522245037,56,1
sketchthemes.com,11.000684462696784,10.004106776180699,56,1
coolors.co,9.998631074606434,5.366187542778919,56,2
whistlerblackcomb.com,26.732375085557837,25.72210814510609,54,1
lasix20.com,0.999315537303217,0.459958932238193,49,1
jrj.com,28.996577686516083,19.57015742642026,230,1
lasvegasnow.com,24.996577686516083,23.98631074606434,54,1
rrstar.com,28.00273785078713,26.740588637919235,53,2
cheapjerseychinabiz.com,3.997262149212868,2.9897330595482545,56,1
sentencingproject.org,33.9958932238193,23.99726214921287,47,1
insidethegames.biz,15.997262149212867,11.7782340862423,56,1
dejanews.com,27.000684462696782,25.913757700205338,116,1
cirrus.com,32.002737850787135,30.915811088295687,232,1
songshuhui.net,16.0,13.289527720739219,43,1
ssh.com,27.603011635865844,26.510609171800137,44,2
getharvest.com,24.0,16.073921971252567,116,1
casinobablogames.com,4.999315537303217,3.997262149212868,48,1
litecoin.org,11.000684462696784,10.546201232032855,56,1
laiwang.com,20.0,18.302532511978097,76,1
ipwatchdog.com,24.0,21.00479123887748,56,1
mycar168.com,21.998631074606433,19.616700889801507,40,1
typepad.fr,18.636550308008214,17.557837097878167,56,1
boreme.com,20.999315537303218,18.91854893908282,51,1
girls-nsk.me,4.999315537303217,4.030116358658453,56,1
raptr.com,18.99794661190965,18.001368925393567,56,1
jpeds.com,16.999315537303218,16.00273785078713,242,1
asnjournals.org,17.998631074606433,16.919917864476385,56,1
hortonworks.com,13.00205338809035,3.9890485968514717,57,1
redhotchilipeppers.com,28.993839835728952,23.51813826146475,30,1
tieyou.com,19.000684462696782,9.59069130732375,37,1
nizkor.org,26.99520876112252,25.4839151266256,56,1
linotype.com,28.56125941136208,27.564681724845997,56,1
ladocumentationfrancaise.fr,20.520191649555098,19.515400410677618,239,1
berkeleyside.com,12.999315537303216,12.0,50,1
moroccoworldnews.com,16.0,10.414784394250514,56,1
pipl.com,25.00205338809035,19.534565366187543,53,1
w88thailand.net,7.000684462696783,6.0041067761806985,42,2
childmind.org,12.999315537303216,12.002737850787133,56,1
bonnaroo.com,20.698151950718685,18.836413415468858,119,1
survivalinternational.org,25.00205338809035,20.005475701574266,56,1
raceresult.com,20.0,19.000684462696782,43,1
calculator.net,25.319644079397673,23.184120465434635,54,1
systransoft.com,26.99520876112252,24.35318275154004,56,1
moovitapp.com,12.999315537303216,7.868583162217659,244,2
fotothing.com,17.998631074606433,16.892539356605067,56,1
saskatchewan.ca,21.95756331279945,15.268993839835728,52,1
wprost.pl,27.95071868583162,25.05681040383299,45,1
greenessays.co.uk,4.999315537303217,3.9671457905544147,56,1
motiliumtablets.com,3.997262149212868,2.11088295687885,56,1
gcaptain.com,20.528405201916495,15.07460643394935,56,1
uid.me,16.0,13.711156741957563,51,1
52z.com,22.001368925393567,18.91854893908282,54,1
totalwar.com,23.994524298425734,22.981519507186857,52,1
forbesindia.com,23.000684462696782,21.913757700205338,233,1
cloudaccess.host,8.999315537303216,7.055441478439425,83,1
sfbg.com,27.000684462696782,25.998631074606433,47,1
the-tls.co.uk,25.998631074606433,23.912388774811774,244,1
infojobs.net,30.99794661190965,21.8507871321013,231,1
startupgrind.com,12.999315537303216,10.99794661190965,116,1
nobody.jp,13.015742642026009,12.019164955509925,44,1
onedesigns.com,20.0,19.003422313483917,56,1
canada-choice.com,12.0,10.956878850102669,48,1
pta.org,33.998631074606436,23.99726214921287,96,1
conservatimes.com,0.999315537303217,0.0,107,1
gillette.com,27.99726214921287,26.986995208761122,116,1
kpi.ua,15.000684462696784,13.927446954140999,45,1
boomeranggmail.com,12.996577686516085,11.000684462696784,50,2
jr-central.co.jp,26.06160164271047,25.065023956194388,56,1
metalinjection.net,20.0,18.49965776865161,54,1
mcny.org,27.000684462696782,25.83709787816564,57,1
gamebrott.com,8.0,6.91854893908282,56,1
williamlong.info,17.998631074606433,16.840520191649556,104,1
17track.net,13.00205338809035,11.033538672142368,48,1
sdtimes.com,25.00205338809035,22.0041067761807,57,1
denver.org,26.99794661190965,26.001368925393567,103,1
storm2k.org,20.0,18.95687885010267,51,1
humanrightsfirst.org,22.001368925393567,17.037645448323065,56,1
thefancy.com,24.0,21.481177275838466,116,1
hauteliving.com,18.99794661190965,16.993839835728952,51,1
fidh.org,23.000684462696782,21.916495550992472,51,1
crowdstrike.com,16.0,8.394250513347023,56,1
domainvip.com,22.99794661190965,17.724845995893222,48,1
coretrax.net,12.0,7.84394250513347,119,1
sysaid.com,20.999315537303218,20.00273785078713,31,1
gizmodo.jp,11.039014373716633,10.042436687200547,231,1
asahi.co.jp,5.0130047912388775,4.016427104722792,231,1
brenebrown.com,21.00205338809035,15.236139630390143,56,1
vigrageneic.com,0.999315537303217,0.2546201232032854,48,1
twitterfeed.com,16.0,15.003422313483915,221,1
corante.com,22.99794661190965,21.166324435318277,56,1
biology-online.org,20.999315537303218,20.00273785078713,56,1
beyblade-games.net,9.998631074606434,9.084188911704311,51,1
nwa.com,31.000684462696782,29.932922655715263,240,1
watchguard.com,26.99794661190965,24.914442162902123,27,1
tower.jp,22.012320328542096,21.01574264202601,44,1
aclweb.org,29.00205338809035,24.210814510609172,43,1
maxcdn.com,13.995893223819301,11.912388774811772,50,1
whispersystems.org,11.000684462696784,9.908281998631075,232,1
cirad.fr,28.0,27.000684462696782,50,1
azom.com,23.000684462696782,21.905544147843944,56,1
pressconnects.com,25.9958932238193,24.147843942505133,53,1
kaptest.com,25.998631074606433,23.98631074606434,232,1
budurl.com,13.998631074606434,12.933607118412047,216,1
lupus.org,26.99794661190965,26.412046543463383,57,1
switched.com,24.996577686516083,23.90965092402464,51,1
journalistsresource.org,13.998631074606434,12.83504449007529,57,1
gmfus.org,32.99931553730322,24.632443531827516,56,1
ocks.org,12.0,10.921286789869953,56,1
viagrahsk.com,1.998631074606434,0.8870636550308009,49,1
littlefreelibrary.org,12.0,7.000684462696783,51,1
servicecenterteam.com,10.767967145790555,9.77138945927447,49,1
modxcloud.com,11.000684462696784,10.004106776180699,50,1
7910.org,17.00205338809035,14.948665297741274,46,1
thekingcenter.org,29.00205338809035,22.543463381245722,57,1
shewrites.com,20.0,17.7741273100616,56,1
opensubtitles.org,16.999315537303218,16.00273785078713,56,1
114chn.com,17.998631074606433,17.12251882272416,215,2
georgiaaquarium.org,25.998631074606433,17.464750171115675,57,1
