cons,averageTTL,active,life,Domain Name,target
1,43,3.994524298,4.999315537,cgclimatechange.com,0
1,56,19.04996578,20,tasmaniantimes.com,0
1,48,16.59137577,20.99931554,phytochemicals.info,0
1,56,24.25188227,27.9945243,synthmuseum.com,0
1,40,4.922655715,5.998631075,58banyou.net,0
1,56,4.991101985,5.998631075,cheapnfljerseys7k.com,0
1,119,0,0.999315537,wholesalecheapnbajerseysonline.com,0
1,119,22.99247091,29.99863107,vetjobs.com,0
1,45,0.010951403,0.999315537,bucha.net.ua,0
1,231,12.90622861,13.99863107,perfectomobile.com,0
1,54,14.75427789,18.00136893,neoformix.com,0
1,119,3.000684463,5.998631075,mattglenovich.com,0
1,49,13.67282683,16,windows7news.com,0
1,57,21.00205339,22.99794661,alcoholscreening.org,0
1,49,0.008213552,0.999315537,mksrplumbingandheating.co.uk,0
1,119,17.00205339,17.99863107,scalr.com,0
1,119,8.002737851,12.99931554,hotelwifitest.com,0
2,45,0.090349076,0.999315537,all3all.cz,0
1,56,0.167008898,0.999315537,how-to-setup.org,0
1,56,14.82819986,16,pdfmerge.com,0
1,56,13.00205339,13.99863107,2leep.com,0
2,56,0.188911704,1.998631075,offiice-setup.net,0
1,49,21.9028063,26.00136893,htfr.com,0
1,56,27.00342231,27.99726215,charity.org,0
1,57,9.002053388,9.998631075,nvd3.org,0
1,56,6.893908282,8,ubports.com,0
1,50,13.2347707,15.65776865,ardupilot.com,0
1,45,21.9247091,31.00068446,zfin.org,0
1,48,0.977412731,4.002737851,wholesale-cheap-nfl-jerseys.com,0
1,48,11.95893224,12.99931554,mylanguages.org,0
1,57,22.02053388,25.00205339,templetonprize.org,0
1,45,26.54072553,26.99794661,samag.com,0
1,56,3.112936345,3.997262149,cheapjerseys91s.com,0
1,50,0.747433265,2.997946612,help17.com,0
1,48,13.96577687,14.99794661,jiazhuang6.com,0
1,54,18.9705681,24,moneykit.net,0
1,30,13.99863107,14.99794661,openresty.com,0
1,56,2.940451745,3.997262149,gb74.com,0
1,51,0.845995893,6.001368925,gnodev.com,0
1,241,16.0054757,16.99931554,usacctv.org,0
1,49,0,0.999315537,miruca.tv,0
1,232,21.00205339,21.99863107,themonroetimes.com,0
1,56,8.002737851,8.999315537,crazylister.com,0
1,48,17.97672827,19.00068446,neonet.ua,0
1,52,4.689938398,16.99931554,edisk.cz,0
1,45,8.449007529,9.998631075,viefrancigene.org,0
1,45,13.95756331,14.99794661,gruz200.com,0
1,231,19.96167009,21.99863107,roberthalf.ca,0
1,49,12.862423,13.99863107,qudaoyiqi.com,0
1,242,16.65160849,17.66187543,softlayer.net,0
1,56,4.941820671,5.998631075,hirata-coolingoff.net,0
2,49,16.94455852,17.99863107,xxbh.net,0
1,244,24.91170431,27.00342231,iqos.com,0
1,49,5.062286105,8,hkxiaopan.com,0
1,56,14.92676249,17.00205339,educapeques.com,0
1,51,8.966461328,9.998631075,game-icons.net,0
2,53,14.81724846,20,apptrigger.com,0
1,57,5.002053388,5.998631075,caprivacy.org,0
1,111,0.002737851,1.002053388,dreaminofsweets.com,0
1,56,8,8.999315537,resume-for-you.com,0
1,41,15.61670089,16.99931554,guneymutfak.com,0
1,48,6.830937714,8,startingelectronics.org,0
1,51,13.65913758,14.65571526,gapsdiet.com,0
1,44,13.99589322,16.91718001,cylex.pl,0
1,119,12.0054757,12.99931554,iceimg.com,0
1,48,14.12183436,15.1266256,educpros.fr,0
1,48,16.24640657,20,quanji.net,0
1,51,19.19780972,20.07665982,versailles.fr,0
1,47,6.080766598,8,lathifafoundation.com,0
1,47,15.00342231,16,lcbn.com,0
1,56,16.91991786,19.00068446,wildfox.com,0
1,50,1.002053388,0.999315537,karshenascenter.com,0
1,47,22.00410678,23.00068446,fabcats.org,0
1,48,9.984941821,10.99794661,werindia.com,0
1,116,1.749486653,2.001368925,lvweijin.com,0
1,45,5.943874059,7.000684463,cafetinhoc.net,0
1,48,8.952772074,9.995893224,sympro.biz,0
1,56,12.94729637,18.00136893,autosportlabs.com,0
1,244,12.98836413,13.99863107,iwillvote.com,0
1,56,3.915126626,4.999315537,nytimescrosswordanswers.net,0
1,49,0.013689254,0.999315537,nikeshoesdiscountos.us,0
1,50,24.99931554,25.99589322,rancholapuerta.com,0
1,47,2.231348392,5.998631075,nistomsa.com,0
1,53,14.12457221,15.00068446,imslp.info,0
1,42,1.226557153,4.999315537,serverhost.review,0
1,46,2.042436687,3.000684463,mulberryhandbagsoutlet.co.uk,0
1,241,23.68514716,24.99657769,fruitlogistica.com,0
1,56,15.17316906,16,spdfoundation.net,0
1,42,11.00068446,13.99863107,bleachtourism.com,0
1,53,14.98973306,16,britishmuseumshoponline.org,0
1,51,6.997946612,9.002053388,dawnrayco.com,0
1,240,8.944558522,10.99794661,dastagarri.com,0
1,57,13.91649555,15.00068446,generocity.org,0
1,48,5.002053388,5.998631075,bulltile.com,0
1,43,5.002053388,5.998631075,coversresource.com,0
1,49,11.95345654,12.99931554,garagepal.com,0
1,56,23.90965092,24.99657769,lauryn-hill.com,0
1,56,10.89938398,14.00136893,pappaspost.com,0
1,41,16.48186174,21.99863107,t139.com,0
1,232,21.00205339,21.99863107,redhatsociety.com,0
1,47,0,0.999315537,bigzoo.net,0
1,48,3.961670089,4.999315537,sdacap.com,0
1,77,22.00410678,23.00068446,itslaw.com,0
1,47,21.00205339,21.99863107,horsepowerfreaks.com,0
1,56,25.66461328,35.00342231,marriagebuilders.com,0
1,46,15.00616016,17.50034223,flystl.com,0
1,57,25.54140999,27.99726215,ishof.org,0
1,96,21.52224504,26.00136893,musicalamerica.com,0
1,40,11.75906913,20,pmcaff.com,0
1,43,25.97399042,26.99794661,maginnovision.com,0
1,119,18.00410678,19.00068446,bodiestheexhibition.com,0
1,206,10.90759754,12,biblioboard.com,0
1,57,10.90759754,12,qasymphony.com,0
1,45,3.93155373,4.999315537,qzwgy.com,0
1,43,15.00342231,16,sizlopedia.com,0
1,52,9.837097878,12,theglobalobservatory.org,0
1,232,20.03011636,20.38056126,forsythtech.edu,0
1,56,23.90965092,25.99315537,adventureisland.com,0
1,48,14.04243669,18.00136893,fathom.info,0
1,242,23.98631075,24.99657769,edhec.com,0
1,49,17.9192334,18.99794661,ijdh.org,0
1,119,6.691307324,11.00068446,rejoiner.com,0
1,46,25.90006845,27.9945243,claus.com,0
1,51,18.7980835,19.00068446,skysails.info,0
1,49,9.002053388,9.998631075,lymphedemadirectory.com,0
1,50,24,24.99657769,travelmyrtlebeach.com,0
1,56,7.939767283,8.999315537,go2article.com,0
1,42,5.973990418,6.997946612,budifishfarm.com,0
1,56,0.246406571,0.999315537,judi-bandarqq.info,0
1,47,14.00136893,15.00068446,myforums.org.ua,0
1,116,23.00068446,24.99657769,avguide.com,0
2,40,13.44010951,22.00136893,boobooke.com,0
1,49,1.916495551,3.000684463,impactante.tv,0
1,49,25.00752909,26.00136893,hbd.org,0
1,43,17.99863107,19.00068446,pixelpracht.net,0
1,56,24.45174538,26.99520876,ilsa.org,0
1,56,24.85420945,25.99863107,cannabis.com,0
1,50,9.984941821,10.99794661,cube-tablet.com,0
1,50,9.993155373,11.00068446,qupzilla.com,0
1,56,17.00205339,17.99863107,whatsmyuseragent.com,0
1,46,16.47091034,18.99794661,libssh2.org,0
1,48,11.90143737,12.99931554,njthjc.com,0
1,45,4.785763176,5.998631075,91rxy.com,0
1,113,0.005475702,0.999315537,tavern99.com,0
2,49,15.87679671,16.99931554,allover30.com,0
1,113,20.44353183,28.99931554,any-village.com,0
1,44,12.01916496,13.01574264,kanpaku.jp,0
1,53,15.96714579,16.99931554,home-sex-tapes.com,0
1,57,7.956194387,8.999315537,gifmagazine.net,0
1,50,0.90349076,4.999315537,yxsprayer.com,0
1,48,21.97946612,22.99794661,nationalfertilizers.com,0
1,51,7.742642026,16.99931554,josefacchin.com,0
1,44,9.040383299,10.03696099,takaratomymall.jp,0
1,56,13.00205339,13.99863107,healthy-delicious.com,0
1,49,10.0752909,11.00068446,gwgx.com,0
1,48,10.00410678,11.00068446,damesdeperlage.org,0
1,38,17.25941136,23.8384668,moneytoday.co.kr,0
1,50,21.85626283,24,vaincrelamuco.org,0
1,240,24.99931554,25.99589322,clarence.com,0
1,57,10.00410678,11.00068446,thetig.com,0
1,43,6.99247091,8,pavitrainstitute.com,0
1,103,18.56810404,23.00068446,jilong.net,0
1,56,17.7303217,20.09308693,makewebeasy.com,0
1,49,8,9.995893224,theinspiredtreehouse.com,0
1,56,7.003422313,8,pgsui.com,0
1,50,7.003422313,8.999315537,influence-central.com,0
1,50,19.01163587,21.00205339,vector-images.com,0
1,232,21.65639973,31.00068446,givainc.com,0
1,52,18.01232033,19.00068446,ashtangayoga.info,0
1,56,9.98220397,10.99794661,kitchensdoorsxpress.com,0
1,47,2.340862423,4.999315537,myhiaa.com,0
1,47,14.01505818,15.00068446,virtualmetrix.com,0
1,52,11.3045859,15.00068446,citizensuk.org,0
1,116,2.001368925,4,genuinesoftware.co.uk,0
1,50,15.98083504,17.99863107,delfontmackintosh.co.uk,0
1,51,12.00273785,13.99863107,kristenbellrd.com,0
1,43,10.275154,11.05817933,verce.jp,0
1,46,13.99589322,14.99794661,evocsports.com,0
1,42,3.679671458,4.999315537,dizangjingzy.com,0
2,57,12.98288843,15.00068446,33across.com,0
2,44,0.97467488,1.998631075,gccaspian.com,0
1,56,2.425735797,8,chempirate.com,0
1,56,21.32238193,23.99726215,camfed.org,0
1,57,16.98836413,17.99863107,amazinavenue.com,0
1,41,10.39014374,12,fantizi5.com,0
1,48,15.00342231,16,theturboforums.com,0
1,56,10.74606434,13.00205339,artsatl.com,0
1,47,2.986995209,4.999315537,digitaledze.com,0
1,56,12.85420945,13.99863107,newsme.com.ua,0
1,78,13.83709788,15.00068446,cbnweek.com,0
1,50,17.82067077,18.99794661,tourismcambodia.org,0
3,111,0.999315537,1.998631075,ooo82.com,0
1,50,4.002737851,4.999315537,nblax520.com,0
1,229,16.90622861,17.99863107,iglucruise.com,0
1,119,15.08829569,16.99931554,mayorsagainstillegalguns.org,0
1,56,10.0862423,11.99726215,thisisstory.com,0
1,45,18.91581109,20,contact.com.ua,0
1,49,8.917180014,9.998631075,wintips.org,0
1,49,0.079397673,0.999315537,replica-watches.com.co,0
1,216,11.95619439,12.99931554,fhfcyy.net,0
1,56,10.28336756,18.00136893,thenanfang.com,0
1,56,5.993155373,7.000684463,lifeunified.com,0
1,56,19.00342231,20,soundofhope.org,0
1,54,15.00068446,15.99726215,123articleonline.com,0
1,49,9.557837098,13.99863107,angryjoeshow.com,0
2,103,23.95893224,26.99520876,ffcmh.org,0
1,43,19.91238877,20.99931554,stsky.com,0
1,116,4.364134155,10.00136893,britishcondoms.uk,0
1,32,17.908282,19.00068446,weldingweb.com,0
1,56,10.50787132,12,any-data-recovery.com,0
1,48,20.93086927,22.99794661,discovertasmania.com,0
1,49,12.99931554,13.99863107,helloeco.com,0
1,57,10.00136893,20,laprensasa.com,0
1,57,20.15331964,20.50376454,mwcc.edu,0
1,37,2.929500342,4,onpc.site,0
1,236,15.70157426,18.99794661,votrongnghia.com,0
1,239,19.83572895,24.99931554,ideo.org,0
1,50,0.495550992,1.998631075,zumodrive.com,0
1,103,20.14236824,20.48186174,surry.edu,0
1,39,7.000684463,7.997262149,jaysciencetech.com,0
1,57,25.4017796,26.39835729,premierespeakers.com,0
1,50,19.00342231,20,anomali.com,0
1,50,9.979466119,10.99794661,glipho.com,0
1,119,13.00205339,13.99863107,chessbin.com,0
1,56,25.00205339,25.99863107,itcfonts.com,0
1,40,0,0.999315537,sandiegochargersteamonline.com,0
1,56,23.90965092,24.99657769,ortho.com,0
1,57,16,16.99931554,instablogs.com,0
1,51,24.99931554,25.99315537,cap-press.com,0
1,56,12.00273785,12.99931554,tauday.com,0
1,49,19.9890486,20.99931554,iflr1000.com,0
1,54,12.05749487,12.99931554,planetbiometrics.com,0
1,47,19.6495551,22.00136893,turbobricks.com,0
1,45,17.99863107,19.00068446,ultramixer.com,0
1,56,26.45037645,29.99863107,cuj.com,0
2,56,18.954141,22.00136893,rssweather.com,0
2,47,26.00410678,30.99794661,sspc.org,0
1,57,15.00068446,15.99726215,recruitloop.com,0
1,49,22.00136893,23.00068446,gim-international.com,0
1,56,21.79055441,26.00136893,hasbrouck.org,0
1,119,11.41409993,14.99794661,americangoat.org,0
1,56,20.50924025,21.99863107,medscimonit.com,0
1,46,16.91444216,17.99863107,fsfla.org,0
1,56,15.93429158,16.99931554,shoutfile.com,0
1,48,0.013689254,0.999315537,viewcarinsurancerates.info,0
1,42,17.17453799,21.99589322,huedu.net,0
1,41,14.03969884,15.03627652,sublimestore.jp,0
1,233,19.64134155,20.99931554,ab-road.net,0
1,56,7.003422313,8,meatloafandmelodrama.com,0
1,243,4.676249144,7.000684463,wasabisys.com,0
1,240,0.917180014,1.998631075,digigoose.com,0
1,42,0.016427105,0.999315537,kentuckycardinal.biz,0
1,119,24.79671458,25.99589322,c21ivr.com,0
1,119,7.40862423,8,slinginsteel.com,0
1,47,10.9596167,12,mariamackphotography.com,0
1,48,8.876112252,12,mojewypieki.com,0
1,47,12.61327858,13.99863107,wolnemedia.net,0
1,231,10.91307324,12,faithgateway.com,0
1,44,20.75290897,20.99931554,pravoslavieto.com,0
2,44,15.91512663,16.99657769,115007.com,0
1,44,12.00273785,12.99931554,business-punk.com,0
1,47,14.54893908,15.20876112,alenya.fr,0
1,231,14.14373717,16,epcregister.com,0
1,56,10.00684463,11.00068446,switchbacktravel.com,0
1,242,24.93908282,26.00136893,botanic.com,0
1,56,18.9431896,20,weather-watch.com,0
1,47,16.13415469,16.99931554,fotos.ua,0
2,45,0.016427105,0.999315537,appsclash.com,0
1,51,17.96303901,19.00068446,forumlibertas.com,0
1,50,9.002053388,9.998631075,withfoodandlove.com,0
1,39,1.002053388,1.998631075,guohuasuliao.com,0
1,56,8.002737851,9.998631075,tinyhousebuild.com,0
1,56,21.01300479,21.99863107,wilkinsonpc.com.co,0
1,56,1.629021218,1.998631075,hrxjg.com,0
1,119,7.20054757,8.999315537,kenoby.com,0
1,50,8.911704312,9.998631075,verizoncenterpremium.com,0
1,50,11.52361396,16.99931554,aerbook.com,0
1,52,13.09787817,13.99863107,skimbacolifestyle.com,0
1,119,12.00273785,12.99931554,ciclavia.org,0
1,48,23.00068446,24.99931554,monmouthcoffee.co.uk,0
1,53,14.0752909,17.00205339,btchflcks.com,0
1,56,2.43394935,4.999315537,tarot-telefonico.net,0
1,103,20.82409309,29.99863107,carolinatheatre.org,0
1,56,3.285420945,13.00205339,minecraft-server-list.com,0
1,46,0.013689254,0.999315537,tiffanyandco.net.co,0
1,56,0,0.999315537,beylikduzuescortbayan.com,0
1,119,24.99657769,25.99315537,groveparkinn.com,0
1,50,19.01163587,21.99863107,vikmuniz.net,0
1,48,0,0.999315537,izmircebimde.com,0
1,47,12.93360712,13.99863107,panoptykon.org,0
1,116,12.92539357,17.99863107,farmigo.com,0
1,47,0.678986995,2.997946612,longchamphandbagss.org.uk,0
1,49,3.017111567,4,cmlawchambers.com,0
1,107,0.733744011,1.998631075,viagramnkjm.com,0
1,56,11.00068446,12.99931554,disabilitynewsservice.com,0
1,46,21.95482546,24,merlinmotorsport.co.uk,0
1,56,16.83230664,18.99794661,ypdcrime.com,0
1,103,11.00342231,13.00205339,visitgreaterpalmsprings.com,0
1,42,10.04517454,11.04175222,unixi.jp,0
1,56,23.00342231,24.99931554,philosophersguild.com,0
1,50,25.93839836,26.99794661,scv.org,0
1,47,18.00136893,18.99794661,developertutorials.com,0
1,51,12.94729637,16.99931554,martynchild.co.uk,0
1,43,24.0109514,27.99726215,cbmm.org,0
2,56,14.00410678,19.00068446,accoya.com,0
1,51,18.73785079,24,pinballmuseum.org,0
1,119,19.11019849,20,shopkitson.com,0
1,57,15.99726215,20.99931554,louisarmstronghouse.org,0
2,238,25.83162218,30.99520876,seeingeye.org,0
1,40,5.87816564,7.000684463,maowushi.net,0
1,47,6.01779603,11.00068446,padmacoachingclasses.com,0
1,239,13.97125257,16,northcountyspeech.com,0
1,43,12.00273785,12.99931554,puppystud.com,0
1,50,22.00410678,23.00068446,santanarow.com,0
1,43,13.00205339,22.99794661,macroevolution.net,0
1,56,18.92128679,20,aoghs.org,0
1,222,11.00342231,12,khanacademy.com,0
1,56,24.83504449,27.99726215,elpc.org,0
1,56,22.00410678,23.00068446,semiconductors.org,0
1,56,26.00136893,26.99794661,grivel.com,0
1,53,6.004106776,8,kitchen-supplystore.com,0
1,241,11.07460643,15.00068446,victorveysey.org,0
1,56,25.91101985,26.99794661,band-aid.com,0
1,41,22.83367556,27.99726215,leadershipinstitute.org,0
1,56,10.00136893,10.99794661,nerdgraph.com,0
1,56,24.45722108,28.71457906,tnl.net,0
1,46,23.99178645,28.99931554,challenger.org,0
1,53,16.99931554,17.99589322,diffbot.com,0
1,51,17.99863107,19.00068446,xwiki.com,0
1,56,22.43394935,23.00068446,correodelsur.com,0
2,47,1.445585216,3.000684463,aeeboo.com,0
1,239,23.37577002,25.99863107,virginmobile.com,0
1,45,3.994524298,4.999315537,xrkky.com,0
1,48,14.00136893,14.99794661,truecrimereport.com,0
1,36,8.320328542,8.999315537,sangzishequ.com,0
1,56,25.83983573,30.99794661,joycefdn.org,0
2,49,22.31074606,25.00205339,coolquiz.com,0
1,49,25.28405202,27.99726215,acnp.org,0
1,56,13.97399042,15.00068446,shirasmane.com,0
1,46,23.80835044,33.80698152,fibreglast.com,0
1,46,16.90896646,17.99863107,photoshopnews.com,0
1,119,5.327857632,6.997946612,agrawalharshit.com,0
1,41,5.965776865,8.999315537,asrjetsjournal.org,0
1,56,17.00205339,17.99863107,seo-browser.com,0
1,56,20.92265572,21.99863107,crime-research.org,0
1,50,20.08487337,22.99794661,mp3-tech.org,0
1,42,4.97467488,5.998631075,jixiezone.com,0
1,49,8.010951403,9.998631075,comcapfactoring.org,0
1,56,6.395619439,8,ideastand.com,0
1,51,14.58726899,16.99931554,zhcpic.com,0
1,49,12.00273785,12.99931554,technocrazed.com,0
1,45,17.61533196,18.61190965,vividvideoclips.com,0
1,51,26.03969884,26.99794661,budde.com,0
1,49,8.117727584,8.999315537,fivelige.net,0
1,51,9.960301164,11.99726215,china168.biz,0
1,56,9.002053388,9.998631075,thisgalcooks.com,0
1,77,6.896646133,8,dlszywz.com,0
1,49,7.375770021,12,dead-cells.com,0
1,102,4.960985626,5.998631075,avloil.com,0
1,53,23.99726215,24.99931554,sussexpast.co.uk,0
1,51,8.980150582,9.998631075,itsgutterbclean.co.uk,0
1,40,9.53045859,12,fqpai.com,0
1,56,3.986310746,4.999315537,icomarks.com,0
1,51,14.98425736,16,divertissonsnous.com,0
1,109,9.971252567,10.99794661,yufenghg.com,0
2,54,23.99726215,24.99931554,reebok.co.uk,0
1,56,0.142368241,0.999315537,cialisessale.com,0
1,43,13.47843943,14.99794661,514200.com,0
1,51,26.97330595,32.00273785,nwfolklife.org,0
1,40,3.89596167,6.001368925,fueldoctorcruise.com,0
1,46,25.03764545,25.99589322,zenspider.com,0
1,14,8.796714579,10.99794661,inmiga.com,0
1,56,18.23408624,19.00068446,goldentours.com,0
1,56,11.92334018,13.99863107,stateofgreen.com,0
1,42,0.013689254,0.999315537,northface-clearance.us,0
1,114,23.93429158,24.99657769,strawberybanke.org,0
1,47,9.002053388,9.998631075,changingthegameproject.com,0
1,224,22.99794661,24.99383984,shopwell.com,0
1,50,10.09993155,11.00068446,jeffknupp.com,0
1,50,17.01300479,22.00136893,musicforall.org,0
1,57,19.60574949,28,hvac.com,0
1,48,2.069815195,1.998631075,mnm777.com,0
1,51,13.0349076,13.99863107,ruta-service.com.ua,0
1,49,17.9247091,20,puppyfind.com,0
1,54,14.6255989,17.99863107,hexler.net,0
1,57,22.33264887,24,pelgranepress.com,0
1,56,13.83709788,14.83367556,fetchapp.com,0
1,42,16.97741273,21.99863107,tksv.org,0
1,244,24.11225188,24.99931554,anglingdirect.co.uk,0
1,38,13.53045859,14.99794661,freshtogo.com,0
2,45,4.993839836,5.998631075,wood-design.com.ua,0
1,48,0.66255989,0.999315537,sachhaymoingay.com,0
1,56,10.19849418,11.00068446,cst.org.uk,0
1,46,24.94729637,26.00136893,cuatrecasas.com,0
1,236,16.64339493,20.99931554,villafanestudios.com,0
1,46,11.90417522,12.99931554,runorm.com,0
1,45,22.83641342,26.00136893,leper.org,0
1,221,25.52772074,26.06433949,sonycsl.co.jp,0
1,56,9.700205339,12,cmajopen.ca,0
1,43,3.978097194,4.999315537,bilgisozlugu.com,0
1,56,21.00205339,21.99863107,powerplate.com,0
1,57,10.95687885,12,pusheen.com,0
1,220,8.013689254,8.996577687,justyo.co,0
1,119,16.00273785,16.99931554,friendlyatheist.com,0
1,241,23.75633128,23.99726215,jewishpublicaffairs.org,0
1,116,8.848733744,14.00136893,plusacumen.org,0
1,56,7.945242984,8.999315537,fulltimewin.com,0
1,37,5.018480493,6.015058179,anpi-info.jp,0
1,243,24.89801506,26.99520876,motorcraft.com,0
1,57,4.999315537,9.995893224,seabirdfin.com,0
1,56,27.33470226,28.33127995,autos.com,0
1,119,4.002737851,4.999315537,basketballsportsshop.com,0
1,50,10.98151951,11.99726215,unotelly.com,0
1,56,23.99726215,25.99589322,bango.com,0
1,48,3.000684463,4,pokerrepublikid.com,0
1,46,11.89596167,13.00205339,socialenginepro.com,0
1,57,25.00479124,26.00136893,lcmm.org,0
1,57,24.83778234,25.99589322,massbio.org,0
2,53,10.99794661,12,myy.me,0
1,43,6.918548939,8,youloop.org,0
1,56,22.47775496,28.00273785,suttonplace.com,0
1,52,20.12320329,20.99931554,textilemuseum.ca,0
3,46,19.79192334,20.99931554,1000ventures.com,0
1,47,17.99863107,18.99794661,weatherstreet.com,0
1,42,7.381245722,8,ajansesperto.com,0
1,46,15.78097194,16.99931554,colorjack.com,0
1,56,20.00273785,20.99931554,powertraveller.com,0
1,57,18.89117043,20.99931554,ampagency.com,0
1,116,22.01232033,23.9945243,golobos.com,0
1,56,22.91307324,24,scrolls.com,0
3,42,10.97604381,12,kkk71assubaylar.org,0
1,30,7.939767283,8.999315537,huvrtech.com,0
1,53,14.66392882,20,poj.org,0
1,47,11.00068446,12,radioactiveathome.org,0
1,112,20.81587953,21.89459274,comnet.ca,0
2,43,1.850787132,11.00068446,cclaf.net,0
1,238,26.91307324,28.99657769,nexis.com,0
1,116,13.73853525,23.00068446,soccerstand.com,0
1,52,4.125941136,4.996577687,impossiblegame.co,0
1,49,15.94798084,16.99931554,myplick.com,0
1,48,6.625598905,11.00068446,pshezi.com,0
1,46,15.93702943,16.99931554,bp-system.com,0
1,46,16,16.99657769,december212012.com,0
1,50,0.917180014,1.998631075,ereplicabag.com,0
1,57,21.98220397,22.99520876,chemistrycentral.com,0
1,55,20.75564682,21.99863107,click-url.com,0
1,47,20.99383984,21.99863107,mpfr.org,0
1,109,0.97467488,1.998631075,nlxlib.com,0
1,116,0.002737851,1.002053388,yl-hj.com,0
1,56,5.35523614,10.99794661,somuchbetterwithage.com,0
1,56,0.996577687,1.998631075,trumanseniorliving.org,0
1,56,11.94524298,12.99931554,linuxfire.info,0
1,45,22.89938398,23.99726215,sanuki.com,0
1,50,14.00410678,15.00068446,kungligporr.com,0
1,116,1.872689938,2.995208761,sandouent.com,0
1,49,16.86516085,18.99794661,celebboots.com,0
1,49,20.58042437,24,moreward.com,0
1,235,15.06091718,20.99931554,u51.com,0
1,46,17.2128679,17.99863107,german-bash.org,0
1,57,21.86995209,22.99794661,labc.co.uk,0
1,48,21.21560575,29.99863107,u3a.org.uk,0
1,46,5.979466119,7.000684463,wioninternet.net,0
2,119,1.002053388,1.998631075,aadityaoverseasconsultants.com,0
1,78,11.99178645,16.99931554,chbcnet.com,0
1,102,5.94934976,7.000684463,sdtyjsjx.com,0
1,56,9.960301164,11.00068446,deciem.com,0
1,56,26.00958248,32.99931554,pravda.com,0
1,49,22.27241615,23.22245038,cnd.fr,0
2,103,11.91238877,19.99726215,100zp.com,0
1,56,7.186858316,8,webtrackker.com,0
1,106,16.88158795,17.99863107,cjsdn.net,0
1,85,16.00273785,17.5742642,seafight.com,0
1,107,0.815879535,1.998631075,dottedloop.com,0
1,56,9.979466119,12.99931554,dukope.com,0
1,107,1.919233402,3.000684463,hoxoc.com,0
2,44,0,1.998631075,footballvikingsofficialshops.com,0
1,53,18.00410678,21.00205339,delawareriverwaterfront.com,0
2,48,12.00273785,13.99863107,yaadanbraad.com,0
1,116,5.004791239,12.99931554,fromdev.com,0
1,56,0.013689254,0.999315537,northfacejackets-outlet.us,0
1,46,9.00752909,9.998631075,neoncontrolsindia.com,0
1,54,0.553045859,0.999315537,carinsurancerut.info,0
1,31,25.99315537,28.99931554,tacocabana.com,0
1,50,5.785078713,6.997946612,freshcloud.cz,0
1,109,13.94934976,20,b2bic.com,0
1,240,8.002737851,8.999315537,teknelconnectors.com,0
1,56,8.925393566,10.99520876,wpdaily.co,0
1,47,13.96030116,15.00068446,mymoneycoach.ca,0
2,57,16.98836413,17.99863107,lookoutlanding.com,0
1,56,10.88021903,15.00068446,mission-bbq.com,0
1,48,18.954141,19.99726215,tadias.com,0
1,56,23.99726215,24.99383984,thejewishnews.com,0
1,116,13.03216975,13.99863107,goinghometoroost.com,0
1,50,9.932922656,10.99794661,likesasap.com,0
1,52,20.93086927,21.99863107,giambattistavalli.com,0
1,56,11.07734428,12,sialparis.fr,0
1,50,10.20944559,12,artplaceamerica.org,0
1,103,14.00136893,15.00068446,wikilengua.org,0
1,50,18.47227926,23.9945243,trailjournals.com,0
1,49,3.783709788,4.999315537,mad4milk.net,0
1,116,12.01368925,12.99931554,divorcesupportformen.com,0
1,236,14.9431896,16,roswellufomuseum.com,0
1,236,4,5.998631075,westshawcotecottage.co.uk,0
1,50,0.563997262,1.998631075,doubledutchproductions.com,0
1,51,21.99041752,23.00068446,leffe.com,0
1,57,17.00205339,17.99863107,darkenergysurvey.org,0
1,46,25.00205339,25.99863107,parasound.com,0
1,57,21.41273101,24,cynopsis.com,0
1,110,26.00410678,26.14099932,porschedealer.com,0
1,108,15.83572895,19.00068446,co-opfs.org,0
1,108,0,0.999315537,techsolutions-usa.com,0
1,56,7.942505133,8.999315537,prusaprinters.org,0
2,30,14.90759754,16,essentialaccessibility.com,0
1,50,22.00684463,24.99931554,centralfloridazoo.org,0
1,57,16.47364819,20,uclalawreview.org,0
1,42,20.98562628,21.99863107,iofc.org,0
1,48,7.912388775,8.999315537,demeth.net,0
1,56,22.00410678,23.00068446,shotgunworld.com,0
1,42,7.679671458,15.00068446,gonulakcan.com,0
1,56,7.208761123,10.00136893,registerednursing.org,0
1,238,23.63039014,29.00479124,kerrygroup.com,0
1,50,28.88158795,32.01916496,hastings.edu,0
2,115,23.53182752,23.76728268,allcovered.com,0
1,46,20.87611225,21.99589322,itotd.com,0
1,243,25.98767967,26.99794661,wardsci.com,0
1,119,1.002053388,1.998631075,luckypatcher.pro,0
1,221,14.9596167,16,sematext.com,0
1,231,23.00342231,24,highfidelity.com,0
2,52,19.95893224,20.99931554,ssclg.com,0
1,48,3.92881588,4.999315537,ebishe.com,0
1,56,14.91581109,16,bonniercorp.com,0
2,49,4.421629021,4.999315537,iiraadi.com,0
1,49,7.003422313,8,nigeriamessageboard.com,0
1,54,10.91581109,12,soundstudiesblog.com,0
1,50,26.91033539,27.99726215,deckers.com,0
1,56,7.986310746,9.998631075,bluereader.org,0
1,56,12,12.99657769,hpccsystems.com,0
1,56,3.947980835,4.999315537,designerreplicabags.com,0
1,56,3.000684463,4,tobuycheapjerseys.com,0
1,50,0.999315537,1.998631075,perfect-hermes.com,0
1,56,3.000684463,4,1stcheapjerseys.com,0
1,244,0.013689254,0.999315537,gabrieltacomovil.com,0
